,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long
2760,Reynier Village,8.0,189.21,2020-04-28,2020-04-25,1.0,34.0368,-118.3856
2761,Rolling Hills,1.0,51.55,2020-04-28,2020-04-25,0.0,,
2762,Rolling Hills Estates,13.0,160.24,2020-04-28,2020-04-25,0.0,33.7878,-118.3581
2763,Roosevelt,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2764,Rosemead,30.0,54.2,2020-04-28,2020-04-25,2.0,34.0806,-118.0728
2765,Rosewood,3.0,233.28,2020-04-28,2020-04-25,0.0,,
2766,Rosewood/East Gardena,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2767,Rosewood/West Rancho Dominguez,7.0,208.27,2020-04-28,2020-04-25,2.0,34.0057,-118.4304
2768,Rowland Heights,46.0,90.16,2020-04-28,2020-04-25,6.0,33.9761,-117.9053
2769,San Clemente Island,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2770,San Dimas,27.0,78.22,2020-04-28,2020-04-25,2.0,34.1067,-117.8067
2771,San Fernando,77.0,312.86,2020-04-28,2020-04-25,10.0,34.2819,-118.439
2772,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2773,San Gabriel,29.0,70.81,2020-04-28,2020-04-25,2.0,34.0968,-118.1057
2774,San Jose Hills,19.0,93.96,2020-04-28,2020-04-25,3.0,34.0592,-117.8426
2775,San Marino,11.0,82.85,2020-04-28,2020-04-25,0.0,34.1214,-118.1065
2776,San Pasqual,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2777,San Pedro,185.0,237.06,2020-04-28,2020-04-25,42.0,33.7361,-118.2922
2778,Sand Canyon,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2779,Santa Catalina Island,2.0,749.06,2020-04-28,2020-04-25,0.0,,
2780,Santa Clarita,332.0,150.62,2020-04-28,2020-04-25,28.0,34.3917,-118.5426
2781,Santa Fe Springs,17.0,92.57,2020-04-28,2020-04-25,1.0,33.9472,-118.0853
2782,Santa Monica,156.0,168.75,2020-04-28,2020-04-25,7.0,34.0242,-118.4965
2783,Santa Monica Mountains,13.0,69.81,2020-04-28,2020-04-25,4.0,34.1203,-118.9318
2784,Saugus,2.0,1290.32,2020-04-28,2020-04-25,0.0,,
2785,Saugus/Canyon Country,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2786,Shadow Hills,10.0,225.12,2020-04-28,2020-04-25,-1.0,34.2575,-118.355
2787,Sherman Oaks,119.0,136.38,2020-04-28,2020-04-25,3.0,34.15,-118.4489
2788,Sierra Madre,5.0,45.5,2020-04-28,2020-04-25,0.0,34.1617,-118.0528
2789,Signal Hill,7.0,59.34,2020-04-28,2020-04-25,1.0,33.8045,-118.1678
2790,Silverlake,107.0,242.72,2020-04-28,2020-04-25,3.0,34.0869,-118.2702
2791,South Antelope Valley,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2792,South Carthay,24.0,226.52,2020-04-28,2020-04-25,2.0,34.0561,-118.3734
2793,South Edwards,0.0,,2020-04-28,2020-04-25,0.0,,
2794,South El Monte,23.0,105.34,2020-04-28,2020-04-25,9.0,34.0493,-118.0469
2795,South Gate,226.0,230.25,2020-04-28,2020-04-25,17.0,33.955999999999996,-118.2113
2796,South Park,108.0,284.5,2020-04-28,2020-04-25,14.0,34.0418,-118.2639
2797,South Pasadena,68.0,261.01,2020-04-28,2020-04-25,9.0,34.1165,-118.1468
2798,South San Gabriel,8.0,90.42,2020-04-28,2020-04-25,1.0,34.0492,-118.0949
2799,South Whittier,63.0,106.38,2020-04-28,2020-04-25,6.0,33.9608,-118.0417
2800,Southeast Antelope Valley,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2801,St Elmo Village,13.0,283.6,2020-04-28,2020-04-25,4.0,34.0431,-118.34299999999999
2802,Stevenson Ranch,16.0,76.31,2020-04-28,2020-04-25,0.0,34.3873,-118.5802
2803,Studio City,36.0,160.43,2020-04-28,2020-04-25,4.0,34.1413,-118.3878
2804,Sun Valley,107.0,203.88,2020-04-28,2020-04-25,16.0,34.2274,-118.3811
2805,Sun Village,4.0,66.27,2020-04-28,2020-04-25,0.0,,
2806,Sunland,72.0,352.8,2020-04-28,2020-04-25,10.0,34.266,-118.3114
2807,Sunrise Village,1.0,77.16,2020-04-28,2020-04-25,0.0,,
2808,Sycamore Square,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2809,Sylmar,299.0,362.87,2020-04-28,2020-04-25,41.0,34.3058,-118.4572
2810,Tarzana,71.0,229.95,2020-04-28,2020-04-25,2.0,34.1509,-118.5517
2811,Temple City,48.0,131.67,2020-04-28,2020-04-25,3.0,34.1072,-118.0579
2812,Temple-Beaudry,142.0,359.66,2020-04-28,2020-04-25,13.0,34.0629,-118.2513
2813,Thai Town,12.0,122.34,2020-04-28,2020-04-25,0.0,34.1018,-118.3036
2814,Toluca Lake,9.0,103.4,2020-04-28,2020-04-25,0.0,34.1502,-118.355
2815,Toluca Terrace,2.0,153.14,2020-04-28,2020-04-25,1.0,,
2816,Toluca Woods,3.0,161.46,2020-04-28,2020-04-25,0.0,,
2817,Torrance,245.0,164.13,2020-04-28,2020-04-25,12.0,33.8408,-118.3454
2818,Tujunga,63.0,226.54,2020-04-28,2020-04-25,12.0,34.2633,-118.3027
2819,Twin Lakes/Oat Mountain,4.0,241.25,2020-04-28,2020-04-25,0.0,,
2820,Universal City,0.0,,2020-04-28,2020-04-25,0.0,,
2821,University Hills,4.0,116.65,2020-04-28,2020-04-25,0.0,,
2822,University Park,73.0,265.88,2020-04-28,2020-04-25,9.0,34.0315,-118.2797
2823,Val Verde,36.0,1087.94,2020-04-28,2020-04-25,32.0,,
2824,Valencia,4.0,130.21,2020-04-28,2020-04-25,0.0,,
2825,Valinda,27.0,115.53,2020-04-28,2020-04-25,1.0,34.0433,-117.9331
2826,Valley Glen,79.0,263.19,2020-04-28,2020-04-25,5.0,34.1838,-118.4172
2827,Valley Village,86.0,347.9,2020-04-28,2020-04-25,11.0,34.1633,-118.3842
2828,Van Nuys,257.0,275.77,2020-04-28,2020-04-25,26.0,34.1899,-118.4514
2829,Venice,44.0,129.85,2020-04-28,2020-04-25,2.0,33.9764,-118.4667
2830,Vermont Knolls,51.0,296.51,2020-04-28,2020-04-25,4.0,33.9293,-118.2893
2831,Vermont Square,37.0,483.22,2020-04-28,2020-04-25,3.0,34.0037,-118.3002
2832,Vermont Vista,102.0,247.66,2020-04-28,2020-04-25,15.0,33.9465,-118.2826
2833,Vernon,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2834,Vernon Central,164.0,315.4,2020-04-28,2020-04-25,24.0,34.0043,-118.257
2835,Victoria Park,33.0,392.9,2020-04-28,2020-04-25,3.0,34.047,-118.3319
2836,View Heights,7.0,189.5,2020-04-28,2020-04-25,0.0,33.9844,-118.3477
2837,View Park/Windsor Hills,25.0,214.87,2020-04-28,2020-04-25,3.0,33.9943,-118.3447
2838,Walnut,23.0,75.33,2020-04-28,2020-04-25,1.0,34.0203,-117.8653
2839,Walnut Park,41.0,253.98,2020-04-28,2020-04-25,2.0,33.9689,-118.2224
2840,Watts,85.0,199.18,2020-04-28,2020-04-25,9.0,33.9386,-118.238
2841,Wellington Square,11.0,223.8,2020-04-28,2020-04-25,2.0,34.0392,-118.3343
2842,West Adams,105.0,380.02,2020-04-28,2020-04-25,11.0,34.0342,-118.3623
2843,West Antelope Valley,2.0,132.36,2020-04-28,2020-04-25,0.0,,
2844,West Carson,56.0,253.55,2020-04-28,2020-04-25,4.0,33.8206,-118.2934
2845,West Chatsworth,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2846,West Covina,119.0,109.95,2020-04-28,2020-04-25,15.0,34.0686,-117.939
2847,West Hills,46.0,113.45,2020-04-28,2020-04-25,1.0,34.1973,-118.64399999999999
2848,West Hollywood,134.0,362.64,2020-04-28,2020-04-25,4.0,34.0907,-118.38600000000001
2849,West LA,18.0,1890.76,2020-04-28,2020-04-25,-1.0,,
2850,West Los Angeles,53.0,140.82,2020-04-28,2020-04-25,2.0,34.0399,-118.4422
2851,West Puente Valley,15.0,152.52,2020-04-28,2020-04-25,5.0,34.0561,-117.9685
2852,West Rancho Dominguez,2.0,147.17,2020-04-28,2020-04-25,0.0,,
2853,West Vernon,178.0,331.82,2020-04-28,2020-04-25,20.0,34.0039,-118.2301
2854,West Whittier/Los Nietos,31.0,115.13,2020-04-28,2020-04-25,2.0,33.976,-118.0691
2855,Westchester,61.0,118.21,2020-04-28,2020-04-25,3.0,33.9597,-118.4006
2856,Westfield/Academy Hills,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2857,Westhills,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2858,Westlake,230.0,387.5,2020-04-28,2020-04-25,26.0,34.1458,-118.8056
2859,Westlake Village,6.0,71.77,2020-04-28,2020-04-25,0.0,34.1466,-118.8074
2860,Westwood,45.0,83.17,2020-04-28,2020-04-25,2.0,34.0561,-118.4297
2861,White Fence Farms,2.0,54.3,2020-04-28,2020-04-25,0.0,,
2862,Whittier,112.0,123.52,2020-04-28,2020-04-25,14.0,33.9679,-118.0189
2863,Whittier Narrows,0.0,0.0,2020-04-28,2020-04-25,0.0,,
2864,Wholesale District,85.0,235.27,2020-04-28,2020-04-25,26.0,34.03,-118.2452
2865,Willowbrook,42.0,120.3,2020-04-28,2020-04-25,1.0,33.917,-118.2551
2866,Wilmington,85.0,150.48,2020-04-28,2020-04-25,12.0,33.78,-118.2617
2867,Wilshire Center,100.0,199.32,2020-04-28,2020-04-25,10.0,34.0642,-118.2984
2868,Winnetka,135.0,260.69,2020-04-28,2020-04-25,17.0,34.2059,-118.5754
2869,Wiseburn,5.0,82.96,2020-04-28,2020-04-25,1.0,,
2870,Woodland Hills,103.0,151.35,2020-04-28,2020-04-25,1.0,34.1659,-118.6104
2871,Acton,8.0,100.36,2020-04-27,2020-04-24,0.0,34.47,-118.1967
2872,Adams-Normandie,24.0,292.61,2020-04-27,2020-04-24,2.0,34.0343,-118.2993
2873,Agoura Hills,30.0,143.66,2020-04-27,2020-04-24,1.0,34.1364,-118.7745
2874,Agua Dulce,1.0,24.05,2020-04-27,2020-04-24,1.0,,
2875,Alhambra,75.0,86.48,2020-04-27,2020-04-24,7.0,34.0953,-118.12700000000001
2876,Alsace,26.0,208.92,2020-04-27,2020-04-24,1.0,33.9786,-118.4156
2877,Altadena,62.0,142.14,2020-04-27,2020-04-24,5.0,34.1902,-118.1313
2878,Anaverde,1.0,66.31,2020-04-27,2020-04-24,1.0,,
2879,Angeles National Forest,1.0,80.32,2020-04-27,2020-04-24,1.0,,
2880,Angelino Heights,6.0,239.81,2020-04-27,2020-04-24,0.0,34.0703,-118.2548
2881,Arcadia,40.0,62.33,2020-04-27,2020-04-24,6.0,34.1397,-118.0353
2882,Arleta,86.0,250.22,2020-04-27,2020-04-24,12.0,34.2419,-118.4256
2883,Artesia,13.0,77.4,2020-04-27,2020-04-24,1.0,33.8658,-118.0831
2884,Athens Village,13.0,265.47,2020-04-27,2020-04-24,0.0,33.92,-118.2812
2885,Athens-Westmont,90.0,212.05,2020-04-27,2020-04-24,10.0,33.9238,-118.3019
2886,Atwater Village,22.0,150.01,2020-04-27,2020-04-24,2.0,34.1173,-118.2614
2887,Avalon,0.0,0.0,2020-04-27,2020-04-24,0.0,,
2888,Avocado Heights,13.0,191.88,2020-04-27,2020-04-24,4.0,34.0361,-117.9912
2889,Azusa,70.0,109.91,2020-04-27,2020-04-24,11.0,34.1336,-117.9076
2890,Baldwin Hills,53.0,170.28,2020-04-27,2020-04-24,3.0,34.0047,-118.3415
2891,Baldwin Park,73.0,95.09,2020-04-27,2020-04-24,6.0,34.0853,-117.9609
2892,Bandini Islands,0.0,,2020-04-27,2020-04-24,0.0,,
2893,Bassett,26.0,175.47,2020-04-27,2020-04-24,1.0,34.0758,-118.3678
2894,Bel Air,28.0,332.19,2020-04-27,2020-04-24,0.0,34.0833,-118.4487
2895,Bell,117.0,322.03,2020-04-27,2020-04-24,0.0,33.9761,-118.1851
2896,Bell Gardens,84.0,195.03,2020-04-27,2020-04-24,4.0,33.9653,-118.1515
2897,Bellflower,111.0,142.79,2020-04-27,2020-04-24,9.0,33.88221,-118.118
2898,Beverly Crest,32.0,255.49,2020-04-27,2020-04-24,1.0,34.1024,-118.4163
2899,Beverly Hills,105.0,304.17,2020-04-27,2020-04-24,2.0,34.0736,-118.4004
2900,Beverlywood,30.0,227.74,2020-04-27,2020-04-24,0.0,34.0409,-118.3919
2901,Bouquet Canyon,0.0,0.0,2020-04-27,2020-04-24,0.0,,
2902,Boyle Heights,170.0,195.66,2020-04-27,2020-04-24,22.0,34.0339,-118.2054
2903,Bradbury,1.0,93.55,2020-04-27,2020-04-24,1.0,,
2904,Brentwood,63.0,203.52,2020-04-27,2020-04-24,1.0,34.0519,-118.4731
2905,Brookside,0.0,0.0,2020-04-27,2020-04-24,0.0,,
2906,Burbank,222.0,207.13,2020-04-27,2020-04-24,19.0,34.1808,-118.309
2907,Cadillac-Corning,16.0,224.69,2020-04-27,2020-04-24,2.0,34.040282,-118.38025
2908,Calabasas,34.0,139.79,2020-04-27,2020-04-24,1.0,34.1383,-118.6608
2909,Canoga Park,216.0,330.84,2020-04-27,2020-04-24,24.0,34.2011,-118.5981
2910,Canyon Country,21.0,271.74,2020-04-27,2020-04-24,0.0,34.4245,-118.4711
2911,Carson,220.0,234.43,2020-04-27,2020-04-24,16.0,33.8374,-118.2559
2912,Carthay,64.0,445.59,2020-04-27,2020-04-24,6.0,34.0573,-118.3679
2913,Castaic,18.0,66.2,2020-04-27,2020-04-24,1.0,34.4889,-118.6229
2914,Central,100.0,256.46,2020-04-27,2020-04-24,8.0,34.0833,-118.4487
2915,Century City,30.0,234.52,2020-04-27,2020-04-24,0.0,34.0556,-118.4179
2916,Century Palms/Cove,77.0,228.04,2020-04-27,2020-04-24,11.0,33.9461,-118.2732
2917,Cerritos,48.0,95.87,2020-04-27,2020-04-24,1.0,33.8584,-118.0648
2918,Charter Oak,0.0,0.0,2020-04-27,2020-04-24,0.0,,
2919,Chatsworth,72.0,194.27,2020-04-27,2020-04-24,6.0,34.2506,-118.6148
2920,Cheviot Hills,16.0,174.46,2020-04-27,2020-04-24,0.0,34.0458,-118.4079
2921,Chinatown,9.0,112.21,2020-04-27,2020-04-24,2.0,34.0623,-118.2383
2922,Claremont,22.0,60.3,2020-04-27,2020-04-24,0.0,34.1261,-117.7158
2923,Cloverdale/Cochran,31.0,213.01,2020-04-27,2020-04-24,3.0,34.0626,-118.3465
2924,Commerce,10.0,76.52,2020-04-27,2020-04-24,0.0,34.0006,-118.1598
2925,Compton,183.0,183.18,2020-04-27,2020-04-24,16.0,33.8958,-118.2201
2926,Country Club Park,56.0,369.56,2020-04-27,2020-04-24,4.0,34.0503,-118.3212
2927,Covina,105.0,175.4,2020-04-27,2020-04-24,6.0,34.09,-117.8903
2928,Covina (Charter Oak),13.0,98.9,2020-04-27,2020-04-24,0.0,34.0994,-117.8464
2929,Crenshaw District,44.0,318.17,2020-04-27,2020-04-24,0.0,34.0158,-118.3453
2930,Crestview,59.0,519.0,2020-04-27,2020-04-24,0.0,34.0458,-118.3816
2931,Cudahy,60.0,246.44,2020-04-27,2020-04-24,6.0,33.9609,-118.1858
2932,Culver City,58.0,145.49,2020-04-27,2020-04-24,5.0,34.0211,-118.3965
2933,Del Aire,7.0,159.34,2020-04-27,2020-04-24,1.0,33.9161,-118.3695
2934,Del Rey,46.0,153.66,2020-04-27,2020-04-24,2.0,33.9878,-118.4229
2935,Del Sur,2.0,82.82,2020-04-27,2020-04-24,2.0,,
2936,Desert View Highlands,2.0,80.22,2020-04-27,2020-04-24,2.0,,
2937,Diamond Bar,34.0,59.12,2020-04-27,2020-04-24,2.0,34.0286,-117.8103
2938,Downey,193.0,168.91,2020-04-27,2020-04-24,14.0,33.9451,-118.1281
2939,Downtown,57.0,207.22,2020-04-27,2020-04-24,8.0,34.0422,-118.2488
2940,Duarte,55.0,218.02,2020-04-27,2020-04-24,3.0,34.1607,-117.9504
2941,Eagle Rock,80.0,202.08,2020-04-27,2020-04-24,6.0,34.1322,-118.2117
2942,East Covina,0.0,0.0,2020-04-27,2020-04-24,0.0,,
2943,East Hollywood,113.0,385.84,2020-04-27,2020-04-24,13.0,34.0948,-118.291
2944,East La Mirada,7.0,132.28,2020-04-27,2020-04-24,1.0,,
2945,East Lancaster,0.0,0.0,2020-04-27,2020-04-24,0.0,,
2946,East Los Angeles,328.0,261.84,2020-04-27,2020-04-24,31.0,34.0316,-118.1724
2947,East Pasadena,0.0,0.0,2020-04-27,2020-04-24,0.0,,
2948,East Rancho Dominguez,19.0,124.12,2020-04-27,2020-04-24,3.0,33.898070000000004,-118.19535
2949,East Whittier,4.0,75.39,2020-04-27,2020-04-24,4.0,,
2950,Echo Park,17.0,119.25,2020-04-27,2020-04-24,0.0,34.0782,-118.2606
2951,El Camino Village,7.0,79.63,2020-04-27,2020-04-24,1.0,33.8895,-118.3309
2952,El Monte,129.0,110.0,2020-04-27,2020-04-24,15.0,34.0733,-118.0275
2953,El Segundo,27.0,160.85,2020-04-27,2020-04-24,2.0,33.9192,-118.4165
2954,El Sereno,87.0,208.09,2020-04-27,2020-04-24,12.0,34.0875,-118.1715
2955,Elizabeth Lake,1.0,60.2,2020-04-27,2020-04-24,1.0,,
2956,Elysian Park,9.0,157.56,2020-04-27,2020-04-24,2.0,34.0838,-118.2366
2957,Elysian Valley,18.0,176.97,2020-04-27,2020-04-24,0.0,34.0967,-118.2427
2958,Encino,78.0,172.67,2020-04-27,2020-04-24,2.0,34.1517,-118.5214
2959,Exposition,3.0,90.2,2020-04-27,2020-04-24,3.0,,
2960,Exposition Park,118.0,262.71,2020-04-27,2020-04-24,15.0,34.0147,-118.2872
2961,Faircrest Heights,2.0,55.56,2020-04-27,2020-04-24,2.0,,
2962,Figueroa Park Square,20.0,229.33,2020-04-27,2020-04-24,2.0,33.9602,-118.28399999999999
2963,Florence-Firestone,273.0,253.46,2020-04-27,2020-04-24,29.0,33.9632,-118.2426
2964,Franklin Canyon,0.0,0.0,2020-04-27,2020-04-24,0.0,,
2965,Gardena,140.0,228.35,2020-04-27,2020-04-24,10.0,33.8938,-118.30799999999999
2966,Glassell Park,100.0,316.42,2020-04-27,2020-04-24,6.0,34.1161,-118.229
2967,Glendale,488.0,236.33,2020-04-27,2020-04-24,26.0,34.1425,-118.2551
2968,Glendora,40.0,151.52,2020-04-27,2020-04-24,2.0,34.1361,-117.8653
2969,Gramercy Place,25.0,232.26,2020-04-27,2020-04-24,1.0,34.0468,-118.3127
2970,Granada Hills,106.0,182.16,2020-04-27,2020-04-24,7.0,34.2794,-118.5022
2971,Green Meadows,49.0,227.85,2020-04-27,2020-04-24,0.0,33.9556,-118.2694
2972,Hacienda Heights,47.0,84.04,2020-04-27,2020-04-24,2.0,33.9931,-117.9687
2973,Hancock Park,61.0,358.0,2020-04-27,2020-04-24,1.0,34.0745,-118.3304
2974,Harbor City,42.0,144.48,2020-04-27,2020-04-24,3.0,33.79,-118.2978
2975,Harbor Gateway,57.0,130.73,2020-04-27,2020-04-24,4.0,33.8501,-118.2991
2976,Harbor Pines,0.0,0.0,2020-04-27,2020-04-24,0.0,,
2977,Harvard Heights,50.0,277.24,2020-04-27,2020-04-24,7.0,34.044000000000004,-118.3042
2978,Harvard Park,109.0,287.33,2020-04-27,2020-04-24,14.0,33.9841,-118.3042
2979,Hawaiian Gardens,9.0,61.32,2020-04-27,2020-04-24,0.0,33.8314,-118.0728
2980,Hawthorne,163.0,180.21,2020-04-27,2020-04-24,13.0,33.9194,-118.354
2981,Hermosa Beach,23.0,116.93,2020-04-27,2020-04-24,0.0,33.8621,-118.4
2982,Hi Vista,0.0,0.0,2020-04-27,2020-04-24,0.0,,
2983,Hidden Hills,0.0,0.0,2020-04-27,2020-04-24,0.0,,
2984,Highland Park,75.0,154.99,2020-04-27,2020-04-24,8.0,34.1145,-118.1842
2985,Historic Filipinotown,53.0,382.12,2020-04-27,2020-04-24,4.0,34.0703,-118.26799999999999
2986,Hollywood,179.0,262.26,2020-04-27,2020-04-24,5.0,34.1016,-118.3337
2987,Hollywood Hills,57.0,193.65,2020-04-27,2020-04-24,1.0,34.1341,-118.3215
2988,Huntington Park,130.0,218.55,2020-04-27,2020-04-24,16.0,33.9849,-118.2278
2989,Hyde Park,53.0,185.7,2020-04-27,2020-04-24,7.0,33.9819,-118.3309
2990,Industry,1.0,228.83,2020-04-27,2020-04-24,1.0,,
2991,Inglewood,285.0,250.92,2020-04-27,2020-04-24,25.0,33.961,-118.3554
2992,Irwindale,2.0,137.08,2020-04-27,2020-04-24,2.0,,
2993,Jefferson Park,18.0,222.97,2020-04-27,2020-04-24,4.0,34.0272,-118.3176
2994,Kagel/Lopez Canyons,1.0,70.82,2020-04-27,2020-04-24,1.0,,
2995,Koreatown,116.0,224.4,2020-04-27,2020-04-24,3.0,34.0578,-118.3009
2996,La Canada Flintridge,37.0,178.8,2020-04-27,2020-04-24,-1.0,34.2091,-118.2001
2997,La Crescenta-Montrose,16.0,80.8,2020-04-27,2020-04-24,0.0,34.2288,-118.2351
2998,La Habra Heights,2.0,36.66,2020-04-27,2020-04-24,2.0,,
2999,La Mirada,52.0,104.84,2020-04-27,2020-04-24,8.0,33.919000000000004,-118.0105
3000,La Puente,34.0,83.54,2020-04-27,2020-04-24,1.0,34.02,-117.9495
3001,La Rambla,6.0,289.16,2020-04-27,2020-04-24,0.0,33.744119,-118.301353
3002,La Verne,17.0,49.02,2020-04-27,2020-04-24,1.0,34.1202,-117.7704
3003,Ladera Heights,15.0,212.13,2020-04-27,2020-04-24,-1.0,33.9878,-118.3704
3004,Lafayette Square,12.0,263.22,2020-04-27,2020-04-24,2.0,34.0431,-118.3319
3005,Lake Balboa,74.0,175.33,2020-04-27,2020-04-24,14.0,34.1839,-118.4954
3006,Lake Hughes,0.0,0.0,2020-04-27,2020-04-24,0.0,,
3007,Lake Los Angeles,16.0,123.13,2020-04-27,2020-04-24,2.0,34.6125,-117.8281
3008,Lake Manor,3.0,182.59,2020-04-27,2020-04-24,3.0,,
3009,Lakeview Terrace,47.0,357.88,2020-04-27,2020-04-24,5.0,34.2764,-118.3612
3010,Lakewood,75.0,93.33,2020-04-27,2020-04-24,3.0,33.8536,-118.134
3011,Lancaster,275.0,170.2,2020-04-27,2020-04-24,44.0,34.6868,-118.1542
3012,Lawndale,53.0,157.67,2020-04-27,2020-04-24,4.0,33.8881,-118.3535
3013,Leimert Park,31.0,203.48,2020-04-27,2020-04-24,3.0,34.0118,-118.3234
3014,Lennox,41.0,181.88,2020-04-27,2020-04-24,6.0,33.9397,-118.3529
3015,Leona Valley,1.0,57.11,2020-04-27,2020-04-24,1.0,,
3016,Lincoln Heights,66.0,202.47,2020-04-27,2020-04-24,15.0,34.0706,-118.2051
3017,Little Armenia,79.0,984.42,2020-04-27,2020-04-24,4.0,34.0981,-118.3005
3018,Little Bangladesh,65.0,229.33,2020-04-27,2020-04-24,7.0,34.0691,-118.2956
3019,Little Tokyo,5.0,159.59,2020-04-27,2020-04-24,0.0,34.0523,-118.2395
3020,Littlerock,4.0,99.48,2020-04-27,2020-04-24,4.0,,
3021,Littlerock/Juniper Hills,1.0,77.1,2020-04-27,2020-04-24,1.0,,
3022,Littlerock/Pearblossom,6.0,168.11,2020-04-27,2020-04-24,0.0,34.5211,-117.9837
3023,Llano,1.0,114.03,2020-04-27,2020-04-24,1.0,,
3024,Lomita,32.0,154.37,2020-04-27,2020-04-24,0.0,33.7922,-118.3151
3025,Longwood,13.0,302.04,2020-04-27,2020-04-24,2.0,34.055296000000006,-118.33941499999999
3026,Los Feliz,32.0,148.09,2020-04-27,2020-04-24,2.0,34.1124,-118.2851
3027,Lynwood,161.0,223.47,2020-04-27,2020-04-24,11.0,33.9293,-118.2139
3028,Malibu,28.0,216.03,2020-04-27,2020-04-24,0.0,34.0259,-118.7798
3029,Manchester Square,13.0,152.3,2020-04-27,2020-04-24,2.0,33.8993,-118.2977
3030,Mandeville Canyon,1.0,32.01,2020-04-27,2020-04-24,1.0,,
3031,Manhattan Beach,65.0,180.56,2020-04-27,2020-04-24,1.0,33.8812,-118.4072
3032,Mar Vista,51.0,120.08,2020-04-27,2020-04-24,3.0,34.0037,-118.469
3033,Marina Peninsula,9.0,206.42,2020-04-27,2020-04-24,0.0,33.9797,-118.4657
3034,Marina del Rey,11.0,116.88,2020-04-27,2020-04-24,1.0,33.9803,-118.4517
3035,Maywood,55.0,196.09,2020-04-27,2020-04-24,4.0,33.9885,-118.1874
3036,Melrose,308.0,396.42,2020-04-27,2020-04-24,15.0,34.0837,-118.3366
3037,Mid-city,35.0,232.87,2020-04-27,2020-04-24,0.0,34.0429,-118.3344
3038,Miracle Mile,35.0,194.61,2020-04-27,2020-04-24,0.0,34.0597,-118.35
3039,Mission Hills,64.0,265.3,2020-04-27,2020-04-24,6.0,34.2723,-118.4689
3040,Monrovia,43.0,154.6,2020-04-27,2020-04-24,7.0,34.1481,-117.999
3041,Montebello,114.0,177.09,2020-04-27,2020-04-24,9.0,34.0095,-118.1054
3042,Monterey Park,64.0,102.79,2020-04-27,2020-04-24,3.0,34.0625,-118.1228
3043,Mt. Washington,34.0,140.82,2020-04-27,2020-04-24,2.0,34.1003,-118.2097
3044,Newhall,0.0,0.0,2020-04-27,2020-04-24,0.0,,
3045,North Hills,134.0,217.62,2020-04-27,2020-04-24,18.0,34.2362,-118.4851
3046,North Hollywood,310.0,204.73,2020-04-27,2020-04-24,51.0,34.187,-118.3813
3047,North Lancaster,0.0,0.0,2020-04-27,2020-04-24,0.0,,
3048,North Whittier,6.0,71.77,2020-04-27,2020-04-24,0.0,34.0396,-117.9991
3049,Northeast San Gabriel,13.0,54.09,2020-04-27,2020-04-24,1.0,34.0961,-118.1058
3050,Northridge,143.0,204.88,2020-04-27,2020-04-24,16.0,34.2379,-118.5302
3051,Norwalk,167.0,155.17,2020-04-27,2020-04-24,12.0,33.9022,-118.0817
3052,Pacific Palisades,36.0,169.09,2020-04-27,2020-04-24,0.0,34.0481,-118.5265
3053,Pacoima,210.0,272.8,2020-04-27,2020-04-24,34.0,34.2625,-118.427
3054,Palisades Highlands,3.0,78.0,2020-04-27,2020-04-24,3.0,,
3055,Palmdale,380.0,237.78,2020-04-27,2020-04-24,41.0,34.5794,-118.1093
3056,Palms,95.0,216.51,2020-04-27,2020-04-24,3.0,34.0237,-118.4151
3057,Palos Verdes Estates,37.0,273.63,2020-04-27,2020-04-24,0.0,33.7871,-118.3976
3058,Palos Verdes Peninsula,0.0,0.0,2020-04-27,2020-04-24,0.0,,
3059,Panorama City,230.0,305.65,2020-04-27,2020-04-24,35.0,34.2247,-118.4498
3060,Paramount,117.0,208.84,2020-04-27,2020-04-24,5.0,33.8895,-118.1598
3061,Park La Brea,11.0,81.0,2020-04-27,2020-04-24,0.0,34.0702,-118.3497
3062,Pearblossom/Llano,2.0,102.25,2020-04-27,2020-04-24,2.0,,
3063,Pellissier Village,0.0,0.0,2020-04-27,2020-04-24,0.0,,
3064,Pico Rivera,143.0,222.45,2020-04-27,2020-04-24,17.0,33.9831,-118.0967
3065,Pico-Union,163.0,389.56,2020-04-27,2020-04-24,10.0,34.0446,-118.277
3066,Placerita Canyon,0.0,0.0,2020-04-27,2020-04-24,0.0,,
3067,Playa Del Rey,1.0,31.29,2020-04-27,2020-04-24,1.0,,
3068,Playa Vista,19.0,173.56,2020-04-27,2020-04-24,3.0,33.9728,-118.4276
3069,Pomona,149.0,95.56,2020-04-27,2020-04-24,23.0,34.0551,-117.75
