,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long,region
12699,Avalon,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12700,Avocado Heights,6.0,88.56,2020-04-21,2020-04-18,1.0,34.0361,-117.9912,San Gabriel Valley
12701,Azusa,37.0,61.95,2020-04-21,2020-04-18,10.0,34.1336,-117.9076,San Gabriel Valley
12702,Baldwin Hills,44.0,141.37,2020-04-21,2020-04-18,5.0,34.0047,-118.3415,South L.A.
12703,Baldwin Park,52.0,67.74,2020-04-21,2020-04-18,12.0,34.0853,-117.9609,San Gabriel Valley
12704,Bandini Islands,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12705,Bassett,20.0,134.98,2020-04-21,2020-04-18,8.0,34.0758,-118.3678,Central L.A.
12706,Bel Air,26.0,308.46,2020-04-21,2020-04-18,4.0,34.0833,-118.4487,Westside
12707,Bell,104.0,286.25,2020-04-21,2020-04-18,26.0,33.9761,-118.1851,Southeast
12708,Bell Gardens,63.0,146.27,2020-04-21,2020-04-18,11.0,33.9653,-118.1515,Southeast
12709,Bellflower,78.0,100.34,2020-04-21,2020-04-18,16.0,33.88221,-118.118,Southeast
12710,Beverly Crest,31.0,247.5,2020-04-21,2020-04-18,4.0,34.1024,-118.4163,Westside
12711,Beverly Hills,99.0,286.79,2020-04-21,2020-04-18,19.0,34.0736,-118.4004,Westside
12712,Beverlywood,29.0,220.15,2020-04-21,2020-04-18,6.0,34.0409,-118.3919,Westside
12713,Bouquet Canyon,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12714,Boyle Heights,116.0,133.51,2020-04-21,2020-04-18,47.0,34.0339,-118.2054,Eastside
12715,Bradbury,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12716,Brentwood,61.0,197.06,2020-04-21,2020-04-18,3.0,34.0519,-118.4731,Westside
12717,Brookside,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12718,Burbank,151.0,140.88,2020-04-21,2020-04-18,17.0,34.1808,-118.309,San Fernando Valley
12719,Cadillac-Corning,11.0,154.47,2020-04-21,2020-04-18,2.0,34.040282,-118.38025,Central L.A.
12720,Calabasas,29.0,119.23,2020-04-21,2020-04-18,3.0,34.1383,-118.6608,Santa Monica Mountains
12721,Canoga Park,145.0,222.09,2020-04-21,2020-04-18,42.0,34.2011,-118.5981,San Fernando Valley
12722,Canyon Country,21.0,271.74,2020-04-21,2020-04-18,6.0,34.4245,-118.4711,Northwest County
12723,Carson,181.0,192.87,2020-04-21,2020-04-18,32.0,33.8374,-118.2559,Harbor
12724,Carthay,54.0,375.97,2020-04-21,2020-04-18,9.0,34.0573,-118.3679,Central L.A.
12725,Castaic,12.0,44.13,2020-04-21,2020-04-18,2.0,34.4889,-118.6229,Northwest County
12726,Central,74.0,189.78,2020-04-21,2020-04-18,16.0,34.0833,-118.4487,Westside
12727,Century City,29.0,226.7,2020-04-21,2020-04-18,3.0,34.0556,-118.4179,Westside
12728,Century Palms/Cove,50.0,148.08,2020-04-21,2020-04-18,15.0,33.9461,-118.2732,South L.A.
12729,Cerritos,42.0,83.89,2020-04-21,2020-04-18,5.0,33.8584,-118.0648,Southeast
12730,Charter Oak,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12731,Chatsworth,54.0,145.71,2020-04-21,2020-04-18,10.0,34.2506,-118.6148,San Fernando Valley
12732,Cheviot Hills,15.0,163.56,2020-04-21,2020-04-18,3.0,34.0458,-118.4079,Westside
12733,Chinatown,0.0,0.0,2020-04-21,2020-04-18,0.0,34.0623,-118.2383,Central L.A.
12734,Claremont,19.0,52.08,2020-04-21,2020-04-18,4.0,34.1261,-117.7158,Pomona Valley
12735,Cloverdale/Cochran,22.0,151.17,2020-04-21,2020-04-18,9.0,34.0626,-118.3465,Central L.A.
12736,Commerce,9.0,68.87,2020-04-21,2020-04-18,4.0,34.0006,-118.1598,Southeast
12737,Compton,126.0,126.12,2020-04-21,2020-04-18,41.0,33.8958,-118.2201,Southeast
12738,Country Club Park,44.0,290.37,2020-04-21,2020-04-18,12.0,34.0503,-118.3212,Central L.A.
12739,Covina,82.0,134.61,2020-04-21,2020-04-18,11.0,34.09,-117.8903,San Gabriel Valley
12740,Covina (Charter Oak),11.0,83.69,2020-04-21,2020-04-18,2.0,34.0994,-117.8464,San Gabriel Valley
12741,Crenshaw District,41.0,296.48,2020-04-21,2020-04-18,15.0,34.0158,-118.3453,South L.A.
12742,Crestview,55.0,483.81,2020-04-21,2020-04-18,8.0,34.0458,-118.3816,Westside
12743,Cudahy,40.0,164.29,2020-04-21,2020-04-18,13.0,33.9609,-118.1858,Southeast
12744,Culver City,44.0,110.37,2020-04-21,2020-04-18,7.0,34.0211,-118.3965,Westside
12745,Del Aire,6.0,136.58,2020-04-21,2020-04-18,0.0,33.9161,-118.3695,South Bay
12746,Del Rey,43.0,143.64,2020-04-21,2020-04-18,5.0,33.9878,-118.4229,Westside
12747,Del Sur,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12748,Desert View Highlands,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12749,Diamond Bar,25.0,43.47,2020-04-21,2020-04-18,3.0,34.0286,-117.8103,San Gabriel Valley
12750,Downey,147.0,128.65,2020-04-21,2020-04-18,23.0,33.9451,-118.1281,Southeast
12751,Downtown,36.0,130.88,2020-04-21,2020-04-18,5.0,34.0422,-118.2488,Central L.A.
12752,Duarte,37.0,168.06,2020-04-21,2020-04-18,11.0,34.1607,-117.9504,San Gabriel Valley
12753,Eagle Rock,63.0,159.14,2020-04-21,2020-04-18,10.0,34.1322,-118.2117,Northeast L.A.
12754,East Covina,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12755,East Hollywood,80.0,273.16,2020-04-21,2020-04-18,16.0,34.0948,-118.291,Central L.A.
12756,East La Mirada,6.0,113.38,2020-04-21,2020-04-18,0.0,,,
12757,East Lancaster,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12758,East Los Angeles,202.0,161.25,2020-04-21,2020-04-18,75.0,34.0316,-118.1724,Eastside
12759,East Pasadena,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12760,East Rancho Dominguez,14.0,91.46,2020-04-21,2020-04-18,2.0,33.898070000000004,-118.19535,Southeast
12761,East Whittier,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12762,Echo Park,13.0,91.19,2020-04-21,2020-04-18,2.0,34.0782,-118.2606,Central L.A.
12763,El Camino Village,0.0,0.0,2020-04-21,2020-04-18,0.0,33.8895,-118.3309,South Bay
12764,El Monte,72.0,61.4,2020-04-21,2020-04-18,22.0,34.0733,-118.0275,San Gabriel Valley
12765,El Segundo,21.0,125.1,2020-04-21,2020-04-18,7.0,33.9192,-118.4165,South Bay
12766,El Sereno,60.0,143.51,2020-04-21,2020-04-18,9.0,34.0875,-118.1715,Eastside
12767,Elizabeth Lake,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12768,Elysian Park,7.0,122.55,2020-04-21,2020-04-18,1.0,34.0838,-118.2366,Central L.A.
12769,Elysian Valley,14.0,137.65,2020-04-21,2020-04-18,4.0,34.0967,-118.2427,Central L.A.
12770,Encino,73.0,161.6,2020-04-21,2020-04-18,13.0,34.1517,-118.5214,San Fernando Valley
12771,Exposition,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12772,Exposition Park,83.0,184.79,2020-04-21,2020-04-18,17.0,34.0147,-118.2872,South L.A.
12773,Faircrest Heights,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12774,Figueroa Park Square,16.0,183.47,2020-04-21,2020-04-18,4.0,33.9602,-118.28399999999999,South L.A.
12775,Florence-Firestone,190.0,179.28,2020-04-21,2020-04-18,53.0,33.9632,-118.2426,South L.A.
12776,Franklin Canyon,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12777,Gardena,121.0,197.36,2020-04-21,2020-04-18,25.0,33.8938,-118.30799999999999,South Bay
12778,Glassell Park,87.0,275.28,2020-04-21,2020-04-18,15.0,34.1161,-118.229,Northeast L.A.
12779,Glendale,369.0,178.7,2020-04-21,2020-04-18,43.0,34.1425,-118.2551,Verdugos
12780,Glendora,35.0,66.33,2020-04-21,2020-04-18,6.0,34.1361,-117.8653,San Gabriel Valley
12781,Gramercy Place,18.0,167.22,2020-04-21,2020-04-18,3.0,34.0468,-118.3127,Central L.A.
12782,Granada Hills,81.0,139.2,2020-04-21,2020-04-18,22.0,34.2794,-118.5022,San Fernando Valley
12783,Green Meadows,32.0,148.8,2020-04-21,2020-04-18,9.0,33.9556,-118.2694,South L.A.
12784,Hacienda Heights,40.0,71.52,2020-04-21,2020-04-18,6.0,33.9931,-117.9687,San Gabriel Valley
12785,Hancock Park,61.0,358.0,2020-04-21,2020-04-18,7.0,34.0745,-118.3304,Central L.A.
12786,Harbor City,32.0,110.08,2020-04-21,2020-04-18,6.0,33.79,-118.2978,Harbor
12787,Harbor Gateway,48.0,110.09,2020-04-21,2020-04-18,9.0,33.8501,-118.2991,Harbor
12788,Harbor Pines,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12789,Harvard Heights,32.0,177.43,2020-04-21,2020-04-18,3.0,34.044000000000004,-118.3042,Central L.A.
12790,Harvard Park,60.0,158.17,2020-04-21,2020-04-18,19.0,33.9841,-118.3042,South L.A.
12791,Hawaiian Gardens,8.0,54.51,2020-04-21,2020-04-18,2.0,33.8314,-118.0728,Harbor
12792,Hawthorne,134.0,150.92,2020-04-21,2020-04-18,42.0,33.9194,-118.354,South Bay
12793,Hermosa Beach,22.0,111.85,2020-04-21,2020-04-18,3.0,33.8621,-118.4,South Bay
12794,Hi Vista,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12795,Hidden Hills,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12796,Highland Park,52.0,107.46,2020-04-21,2020-04-18,6.0,34.1145,-118.1842,Northeast L.A.
12797,Historic Filipinotown,34.0,245.13,2020-04-21,2020-04-18,9.0,34.0703,-118.26799999999999,Central L.A.
12798,Hollywood,157.0,230.02,2020-04-21,2020-04-18,27.0,34.1016,-118.3337,Central L.A.
12799,Hollywood Hills,53.0,180.06,2020-04-21,2020-04-18,5.0,34.1341,-118.3215,Central L.A.
12800,Huntington Park,87.0,146.26,2020-04-21,2020-04-18,31.0,33.9849,-118.2278,Southeast
12801,Hyde Park,37.0,129.64,2020-04-21,2020-04-18,8.0,33.9819,-118.3309,South L.A.
12802,Industry,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12803,Inglewood,215.0,189.29,2020-04-21,2020-04-18,63.0,33.961,-118.3554,South Bay
12804,Irwindale,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12805,Jefferson Park,6.0,74.32,2020-04-21,2020-04-18,1.0,34.0272,-118.3176,South L.A.
12806,Kagel/Lopez Canyons,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12807,Koreatown,93.0,179.91,2020-04-21,2020-04-18,25.0,34.0578,-118.3009,Central L.A.
12808,La Canada Flintridge,33.0,159.47,2020-04-21,2020-04-18,7.0,34.2091,-118.2001,Verdugos
12809,La Crescenta-Montrose,13.0,65.65,2020-04-21,2020-04-18,0.0,34.2288,-118.2351,Verdugos
12810,La Habra Heights,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12811,La Mirada,40.0,80.65,2020-04-21,2020-04-18,9.0,33.919000000000004,-118.0105,Southeast
12812,La Puente,30.0,73.72,2020-04-21,2020-04-18,9.0,34.02,-117.9495,San Gabriel Valley
12813,La Rambla,6.0,289.16,2020-04-21,2020-04-18,1.0,33.744119,-118.301353,Harbor
12814,La Verne,13.0,39.06,2020-04-21,2020-04-18,2.0,34.1202,-117.7704,Pomona Valley
12815,Ladera Heights,16.0,226.28,2020-04-21,2020-04-18,1.0,33.9878,-118.3704,Westside
12816,Lafayette Square,9.0,197.41,2020-04-21,2020-04-18,1.0,34.0431,-118.3319,Central L.A.
12817,Lake Balboa,53.0,125.57,2020-04-21,2020-04-18,8.0,34.1839,-118.4954,San Fernando Valley
12818,Lake Hughes,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12819,Lake Los Angeles,11.0,84.65,2020-04-21,2020-04-18,3.0,34.6125,-117.8281,Antelope Valley
12820,Lake Manor,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12821,Lakeview Terrace,36.0,274.12,2020-04-21,2020-04-18,15.0,34.2764,-118.3612,San Fernando Valley
12822,Lakewood,61.0,75.91,2020-04-21,2020-04-18,14.0,33.8536,-118.134,Harbor
12823,Lancaster,184.0,113.88,2020-04-21,2020-04-18,70.0,34.6868,-118.1542,Antelope Valley
12824,Lawndale,42.0,124.95,2020-04-21,2020-04-18,6.0,33.8881,-118.3535,South Bay
12825,Leimert Park,25.0,164.1,2020-04-21,2020-04-18,0.0,34.0118,-118.3234,South L.A.
12826,Lennox,30.0,133.08,2020-04-21,2020-04-18,9.0,33.9397,-118.3529,South Bay
12827,Leona Valley,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12828,Lincoln Heights,40.0,122.71,2020-04-21,2020-04-18,14.0,34.0706,-118.2051,Eastside
12829,Little Armenia,72.0,897.2,2020-04-21,2020-04-18,12.0,34.0981,-118.3005,Central L.A.
12830,Little Bangladesh,54.0,190.52,2020-04-21,2020-04-18,13.0,34.0691,-118.2956,Central L.A.
12831,Little Tokyo,0.0,0.0,2020-04-21,2020-04-18,0.0,34.0523,-118.2395,Central L.A.
12832,Littlerock,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12833,Littlerock/Juniper Hills,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12834,Littlerock/Pearblossom,0.0,0.0,2020-04-21,2020-04-18,0.0,34.5211,-117.9837,Antelope Valley
12835,Llano,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12836,Lomita,29.0,139.9,2020-04-21,2020-04-18,2.0,33.7922,-118.3151,South Bay
12837,Longwood,8.0,185.87,2020-04-21,2020-04-18,3.0,34.055296000000006,-118.33941499999999,Central L.A.
12838,Los Feliz,29.0,134.21,2020-04-21,2020-04-18,7.0,34.1124,-118.2851,Central L.A.
12839,Lynwood,119.0,165.17,2020-04-21,2020-04-18,20.0,33.9293,-118.2139,Southeast
12840,Malibu,26.0,200.6,2020-04-21,2020-04-18,5.0,34.0259,-118.7798,Santa Monica Mountains
12841,Manchester Square,8.0,93.72,2020-04-21,2020-04-18,8.0,33.8993,-118.2977,South Bay
12842,Mandeville Canyon,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12843,Manhattan Beach,61.0,169.45,2020-04-21,2020-04-18,3.0,33.8812,-118.4072,South Bay
12844,Mar Vista,45.0,105.95,2020-04-21,2020-04-18,6.0,34.0037,-118.469,Westside
12845,Marina Peninsula,9.0,206.42,2020-04-21,2020-04-18,1.0,33.9797,-118.4657,Westside
12846,Marina del Rey,9.0,95.63,2020-04-21,2020-04-18,2.0,33.9803,-118.4517,Westside
12847,Maywood,45.0,160.43,2020-04-21,2020-04-18,10.0,33.9885,-118.1874,Southeast
12848,Melrose,265.0,341.07,2020-04-21,2020-04-18,30.0,34.0837,-118.3366,Central L.A.
12849,Mid-city,34.0,226.21,2020-04-21,2020-04-18,7.0,34.0429,-118.3344,Central L.A.
12850,Miracle Mile,32.0,177.93,2020-04-21,2020-04-18,9.0,34.0597,-118.35,Central L.A.
12851,Mission Hills,46.0,190.68,2020-04-21,2020-04-18,10.0,34.2723,-118.4689,San Fernando Valley
12852,Monrovia,28.0,128.83,2020-04-21,2020-04-18,5.0,34.1481,-117.999,San Gabriel Valley
12853,Montebello,88.0,136.7,2020-04-21,2020-04-18,17.0,34.0095,-118.1054,Southeast
12854,Monterey Park,47.0,75.49,2020-04-21,2020-04-18,8.0,34.0625,-118.1228,San Gabriel Valley
12855,Mt. Washington,25.0,103.54,2020-04-21,2020-04-18,9.0,34.1003,-118.2097,Northeast L.A.
12856,Newhall,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12857,North Hills,93.0,151.04,2020-04-21,2020-04-18,31.0,34.2362,-118.4851,San Fernando Valley
12858,North Hollywood,200.0,132.08,2020-04-21,2020-04-18,38.0,34.187,-118.3813,San Fernando Valley
12859,North Lancaster,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12860,North Whittier,0.0,0.0,2020-04-21,2020-04-18,0.0,34.0396,-117.9991,San Gabriel Valley
12861,Northeast San Gabriel,8.0,33.28,2020-04-21,2020-04-18,1.0,34.0961,-118.1058,San Gabriel Valley
12862,Northridge,101.0,144.71,2020-04-21,2020-04-18,24.0,34.2379,-118.5302,San Fernando Valley
12863,Norwalk,124.0,115.22,2020-04-21,2020-04-18,24.0,33.9022,-118.0817,Southeast
12864,Pacific Palisades,33.0,155.0,2020-04-21,2020-04-18,0.0,34.0481,-118.5265,Westside
12865,Pacoima,117.0,151.99,2020-04-21,2020-04-18,37.0,34.2625,-118.427,San Fernando Valley
12866,Palisades Highlands,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12867,Palmdale,248.0,156.01,2020-04-21,2020-04-18,101.0,34.5794,-118.1093,Antelope Valley
12868,Palms,82.0,186.89,2020-04-21,2020-04-18,10.0,34.0237,-118.4151,Westside
12869,Palos Verdes Estates,36.0,266.23,2020-04-21,2020-04-18,0.0,33.7871,-118.3976,South Bay
12870,Palos Verdes Peninsula,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12871,Panorama City,141.0,187.38,2020-04-21,2020-04-18,50.0,34.2247,-118.4498,San Fernando Valley
12872,Paramount,97.0,173.14,2020-04-21,2020-04-18,32.0,33.8895,-118.1598,Southeast
12873,Park La Brea,11.0,81.0,2020-04-21,2020-04-18,0.0,34.0702,-118.3497,Central L.A.
12874,Pearblossom/Llano,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12875,Pellissier Village,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12876,Pico Rivera,107.0,166.45,2020-04-21,2020-04-18,28.0,33.9831,-118.0967,Southeast
12877,Pico-Union,126.0,301.13,2020-04-21,2020-04-18,39.0,34.0446,-118.277,Central L.A.
12878,Placerita Canyon,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12879,Playa Del Rey,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12880,Playa Vista,16.0,146.16,2020-04-21,2020-04-18,4.0,33.9728,-118.4276,Westside
12881,Pomona,97.0,62.21,2020-04-21,2020-04-18,26.0,34.0551,-117.75,Pomona Valley
12882,Porter Ranch,42.0,118.02,2020-04-21,2020-04-18,7.0,39.4346,-121.0205,
12883,Quartz Hill,18.0,139.47,2020-04-21,2020-04-18,3.0,34.6453,-118.2181,Antelope Valley
12884,Rancho Dominguez,10.0,375.8,2020-04-21,2020-04-18,2.0,33.8508,-118.2249,Harbor
12885,Rancho Palos Verdes,50.0,116.97,2020-04-21,2020-04-18,3.0,33.7445,-118.387,South Bay
12886,Rancho Park,9.0,137.2,2020-04-21,2020-04-18,1.0,34.0454,-118.4207,Westside
12887,Redondo Beach,94.0,136.83,2020-04-21,2020-04-18,9.0,33.8492,-118.3884,South Bay
12888,Regent Square,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12889,Reseda,126.0,164.45,2020-04-21,2020-04-18,30.0,34.2011,-118.536,San Fernando Valley
12890,Reseda Ranch,11.0,237.27,2020-04-21,2020-04-18,2.0,34.216,-118.5356,San Fernando Valley
12891,Reynier Village,6.0,141.91,2020-04-21,2020-04-18,0.0,34.0368,-118.3856,Central L.A.
12892,Rolling Hills,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12893,Rolling Hills Estates,13.0,160.24,2020-04-21,2020-04-18,1.0,33.7878,-118.3581,South Bay
12894,Roosevelt,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12895,Rosemead,19.0,34.33,2020-04-21,2020-04-18,3.0,34.0806,-118.0728,San Gabriel Valley
12896,Rosewood,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12897,Rosewood/East Gardena,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12898,Rosewood/West Rancho Dominguez,0.0,0.0,2020-04-21,2020-04-18,0.0,34.0057,-118.4304,Westside
12899,Rowland Heights,32.0,62.72,2020-04-21,2020-04-18,8.0,33.9761,-117.9053,San Gabriel Valley
12900,San Clemente Island,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12901,San Dimas,23.0,66.64,2020-04-21,2020-04-18,3.0,34.1067,-117.8067,San Gabriel Valley
12902,San Fernando,48.0,195.03,2020-04-21,2020-04-18,15.0,34.2819,-118.439,San Fernando Valley
12903,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12904,San Gabriel,23.0,56.16,2020-04-21,2020-04-18,7.0,34.0968,-118.1057,San Gabriel Valley
12905,San Jose Hills,12.0,59.34,2020-04-21,2020-04-18,4.0,34.0592,-117.8426,San Gabriel Valley
12906,San Marino,9.0,67.79,2020-04-21,2020-04-18,1.0,34.1214,-118.1065,San Gabriel Valley
12907,San Pasqual,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12908,San Pedro,90.0,115.33,2020-04-21,2020-04-18,15.0,33.7361,-118.2922,Harbor
12909,Sand Canyon,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12910,Santa Catalina Island,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12911,Santa Clarita,244.0,110.7,2020-04-21,2020-04-18,48.0,34.3917,-118.5426,Northwest County
12912,Santa Fe Springs,15.0,81.68,2020-04-21,2020-04-18,4.0,33.9472,-118.0853,Southeast
12913,Santa Monica,135.0,146.03,2020-04-21,2020-04-18,24.0,34.0242,-118.4965,Westside
12914,Santa Monica Mountains,8.0,42.96,2020-04-21,2020-04-18,1.0,34.1203,-118.9318,
12915,Saugus,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12916,Saugus/Canyon Country,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12917,Shadow Hills,10.0,225.12,2020-04-21,2020-04-18,3.0,34.2575,-118.355,San Fernando Valley
12918,Sherman Oaks,97.0,111.17,2020-04-21,2020-04-18,9.0,34.15,-118.4489,San Fernando Valley
12919,Sierra Madre,0.0,0.0,2020-04-21,2020-04-18,0.0,34.1617,-118.0528,San Gabriel Valley
12920,Signal Hill,5.0,42.38,2020-04-21,2020-04-18,0.0,33.8045,-118.1678,Harbor
12921,Silverlake,97.0,220.04,2020-04-21,2020-04-18,7.0,34.0869,-118.2702,Central L.A.
12922,South Antelope Valley,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12923,South Carthay,22.0,207.65,2020-04-21,2020-04-18,1.0,34.0561,-118.3734,Central L.A.
12924,South Edwards,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12925,South El Monte,6.0,28.73,2020-04-21,2020-04-18,6.0,34.0493,-118.0469,San Gabriel Valley
12926,South Gate,172.0,175.23,2020-04-21,2020-04-18,39.0,33.955999999999996,-118.2113,Southeast
12927,South Park,70.0,184.4,2020-04-21,2020-04-18,17.0,34.0418,-118.2639,Central L.A.
12928,South Pasadena,34.0,130.5,2020-04-21,2020-04-18,8.0,34.1165,-118.1468,San Gabriel Valley
12929,South San Gabriel,7.0,79.11,2020-04-21,2020-04-18,0.0,34.0492,-118.0949,San Gabriel Valley
12930,South Whittier,46.0,77.67,2020-04-21,2020-04-18,11.0,33.9608,-118.0417,San Gabriel Valley
12931,Southeast Antelope Valley,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12932,St Elmo Village,5.0,109.08,2020-04-21,2020-04-18,5.0,34.0431,-118.34299999999999,Central L.A.
12933,Stevenson Ranch,15.0,71.54,2020-04-21,2020-04-18,2.0,34.3873,-118.5802,Northwest County
12934,Studio City,26.0,115.86,2020-04-21,2020-04-18,2.0,34.1413,-118.3878,San Fernando Valley
12935,Sun Valley,70.0,133.38,2020-04-21,2020-04-18,17.0,34.2274,-118.3811,San Fernando Valley
12936,Sun Village,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12937,Sunland,46.0,225.4,2020-04-21,2020-04-18,7.0,34.266,-118.3114,Verdugos
12938,Sunrise Village,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12939,Sycamore Square,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12940,Sylmar,195.0,236.66,2020-04-21,2020-04-18,50.0,34.3058,-118.4572,San Fernando Valley
12941,Tarzana,61.0,197.56,2020-04-21,2020-04-18,10.0,34.1509,-118.5517,San Fernando Valley
12942,Temple City,29.0,79.55,2020-04-21,2020-04-18,5.0,34.1072,-118.0579,San Gabriel Valley
12943,Temple-Beaudry,103.0,260.88,2020-04-21,2020-04-18,38.0,34.0629,-118.2513,Central L.A.
12944,Thai Town,12.0,122.34,2020-04-21,2020-04-18,1.0,34.1018,-118.3036,Central L.A.
12945,Toluca Lake,9.0,103.4,2020-04-21,2020-04-18,2.0,34.1502,-118.355,San Fernando Valley
12946,Toluca Terrace,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12947,Toluca Woods,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12948,Torrance,217.0,145.38,2020-04-21,2020-04-18,28.0,33.8408,-118.3454,South Bay
12949,Tujunga,35.0,125.85,2020-04-21,2020-04-18,11.0,34.2633,-118.3027,Verdugos
12950,Twin Lakes/Oat Mountain,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12951,Universal City,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12952,University Hills,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12953,University Park,42.0,152.97,2020-04-21,2020-04-18,8.0,34.0315,-118.2797,South L.A.
12954,Val Verde,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12955,Valencia,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12956,Valinda,22.0,94.13,2020-04-21,2020-04-18,8.0,34.0433,-117.9331,San Gabriel Valley
12957,Valley Glen,57.0,189.9,2020-04-21,2020-04-18,15.0,34.1838,-118.4172,San Fernando Valley
12958,Valley Village,60.0,242.72,2020-04-21,2020-04-18,15.0,34.1633,-118.3842,San Fernando Valley
12959,Van Nuys,172.0,184.56,2020-04-21,2020-04-18,55.0,34.1899,-118.4514,San Fernando Valley
12960,Venice,40.0,118.05,2020-04-21,2020-04-18,5.0,33.9764,-118.4667,
12961,Vermont Knolls,28.0,162.79,2020-04-21,2020-04-18,5.0,33.9293,-118.2893,South L.A.
12962,Vermont Square,25.0,326.5,2020-04-21,2020-04-18,4.0,34.0037,-118.3002,South L.A.
12963,Vermont Vista,63.0,152.96,2020-04-21,2020-04-18,29.0,33.9465,-118.2826,South L.A.
12964,Vernon,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
12965,Vernon Central,87.0,167.31,2020-04-21,2020-04-18,32.0,34.0043,-118.257,South L.A.
12966,Victoria Park,26.0,309.56,2020-04-21,2020-04-18,6.0,34.047,-118.3319,Central L.A.
12967,View Heights,6.0,162.43,2020-04-21,2020-04-18,1.0,33.9844,-118.3477,South L.A.
12968,View Park/Windsor Hills,21.0,180.49,2020-04-21,2020-04-18,4.0,33.9943,-118.3447,South L.A.
12969,Walnut,19.0,62.23,2020-04-21,2020-04-18,4.0,34.0203,-117.8653,San Gabriel Valley
12970,Walnut Park,36.0,223.01,2020-04-21,2020-04-18,9.0,33.9689,-118.2224,Southeast
12971,Watts,56.0,131.23,2020-04-21,2020-04-18,17.0,33.9386,-118.238,South L.A.
12972,Wellington Square,6.0,122.08,2020-04-21,2020-04-18,0.0,34.0392,-118.3343,Central L.A.
12973,West Adams,75.0,271.44,2020-04-21,2020-04-18,17.0,34.0342,-118.3623,Central L.A.
12974,West Antelope Valley,0.0,0.0,2020-04-21,2020-04-18,0.0,,,
