,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long,region
3237,Crestview,64.0,562.98,2020-05-01,2020-04-28,3.0,34.0458,-118.3816,Westside
3238,Cudahy,74.0,303.94,2020-05-01,2020-04-28,11.0,33.9609,-118.1858,Southeast
3239,Culver City,66.0,165.56,2020-05-01,2020-04-28,8.0,34.0211,-118.3965,Westside
3240,Del Aire,7.0,159.34,2020-05-01,2020-04-28,0.0,33.9161,-118.3695,South Bay
3241,Del Rey,50.0,167.02,2020-05-01,2020-04-28,4.0,33.9878,-118.4229,Westside
3242,Del Sur,2.0,82.82,2020-05-01,2020-04-28,0.0,,,
3243,Desert View Highlands,3.0,120.34,2020-05-01,2020-04-28,1.0,,,
3244,Diamond Bar,34.0,59.12,2020-05-01,2020-04-28,0.0,34.0286,-117.8103,San Gabriel Valley
3245,Downey,224.0,196.04,2020-05-01,2020-04-28,29.0,33.9451,-118.1281,Southeast
3246,Downtown,68.0,247.21,2020-05-01,2020-04-28,11.0,34.0422,-118.2488,Central L.A.
3247,Duarte,76.0,304.32,2020-05-01,2020-04-28,16.0,34.1607,-117.9504,San Gabriel Valley
3248,Eagle Rock,91.0,229.86,2020-05-01,2020-04-28,9.0,34.1322,-118.2117,Northeast L.A.
3249,East Covina,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3250,East Hollywood,128.0,437.05,2020-05-01,2020-04-28,10.0,34.0948,-118.291,Central L.A.
3251,East La Mirada,8.0,151.17,2020-05-01,2020-04-28,1.0,,,
3252,East Lancaster,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3253,East Los Angeles,390.0,311.33,2020-05-01,2020-04-28,48.0,34.0316,-118.1724,Eastside
3254,East Pasadena,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3255,East Rancho Dominguez,23.0,150.25,2020-05-01,2020-04-28,3.0,33.898070000000004,-118.19535,Southeast
3256,East Whittier,4.0,75.39,2020-05-01,2020-04-28,0.0,,,
3257,Echo Park,18.0,126.26,2020-05-01,2020-04-28,1.0,34.0782,-118.2606,Central L.A.
3258,El Camino Village,11.0,125.13,2020-05-01,2020-04-28,4.0,33.8895,-118.3309,South Bay
3259,El Monte,160.0,136.44,2020-05-01,2020-04-28,27.0,34.0733,-118.0275,San Gabriel Valley
3260,El Segundo,27.0,160.85,2020-05-01,2020-04-28,0.0,33.9192,-118.4165,South Bay
3261,El Sereno,96.0,229.62,2020-05-01,2020-04-28,8.0,34.0875,-118.1715,Eastside
3262,Elizabeth Lake,1.0,60.2,2020-05-01,2020-04-28,0.0,,,
3263,Elysian Park,9.0,157.56,2020-05-01,2020-04-28,0.0,34.0838,-118.2366,Central L.A.
3264,Elysian Valley,24.0,235.96,2020-05-01,2020-04-28,5.0,34.0967,-118.2427,Central L.A.
3265,Encino,84.0,185.96,2020-05-01,2020-04-28,4.0,34.1517,-118.5214,San Fernando Valley
3266,Exposition,4.0,120.26,2020-05-01,2020-04-28,1.0,,,
3267,Exposition Park,137.0,305.01,2020-05-01,2020-04-28,13.0,34.0147,-118.2872,South L.A.
3268,Faircrest Heights,2.0,55.56,2020-05-01,2020-04-28,0.0,,,
3269,Figueroa Park Square,20.0,229.33,2020-05-01,2020-04-28,0.0,33.9602,-118.28399999999999,South L.A.
3270,Florence-Firestone,342.0,312.19,2020-05-01,2020-04-28,46.0,33.9632,-118.2426,South L.A.
3271,Franklin Canyon,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3272,Gardena,158.0,257.71,2020-05-01,2020-04-28,16.0,33.8938,-118.30799999999999,South Bay
3273,Glassell Park,108.0,341.73,2020-05-01,2020-04-28,6.0,34.1161,-118.229,Northeast L.A.
3274,Glendale,588.0,284.76,2020-05-01,2020-04-28,86.0,34.1425,-118.2551,Verdugos
3275,Glendora,47.0,151.52,2020-05-01,2020-04-28,4.0,34.1361,-117.8653,San Gabriel Valley
3276,Gramercy Place,30.0,278.71,2020-05-01,2020-04-28,4.0,34.0468,-118.3127,Central L.A.
3277,Granada Hills,118.0,202.78,2020-05-01,2020-04-28,10.0,34.2794,-118.5022,San Fernando Valley
3278,Green Meadows,62.0,288.31,2020-05-01,2020-04-28,12.0,33.9556,-118.2694,South L.A.
3279,Hacienda Heights,51.0,91.19,2020-05-01,2020-04-28,2.0,33.9931,-117.9687,San Gabriel Valley
3280,Hancock Park,65.0,381.48,2020-05-01,2020-04-28,3.0,34.0745,-118.3304,Central L.A.
3281,Harbor City,49.0,168.56,2020-05-01,2020-04-28,7.0,33.79,-118.2978,Harbor
3282,Harbor Gateway,72.0,165.14,2020-05-01,2020-04-28,13.0,33.8501,-118.2991,Harbor
3283,Harbor Pines,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3284,Harvard Heights,59.0,327.14,2020-05-01,2020-04-28,5.0,34.044000000000004,-118.3042,Central L.A.
3285,Harvard Park,130.0,342.69,2020-05-01,2020-04-28,18.0,33.9841,-118.3042,South L.A.
3286,Hawaiian Gardens,10.0,68.14,2020-05-01,2020-04-28,1.0,33.8314,-118.0728,Harbor
3287,Hawthorne,198.0,218.5,2020-05-01,2020-04-28,33.0,33.9194,-118.354,South Bay
3288,Hermosa Beach,23.0,116.93,2020-05-01,2020-04-28,0.0,33.8621,-118.4,South Bay
3289,Hi Vista,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3290,Hidden Hills,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3291,Highland Park,96.0,198.38,2020-05-01,2020-04-28,18.0,34.1145,-118.1842,Northeast L.A.
3292,Historic Filipinotown,64.0,461.43,2020-05-01,2020-04-28,10.0,34.0703,-118.26799999999999,Central L.A.
3293,Hollywood,193.0,282.77,2020-05-01,2020-04-28,11.0,34.1016,-118.3337,Central L.A.
3294,Hollywood Hills,59.0,200.45,2020-05-01,2020-04-28,2.0,34.1341,-118.3215,Central L.A.
3295,Huntington Park,154.0,258.89,2020-05-01,2020-04-28,22.0,33.9849,-118.2278,Southeast
3296,Hyde Park,69.0,241.76,2020-05-01,2020-04-28,13.0,33.9819,-118.3309,South L.A.
3297,Industry,1.0,228.83,2020-05-01,2020-04-28,0.0,,,
3298,Inglewood,335.0,294.94,2020-05-01,2020-04-28,45.0,33.961,-118.3554,South Bay
3299,Irwindale,2.0,137.08,2020-05-01,2020-04-28,0.0,,,
3300,Jefferson Park,22.0,272.51,2020-05-01,2020-04-28,4.0,34.0272,-118.3176,South L.A.
3301,Kagel/Lopez Canyons,1.0,70.82,2020-05-01,2020-04-28,0.0,,,
3302,Koreatown,144.0,278.57,2020-05-01,2020-04-28,25.0,34.0578,-118.3009,Central L.A.
3303,La Canada Flintridge,36.0,173.97,2020-05-01,2020-04-28,-1.0,34.2091,-118.2001,Verdugos
3304,La Crescenta-Montrose,16.0,80.8,2020-05-01,2020-04-28,0.0,34.2288,-118.2351,Verdugos
3305,La Habra Heights,2.0,36.66,2020-05-01,2020-04-28,0.0,,,
3306,La Mirada,62.0,125.0,2020-05-01,2020-04-28,7.0,33.919000000000004,-118.0105,Southeast
3307,La Puente,42.0,103.2,2020-05-01,2020-04-28,6.0,34.02,-117.9495,San Gabriel Valley
3308,La Rambla,6.0,289.16,2020-05-01,2020-04-28,0.0,33.744119,-118.301353,Harbor
3309,La Verne,18.0,98.04,2020-05-01,2020-04-28,1.0,34.1202,-117.7704,Pomona Valley
3310,Ladera Heights,15.0,212.13,2020-05-01,2020-04-28,0.0,33.9878,-118.3704,Westside
3311,Lafayette Square,14.0,307.08,2020-05-01,2020-04-28,2.0,34.0431,-118.3319,Central L.A.
3312,Lake Balboa,90.0,213.24,2020-05-01,2020-04-28,14.0,34.1839,-118.4954,San Fernando Valley
3313,Lake Hughes,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3314,Lake Los Angeles,17.0,130.83,2020-05-01,2020-04-28,1.0,34.6125,-117.8281,Antelope Valley
3315,Lake Manor,3.0,182.59,2020-05-01,2020-04-28,0.0,,,
3316,Lakeview Terrace,56.0,426.41,2020-05-01,2020-04-28,7.0,34.2764,-118.3612,San Fernando Valley
3317,Lakewood,83.0,103.28,2020-05-01,2020-04-28,8.0,33.8536,-118.134,Harbor
3318,Lancaster,321.0,198.68,2020-05-01,2020-04-28,41.0,34.6868,-118.1542,Antelope Valley
3319,Lawndale,59.0,175.52,2020-05-01,2020-04-28,6.0,33.8881,-118.3535,South Bay
3320,Leimert Park,31.0,203.48,2020-05-01,2020-04-28,0.0,34.0118,-118.3234,South L.A.
3321,Lennox,46.0,204.06,2020-05-01,2020-04-28,5.0,33.9397,-118.3529,South Bay
3322,Leona Valley,1.0,57.11,2020-05-01,2020-04-28,0.0,,,
3323,Lincoln Heights,77.0,236.22,2020-05-01,2020-04-28,11.0,34.0706,-118.2051,Eastside
3324,Little Armenia,93.0,1158.88,2020-05-01,2020-04-28,12.0,34.0981,-118.3005,Central L.A.
3325,Little Bangladesh,73.0,257.56,2020-05-01,2020-04-28,8.0,34.0691,-118.2956,Central L.A.
3326,Little Tokyo,4.0,127.67,2020-05-01,2020-04-28,-1.0,34.0523,-118.2395,Central L.A.
3327,Littlerock,6.0,149.22,2020-05-01,2020-04-28,2.0,,,
3328,Littlerock/Juniper Hills,1.0,77.1,2020-05-01,2020-04-28,0.0,,,
3329,Littlerock/Pearblossom,6.0,168.11,2020-05-01,2020-04-28,0.0,34.5211,-117.9837,Antelope Valley
3330,Llano,1.0,114.03,2020-05-01,2020-04-28,0.0,,,
3331,Lomita,34.0,164.02,2020-05-01,2020-04-28,2.0,33.7922,-118.3151,South Bay
3332,Longwood,15.0,348.51,2020-05-01,2020-04-28,1.0,34.055296000000006,-118.33941499999999,Central L.A.
3333,Los Feliz,33.0,152.72,2020-05-01,2020-04-28,0.0,34.1124,-118.2851,Central L.A.
3334,Lynwood,192.0,266.49,2020-05-01,2020-04-28,29.0,33.9293,-118.2139,Southeast
3335,Malibu,30.0,231.46,2020-05-01,2020-04-28,2.0,34.0259,-118.7798,Santa Monica Mountains
3336,Manchester Square,13.0,152.3,2020-05-01,2020-04-28,0.0,33.8993,-118.2977,South Bay
3337,Mandeville Canyon,1.0,32.01,2020-05-01,2020-04-28,0.0,,,
3338,Manhattan Beach,66.0,183.34,2020-05-01,2020-04-28,0.0,33.8812,-118.4072,South Bay
3339,Mar Vista,53.0,124.79,2020-05-01,2020-04-28,1.0,34.0037,-118.469,Westside
3340,Marina Peninsula,9.0,206.42,2020-05-01,2020-04-28,0.0,33.9797,-118.4657,Westside
3341,Marina del Rey,11.0,116.88,2020-05-01,2020-04-28,0.0,33.9803,-118.4517,Westside
3342,Maywood,69.0,246.0,2020-05-01,2020-04-28,9.0,33.9885,-118.1874,Southeast
3343,Melrose,352.0,453.05,2020-05-01,2020-04-28,39.0,34.0837,-118.3366,Central L.A.
3344,Mid-city,38.0,252.83,2020-05-01,2020-04-28,3.0,34.0429,-118.3344,Central L.A.
3345,Miracle Mile,36.0,200.17,2020-05-01,2020-04-28,1.0,34.0597,-118.35,Central L.A.
3346,Mission Hills,76.0,315.04,2020-05-01,2020-04-28,13.0,34.2723,-118.4689,San Fernando Valley
3347,Monrovia,57.0,206.13,2020-05-01,2020-04-28,12.0,34.1481,-117.999,San Gabriel Valley
3348,Montebello,139.0,215.92,2020-05-01,2020-04-28,20.0,34.0095,-118.1054,Southeast
3349,Monterey Park,77.0,123.67,2020-05-01,2020-04-28,12.0,34.0625,-118.1228,San Gabriel Valley
3350,Mt. Washington,50.0,207.08,2020-05-01,2020-04-28,15.0,34.1003,-118.2097,Northeast L.A.
3351,Newhall,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3352,North Hills,167.0,271.21,2020-05-01,2020-04-28,26.0,34.2362,-118.4851,San Fernando Valley
3353,North Hollywood,370.0,244.35,2020-05-01,2020-04-28,56.0,34.187,-118.3813,San Fernando Valley
3354,North Lancaster,3.0,250.42,2020-05-01,2020-04-28,2.0,,,
3355,North Whittier,6.0,71.77,2020-05-01,2020-04-28,0.0,34.0396,-117.9991,San Gabriel Valley
3356,Northeast San Gabriel,14.0,58.25,2020-05-01,2020-04-28,1.0,34.0961,-118.1058,San Gabriel Valley
3357,Northridge,172.0,246.43,2020-05-01,2020-04-28,22.0,34.2379,-118.5302,San Fernando Valley
3358,Norwalk,193.0,179.33,2020-05-01,2020-04-28,20.0,33.9022,-118.0817,Southeast
3359,Pacific Palisades,37.0,173.78,2020-05-01,2020-04-28,1.0,34.0481,-118.5265,Westside
3360,Pacoima,270.0,350.75,2020-05-01,2020-04-28,46.0,34.2625,-118.427,San Fernando Valley
3361,Palisades Highlands,3.0,78.0,2020-05-01,2020-04-28,0.0,,,
3362,Palmdale,420.0,356.29,2020-05-01,2020-04-28,39.0,34.5794,-118.1093,Antelope Valley
3363,Palms,130.0,296.28,2020-05-01,2020-04-28,29.0,34.0237,-118.4151,Westside
3364,Palos Verdes Estates,37.0,273.63,2020-05-01,2020-04-28,0.0,33.7871,-118.3976,South Bay
3365,Palos Verdes Peninsula,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3366,Panorama City,311.0,413.29,2020-05-01,2020-04-28,67.0,34.2247,-118.4498,San Fernando Valley
3367,Paramount,136.0,242.76,2020-05-01,2020-04-28,18.0,33.8895,-118.1598,Southeast
3368,Park La Brea,11.0,81.0,2020-05-01,2020-04-28,0.0,34.0702,-118.3497,Central L.A.
3369,Pearblossom/Llano,2.0,102.25,2020-05-01,2020-04-28,0.0,,,
3370,Pellissier Village,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3371,Pico Rivera,183.0,284.67,2020-05-01,2020-04-28,36.0,33.9831,-118.0967,Southeast
3372,Pico-Union,238.0,568.81,2020-05-01,2020-04-28,67.0,34.0446,-118.277,Central L.A.
3373,Placerita Canyon,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3374,Playa Del Rey,1.0,31.29,2020-05-01,2020-04-28,0.0,,,
3375,Playa Vista,20.0,182.7,2020-05-01,2020-04-28,1.0,33.9728,-118.4276,Westside
3376,Pomona,176.0,112.87,2020-05-01,2020-04-28,25.0,34.0551,-117.75,Pomona Valley
3377,Porter Ranch,55.0,154.55,2020-05-01,2020-04-28,3.0,39.4346,-121.0205,
3378,Quartz Hill,27.0,209.21,2020-05-01,2020-04-28,1.0,34.6453,-118.2181,Antelope Valley
3379,Rancho Dominguez,10.0,375.8,2020-05-01,2020-04-28,0.0,33.8508,-118.2249,Harbor
3380,Rancho Palos Verdes,60.0,140.36,2020-05-01,2020-04-28,4.0,33.7445,-118.387,South Bay
3381,Rancho Park,11.0,167.68,2020-05-01,2020-04-28,0.0,34.0454,-118.4207,Westside
3382,Redondo Beach,107.0,155.76,2020-05-01,2020-04-28,4.0,33.8492,-118.3884,South Bay
3383,Regent Square,3.0,107.91,2020-05-01,2020-04-28,1.0,,,
3384,Reseda,218.0,284.53,2020-05-01,2020-04-28,40.0,34.2011,-118.536,San Fernando Valley
3385,Reseda Ranch,22.0,474.55,2020-05-01,2020-04-28,5.0,34.216,-118.5356,San Fernando Valley
3386,Reynier Village,8.0,189.21,2020-05-01,2020-04-28,0.0,34.0368,-118.3856,Central L.A.
3387,Rolling Hills,2.0,103.09,2020-05-01,2020-04-28,1.0,,,
3388,Rolling Hills Estates,13.0,160.24,2020-05-01,2020-04-28,0.0,33.7878,-118.3581,South Bay
3389,Roosevelt,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3390,Rosemead,37.0,66.85,2020-05-01,2020-04-28,7.0,34.0806,-118.0728,San Gabriel Valley
3391,Rosewood,4.0,311.04,2020-05-01,2020-04-28,1.0,,,
3392,Rosewood/East Gardena,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3393,Rosewood/West Rancho Dominguez,10.0,297.53,2020-05-01,2020-04-28,3.0,34.0057,-118.4304,Westside
3394,Rowland Heights,55.0,107.8,2020-05-01,2020-04-28,9.0,33.9761,-117.9053,San Gabriel Valley
3395,San Clemente Island,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3396,San Dimas,29.0,84.02,2020-05-01,2020-04-28,2.0,34.1067,-117.8067,San Gabriel Valley
3397,San Fernando,96.0,390.05,2020-05-01,2020-04-28,19.0,34.2819,-118.439,San Fernando Valley
3398,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3399,San Gabriel,30.0,73.25,2020-05-01,2020-04-28,1.0,34.0968,-118.1057,San Gabriel Valley
3400,San Jose Hills,23.0,113.74,2020-05-01,2020-04-28,4.0,34.0592,-117.8426,San Gabriel Valley
3401,San Marino,11.0,82.85,2020-05-01,2020-04-28,0.0,34.1214,-118.1065,San Gabriel Valley
3402,San Pasqual,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3403,San Pedro,527.0,675.31,2020-05-01,2020-04-28,342.0,33.7361,-118.2922,Harbor
3404,Sand Canyon,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3405,Santa Catalina Island,2.0,749.06,2020-05-01,2020-04-28,0.0,,,
3406,Santa Clarita,378.0,171.49,2020-05-01,2020-04-28,46.0,34.3917,-118.5426,Northwest County
3407,Santa Fe Springs,26.0,141.58,2020-05-01,2020-04-28,9.0,33.9472,-118.0853,Southeast
3408,Santa Monica,164.0,177.4,2020-05-01,2020-04-28,8.0,34.0242,-118.4965,Westside
3409,Santa Monica Mountains,14.0,75.18,2020-05-01,2020-04-28,1.0,34.1203,-118.9318,
3410,Saugus,3.0,1935.48,2020-05-01,2020-04-28,1.0,,,
3411,Saugus/Canyon Country,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3412,Shadow Hills,9.0,202.61,2020-05-01,2020-04-28,-1.0,34.2575,-118.355,San Fernando Valley
3413,Sherman Oaks,129.0,147.84,2020-05-01,2020-04-28,10.0,34.15,-118.4489,San Fernando Valley
3414,Sierra Madre,5.0,45.5,2020-05-01,2020-04-28,0.0,34.1617,-118.0528,San Gabriel Valley
3415,Signal Hill,7.0,59.34,2020-05-01,2020-04-28,0.0,33.8045,-118.1678,Harbor
3416,Silverlake,117.0,265.41,2020-05-01,2020-04-28,10.0,34.0869,-118.2702,Central L.A.
3417,South Antelope Valley,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3418,South Carthay,24.0,226.52,2020-05-01,2020-04-28,0.0,34.0561,-118.3734,Central L.A.
3419,South Edwards,0.0,,2020-05-01,2020-04-28,0.0,,,
3420,South El Monte,28.0,129.28,2020-05-01,2020-04-28,5.0,34.0493,-118.0469,San Gabriel Valley
3421,South Gate,254.0,258.77,2020-05-01,2020-04-28,28.0,33.955999999999996,-118.2113,Southeast
3422,South Park,121.0,318.75,2020-05-01,2020-04-28,13.0,34.0418,-118.2639,Central L.A.
3423,South Pasadena,82.0,314.74,2020-05-01,2020-04-28,14.0,34.1165,-118.1468,San Gabriel Valley
3424,South San Gabriel,10.0,113.02,2020-05-01,2020-04-28,2.0,34.0492,-118.0949,San Gabriel Valley
3425,South Whittier,67.0,113.13,2020-05-01,2020-04-28,4.0,33.9608,-118.0417,San Gabriel Valley
3426,Southeast Antelope Valley,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3427,St Elmo Village,16.0,349.04,2020-05-01,2020-04-28,3.0,34.0431,-118.34299999999999,Central L.A.
3428,Stevenson Ranch,16.0,76.31,2020-05-01,2020-04-28,0.0,34.3873,-118.5802,Northwest County
3429,Studio City,40.0,178.25,2020-05-01,2020-04-28,4.0,34.1413,-118.3878,San Fernando Valley
3430,Sun Valley,135.0,257.23,2020-05-01,2020-04-28,28.0,34.2274,-118.3811,San Fernando Valley
3431,Sun Village,6.0,99.4,2020-05-01,2020-04-28,2.0,,,
3432,Sunland,99.0,485.1,2020-05-01,2020-04-28,27.0,34.266,-118.3114,Verdugos
3433,Sunrise Village,1.0,77.16,2020-05-01,2020-04-28,0.0,,,
3434,Sycamore Square,1.0,154.56,2020-05-01,2020-04-28,1.0,,,
3435,Sylmar,337.0,408.99,2020-05-01,2020-04-28,38.0,34.3058,-118.4572,San Fernando Valley
3436,Tarzana,77.0,249.38,2020-05-01,2020-04-28,6.0,34.1509,-118.5517,San Fernando Valley
3437,Temple City,51.0,139.9,2020-05-01,2020-04-28,3.0,34.1072,-118.0579,San Gabriel Valley
3438,Temple-Beaudry,163.0,412.85,2020-05-01,2020-04-28,21.0,34.0629,-118.2513,Central L.A.
3439,Thai Town,13.0,132.53,2020-05-01,2020-04-28,1.0,34.1018,-118.3036,Central L.A.
3440,Toluca Lake,10.0,114.89,2020-05-01,2020-04-28,1.0,34.1502,-118.355,San Fernando Valley
3441,Toluca Terrace,2.0,153.14,2020-05-01,2020-04-28,0.0,,,
3442,Toluca Woods,3.0,161.46,2020-05-01,2020-04-28,0.0,,,
3443,Torrance,270.0,180.88,2020-05-01,2020-04-28,25.0,33.8408,-118.3454,South Bay
3444,Tujunga,72.0,258.9,2020-05-01,2020-04-28,9.0,34.2633,-118.3027,Verdugos
3445,Twin Lakes/Oat Mountain,4.0,241.25,2020-05-01,2020-04-28,0.0,,,
3446,Universal City,0.0,,2020-05-01,2020-04-28,0.0,,,
3447,University Hills,7.0,204.14,2020-05-01,2020-04-28,3.0,,,
3448,University Park,84.0,305.94,2020-05-01,2020-04-28,11.0,34.0315,-118.2797,South L.A.
3449,Val Verde,39.0,1178.6,2020-05-01,2020-04-28,3.0,,,
3450,Valencia,5.0,162.76,2020-05-01,2020-04-28,1.0,,,
3451,Valinda,29.0,124.09,2020-05-01,2020-04-28,2.0,34.0433,-117.9331,San Gabriel Valley
3452,Valley Glen,90.0,299.84,2020-05-01,2020-04-28,11.0,34.1838,-118.4172,San Fernando Valley
3453,Valley Village,114.0,461.17,2020-05-01,2020-04-28,28.0,34.1633,-118.3842,San Fernando Valley
3454,Van Nuys,307.0,329.42,2020-05-01,2020-04-28,50.0,34.1899,-118.4514,San Fernando Valley
3455,Venice,48.0,141.66,2020-05-01,2020-04-28,4.0,33.9764,-118.4667,
3456,Vermont Knolls,60.0,348.84,2020-05-01,2020-04-28,9.0,33.9293,-118.2893,South L.A.
3457,Vermont Square,44.0,574.64,2020-05-01,2020-04-28,7.0,34.0037,-118.3002,South L.A.
3458,Vermont Vista,119.0,288.93,2020-05-01,2020-04-28,17.0,33.9465,-118.2826,South L.A.
3459,Vernon,1.0,478.47,2020-05-01,2020-04-28,1.0,,,
3460,Vernon Central,204.0,392.32,2020-05-01,2020-04-28,40.0,34.0043,-118.257,South L.A.
3461,Victoria Park,38.0,452.43,2020-05-01,2020-04-28,5.0,34.047,-118.3319,Central L.A.
3462,View Heights,7.0,189.5,2020-05-01,2020-04-28,0.0,33.9844,-118.3477,South L.A.
3463,View Park/Windsor Hills,26.0,223.46,2020-05-01,2020-04-28,1.0,33.9943,-118.3447,South L.A.
3464,Walnut,23.0,75.33,2020-05-01,2020-04-28,0.0,34.0203,-117.8653,San Gabriel Valley
3465,Walnut Park,46.0,284.95,2020-05-01,2020-04-28,5.0,33.9689,-118.2224,Southeast
3466,Watts,98.0,229.65,2020-05-01,2020-04-28,13.0,33.9386,-118.238,South L.A.
3467,Wellington Square,11.0,223.8,2020-05-01,2020-04-28,0.0,34.0392,-118.3343,Central L.A.
3468,West Adams,122.0,441.55,2020-05-01,2020-04-28,17.0,34.0342,-118.3623,Central L.A.
3469,West Antelope Valley,2.0,132.36,2020-05-01,2020-04-28,0.0,,,
3470,West Carson,63.0,285.25,2020-05-01,2020-04-28,7.0,33.8206,-118.2934,Harbor
3471,West Chatsworth,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3472,West Covina,133.0,122.88,2020-05-01,2020-04-28,14.0,34.0686,-117.939,San Gabriel Valley
3473,West Hills,53.0,130.72,2020-05-01,2020-04-28,7.0,34.1973,-118.64399999999999,San Fernando Valley
3474,West Hollywood,137.0,370.76,2020-05-01,2020-04-28,3.0,34.0907,-118.38600000000001,Central L.A.
3475,West LA,19.0,1995.8,2020-05-01,2020-04-28,1.0,,,
3476,West Los Angeles,58.0,154.11,2020-05-01,2020-04-28,5.0,34.0399,-118.4422,Westside
3477,West Puente Valley,17.0,172.85,2020-05-01,2020-04-28,2.0,34.0561,-117.9685,San Gabriel Valley
3478,West Rancho Dominguez,2.0,147.17,2020-05-01,2020-04-28,0.0,,,
3479,West Vernon,209.0,389.61,2020-05-01,2020-04-28,31.0,34.0039,-118.2301,Southeast
3480,West Whittier/Los Nietos,36.0,133.7,2020-05-01,2020-04-28,5.0,33.976,-118.0691,Southeast
3481,Westchester,66.0,127.9,2020-05-01,2020-04-28,5.0,33.9597,-118.4006,South Bay
3482,Westfield/Academy Hills,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3483,Westhills,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3484,Westlake,256.0,431.3,2020-05-01,2020-04-28,26.0,34.1458,-118.8056,Santa Monica Mountains
3485,Westlake Village,6.0,71.77,2020-05-01,2020-04-28,0.0,34.1466,-118.8074,Santa Monica Mountains
3486,Westwood,49.0,90.56,2020-05-01,2020-04-28,4.0,34.0561,-118.4297,Westside
3487,White Fence Farms,2.0,54.3,2020-05-01,2020-04-28,0.0,,,
3488,Whittier,124.0,158.56,2020-05-01,2020-04-28,12.0,33.9679,-118.0189,San Gabriel Valley
3489,Whittier Narrows,0.0,0.0,2020-05-01,2020-04-28,0.0,,,
3490,Wholesale District,119.0,329.38,2020-05-01,2020-04-28,34.0,34.03,-118.2452,Central L.A.
3491,Willowbrook,52.0,148.94,2020-05-01,2020-04-28,10.0,33.917,-118.2551,South L.A.
3492,Wilmington,97.0,171.72,2020-05-01,2020-04-28,12.0,33.78,-118.2617,Harbor
3493,Wilshire Center,116.0,231.21,2020-05-01,2020-04-28,16.0,34.0642,-118.2984,Central L.A.
3494,Winnetka,163.0,314.76,2020-05-01,2020-04-28,28.0,34.2059,-118.5754,San Fernando Valley
3495,Wiseburn,8.0,132.74,2020-05-01,2020-04-28,3.0,,,
3496,Woodland Hills,110.0,161.63,2020-05-01,2020-04-28,7.0,34.1659,-118.6104,San Fernando Valley
3497,Acton,8.0,100.36,2020-04-30,2020-04-27,0.0,34.47,-118.1967,Antelope Valley
3498,Adams-Normandie,26.0,317.0,2020-04-30,2020-04-27,2.0,34.0343,-118.2993,South L.A.
3499,Agoura Hills,31.0,148.45,2020-04-30,2020-04-27,1.0,34.1364,-118.7745,Santa Monica Mountains
3500,Agua Dulce,1.0,24.05,2020-04-30,2020-04-27,0.0,,,
3501,Alhambra,83.0,95.71,2020-04-30,2020-04-27,8.0,34.0953,-118.12700000000001,San Gabriel Valley
3502,Alsace,29.0,233.03,2020-04-30,2020-04-27,3.0,33.9786,-118.4156,Westside
3503,Altadena,67.0,153.6,2020-04-30,2020-04-27,5.0,34.1902,-118.1313,Verdugos
3504,Anaverde,1.0,66.31,2020-04-30,2020-04-27,0.0,,,
3505,Angeles National Forest,1.0,80.32,2020-04-30,2020-04-27,0.0,,,
3506,Angelino Heights,9.0,359.71,2020-04-30,2020-04-27,3.0,34.0703,-118.2548,Central L.A.
3507,Arcadia,42.0,65.8,2020-04-30,2020-04-27,2.0,34.1397,-118.0353,San Gabriel Valley
3508,Arleta,106.0,308.41,2020-04-30,2020-04-27,20.0,34.2419,-118.4256,San Fernando Valley
3509,Artesia,14.0,83.36,2020-04-30,2020-04-27,1.0,33.8658,-118.0831,Southeast
3510,Athens Village,12.0,245.05,2020-04-30,2020-04-27,-1.0,33.92,-118.2812,South L.A.
3511,Athens-Westmont,100.0,235.62,2020-04-30,2020-04-27,10.0,33.9238,-118.3019,South L.A.
3512,Atwater Village,25.0,170.46,2020-04-30,2020-04-27,3.0,34.1173,-118.2614,Northeast L.A.
3513,Avalon,0.0,0.0,2020-04-30,2020-04-27,0.0,,,
