,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long,region
5598,Rowland Heights,58.0,113.68,2020-05-04,2020-05-01,3.0,33.9761,-117.9053,San Gabriel Valley
5599,San Clemente Island,0.0,0.0,2020-05-04,2020-05-01,0.0,,,
5600,San Dimas,30.0,86.92,2020-05-04,2020-05-01,1.0,34.1067,-117.8067,San Gabriel Valley
5601,San Fernando,102.0,414.43,2020-05-04,2020-05-01,6.0,34.2819,-118.439,San Fernando Valley
5602,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-05-04,2020-05-01,0.0,,,
5603,San Gabriel,32.0,78.14,2020-05-04,2020-05-01,2.0,34.0968,-118.1057,San Gabriel Valley
5604,San Jose Hills,24.0,118.69,2020-05-04,2020-05-01,1.0,34.0592,-117.8426,San Gabriel Valley
5605,San Marino,12.0,90.38,2020-05-04,2020-05-01,1.0,34.1214,-118.1065,San Gabriel Valley
5606,San Pasqual,0.0,0.0,2020-05-04,2020-05-01,0.0,,,
5607,San Pedro,609.0,780.39,2020-05-04,2020-05-01,82.0,33.7361,-118.2922,Harbor
5608,Sand Canyon,0.0,0.0,2020-05-04,2020-05-01,0.0,,,
5609,Santa Catalina Island,2.0,749.06,2020-05-04,2020-05-01,0.0,,,
5610,Santa Clarita,405.0,183.74,2020-05-04,2020-05-01,27.0,34.3917,-118.5426,Northwest County
5611,Santa Fe Springs,27.0,147.03,2020-05-04,2020-05-01,1.0,33.9472,-118.0853,Southeast
5612,Santa Monica,185.0,200.12,2020-05-04,2020-05-01,21.0,34.0242,-118.4965,Westside
5613,Santa Monica Mountains,15.0,80.55,2020-05-04,2020-05-01,1.0,34.1203,-118.9318,
5614,Saugus,3.0,1935.48,2020-05-04,2020-05-01,0.0,,,
5615,Saugus/Canyon Country,0.0,0.0,2020-05-04,2020-05-01,0.0,,,
5616,Shadow Hills,9.0,202.61,2020-05-04,2020-05-01,0.0,34.2575,-118.355,San Fernando Valley
5617,Sherman Oaks,138.0,158.16,2020-05-04,2020-05-01,9.0,34.15,-118.4489,San Fernando Valley
5618,Sierra Madre,5.0,45.5,2020-05-04,2020-05-01,0.0,34.1617,-118.0528,San Gabriel Valley
5619,Signal Hill,8.0,67.81,2020-05-04,2020-05-01,1.0,33.8045,-118.1678,Harbor
5620,Silverlake,121.0,274.48,2020-05-04,2020-05-01,4.0,34.0869,-118.2702,Central L.A.
5621,South Antelope Valley,0.0,0.0,2020-05-04,2020-05-01,0.0,,,
5622,South Carthay,24.0,226.52,2020-05-04,2020-05-01,0.0,34.0561,-118.3734,Central L.A.
5623,South Edwards,0.0,,2020-05-04,2020-05-01,0.0,,,
5624,South El Monte,31.0,143.64,2020-05-04,2020-05-01,3.0,34.0493,-118.0469,San Gabriel Valley
5625,South Gate,269.0,274.06,2020-05-04,2020-05-01,15.0,33.955999999999996,-118.2113,Southeast
5626,South Park,131.0,345.09,2020-05-04,2020-05-01,10.0,34.0418,-118.2639,Central L.A.
5627,South Pasadena,93.0,356.96,2020-05-04,2020-05-01,11.0,34.1165,-118.1468,San Gabriel Valley
5628,South San Gabriel,11.0,124.32,2020-05-04,2020-05-01,1.0,34.0492,-118.0949,San Gabriel Valley
5629,South Whittier,73.0,123.27,2020-05-04,2020-05-01,6.0,33.9608,-118.0417,San Gabriel Valley
5630,Southeast Antelope Valley,0.0,0.0,2020-05-04,2020-05-01,0.0,,,
5631,St Elmo Village,18.0,392.67,2020-05-04,2020-05-01,2.0,34.0431,-118.34299999999999,Central L.A.
5632,Stevenson Ranch,18.0,85.85,2020-05-04,2020-05-01,2.0,34.3873,-118.5802,Northwest County
5633,Studio City,52.0,231.73,2020-05-04,2020-05-01,12.0,34.1413,-118.3878,San Fernando Valley
5634,Sun Valley,146.0,278.19,2020-05-04,2020-05-01,11.0,34.2274,-118.3811,San Fernando Valley
5635,Sun Village,6.0,99.4,2020-05-04,2020-05-01,0.0,,,
5636,Sunland,101.0,494.9,2020-05-04,2020-05-01,2.0,34.266,-118.3114,Verdugos
5637,Sunrise Village,1.0,77.16,2020-05-04,2020-05-01,0.0,,,
5638,Sycamore Square,1.0,154.56,2020-05-04,2020-05-01,0.0,,,
5639,Sylmar,381.0,462.39,2020-05-04,2020-05-01,44.0,34.3058,-118.4572,San Fernando Valley
5640,Tarzana,78.0,252.62,2020-05-04,2020-05-01,1.0,34.1509,-118.5517,San Fernando Valley
5641,Temple City,56.0,153.61,2020-05-04,2020-05-01,5.0,34.1072,-118.0579,San Gabriel Valley
5642,Temple-Beaudry,168.0,425.51,2020-05-04,2020-05-01,5.0,34.0629,-118.2513,Central L.A.
5643,Thai Town,14.0,142.73,2020-05-04,2020-05-01,1.0,34.1018,-118.3036,Central L.A.
5644,Toluca Lake,10.0,114.89,2020-05-04,2020-05-01,0.0,34.1502,-118.355,San Fernando Valley
5645,Toluca Terrace,2.0,153.14,2020-05-04,2020-05-01,0.0,,,
5646,Toluca Woods,3.0,161.46,2020-05-04,2020-05-01,0.0,,,
5647,Torrance,283.0,189.59,2020-05-04,2020-05-01,13.0,33.8408,-118.3454,South Bay
5648,Tujunga,73.0,262.5,2020-05-04,2020-05-01,1.0,34.2633,-118.3027,Verdugos
5649,Twin Lakes/Oat Mountain,4.0,241.25,2020-05-04,2020-05-01,0.0,,,
5650,Universal City,0.0,,2020-05-04,2020-05-01,0.0,,,
5651,University Hills,7.0,204.14,2020-05-04,2020-05-01,0.0,,,
5652,University Park,88.0,320.51,2020-05-04,2020-05-01,4.0,34.0315,-118.2797,South L.A.
5653,Val Verde,92.0,2780.3,2020-05-04,2020-05-01,53.0,,,
5654,Valencia,5.0,162.76,2020-05-04,2020-05-01,0.0,,,
5655,Valinda,30.0,128.36,2020-05-04,2020-05-01,1.0,34.0433,-117.9331,San Gabriel Valley
5656,Valley Glen,91.0,303.17,2020-05-04,2020-05-01,1.0,34.1838,-118.4172,San Fernando Valley
5657,Valley Village,128.0,517.8,2020-05-04,2020-05-01,14.0,34.1633,-118.3842,San Fernando Valley
5658,Van Nuys,345.0,370.2,2020-05-04,2020-05-01,38.0,34.1899,-118.4514,San Fernando Valley
5659,Venice,50.0,147.56,2020-05-04,2020-05-01,2.0,33.9764,-118.4667,
5660,Vermont Knolls,61.0,354.65,2020-05-04,2020-05-01,1.0,33.9293,-118.2893,South L.A.
5661,Vermont Square,51.0,666.06,2020-05-04,2020-05-01,7.0,34.0037,-118.3002,South L.A.
5662,Vermont Vista,130.0,315.64,2020-05-04,2020-05-01,11.0,33.9465,-118.2826,South L.A.
5663,Vernon,1.0,478.47,2020-05-04,2020-05-01,0.0,,,
5664,Vernon Central,219.0,421.17,2020-05-04,2020-05-01,15.0,34.0043,-118.257,South L.A.
5665,Victoria Park,38.0,452.43,2020-05-04,2020-05-01,0.0,34.047,-118.3319,Central L.A.
5666,View Heights,7.0,189.5,2020-05-04,2020-05-01,0.0,33.9844,-118.3477,South L.A.
5667,View Park/Windsor Hills,27.0,232.06,2020-05-04,2020-05-01,1.0,33.9943,-118.3447,South L.A.
5668,Walnut,23.0,75.33,2020-05-04,2020-05-01,0.0,34.0203,-117.8653,San Gabriel Valley
5669,Walnut Park,49.0,303.54,2020-05-04,2020-05-01,3.0,33.9689,-118.2224,Southeast
5670,Watts,115.0,269.48,2020-05-04,2020-05-01,17.0,33.9386,-118.238,South L.A.
5671,Wellington Square,13.0,264.5,2020-05-04,2020-05-01,2.0,34.0392,-118.3343,Central L.A.
5672,West Adams,126.0,456.03,2020-05-04,2020-05-01,4.0,34.0342,-118.3623,Central L.A.
5673,West Antelope Valley,2.0,132.36,2020-05-04,2020-05-01,0.0,,,
5674,West Carson,65.0,294.3,2020-05-04,2020-05-01,2.0,33.8206,-118.2934,Harbor
5675,West Chatsworth,0.0,0.0,2020-05-04,2020-05-01,0.0,,,
5676,West Covina,143.0,132.12,2020-05-04,2020-05-01,10.0,34.0686,-117.939,San Gabriel Valley
5677,West Hills,59.0,145.52,2020-05-04,2020-05-01,6.0,34.1973,-118.64399999999999,San Fernando Valley
5678,West Hollywood,139.0,376.17,2020-05-04,2020-05-01,2.0,34.0907,-118.38600000000001,Central L.A.
5679,West LA,20.0,2100.84,2020-05-04,2020-05-01,1.0,,,
5680,West Los Angeles,61.0,162.08,2020-05-04,2020-05-01,3.0,34.0399,-118.4422,Westside
5681,West Puente Valley,19.0,193.19,2020-05-04,2020-05-01,2.0,34.0561,-117.9685,San Gabriel Valley
5682,West Rancho Dominguez,2.0,147.17,2020-05-04,2020-05-01,0.0,,,
5683,West Vernon,232.0,432.48,2020-05-04,2020-05-01,23.0,34.0039,-118.2301,Southeast
5684,West Whittier/Los Nietos,41.0,152.27,2020-05-04,2020-05-01,5.0,33.976,-118.0691,Southeast
5685,Westchester,71.0,137.59,2020-05-04,2020-05-01,5.0,33.9597,-118.4006,South Bay
5686,Westfield/Academy Hills,0.0,0.0,2020-05-04,2020-05-01,0.0,,,
5687,Westhills,0.0,0.0,2020-05-04,2020-05-01,0.0,,,
5688,Westlake,294.0,495.32,2020-05-04,2020-05-01,38.0,34.1458,-118.8056,Santa Monica Mountains
5689,Westlake Village,6.0,71.77,2020-05-04,2020-05-01,0.0,34.1466,-118.8074,Santa Monica Mountains
5690,Westwood,52.0,96.1,2020-05-04,2020-05-01,3.0,34.0561,-118.4297,Westside
5691,White Fence Farms,2.0,54.3,2020-05-04,2020-05-01,0.0,,,
5692,Whittier,136.0,158.56,2020-05-04,2020-05-01,12.0,33.9679,-118.0189,San Gabriel Valley
5693,Whittier Narrows,0.0,0.0,2020-05-04,2020-05-01,0.0,,,
5694,Wholesale District,138.0,381.96,2020-05-04,2020-05-01,19.0,34.03,-118.2452,Central L.A.
5695,Willowbrook,63.0,180.45,2020-05-04,2020-05-01,11.0,33.917,-118.2551,South L.A.
5696,Wilmington,105.0,185.88,2020-05-04,2020-05-01,8.0,33.78,-118.2617,Harbor
5697,Wilshire Center,125.0,249.15,2020-05-04,2020-05-01,9.0,34.0642,-118.2984,Central L.A.
5698,Winnetka,178.0,343.72,2020-05-04,2020-05-01,15.0,34.2059,-118.5754,San Fernando Valley
5699,Wiseburn,8.0,132.74,2020-05-04,2020-05-01,0.0,,,
5700,Woodland Hills,119.0,174.86,2020-05-04,2020-05-01,9.0,34.1659,-118.6104,San Fernando Valley
5701,Acton,8.0,100.36,2020-05-03,2020-04-30,0.0,34.47,-118.1967,Antelope Valley
5702,Adams-Normandie,29.0,353.57,2020-05-03,2020-04-30,3.0,34.0343,-118.2993,South L.A.
5703,Agoura Hills,31.0,148.45,2020-05-03,2020-04-30,0.0,34.1364,-118.7745,Santa Monica Mountains
5704,Agua Dulce,1.0,24.05,2020-05-03,2020-04-30,0.0,,,
5705,Alhambra,87.0,100.32,2020-05-03,2020-04-30,4.0,34.0953,-118.12700000000001,San Gabriel Valley
5706,Alsace,32.0,257.13,2020-05-03,2020-04-30,3.0,33.9786,-118.4156,Westside
5707,Altadena,71.0,162.77,2020-05-03,2020-04-30,4.0,34.1902,-118.1313,Verdugos
5708,Anaverde,1.0,66.31,2020-05-03,2020-04-30,0.0,,,
5709,Angeles National Forest,1.0,80.32,2020-05-03,2020-04-30,0.0,,,
5710,Angelino Heights,9.0,359.71,2020-05-03,2020-04-30,0.0,34.0703,-118.2548,Central L.A.
5711,Arcadia,47.0,74.45,2020-05-03,2020-04-30,5.0,34.1397,-118.0353,San Gabriel Valley
5712,Arleta,120.0,349.14,2020-05-03,2020-04-30,14.0,34.2419,-118.4256,San Fernando Valley
5713,Artesia,14.0,83.36,2020-05-03,2020-04-30,0.0,33.8658,-118.0831,Southeast
5714,Athens Village,12.0,245.05,2020-05-03,2020-04-30,0.0,33.92,-118.2812,South L.A.
5715,Athens-Westmont,108.0,254.46,2020-05-03,2020-04-30,8.0,33.9238,-118.3019,South L.A.
5716,Atwater Village,34.0,231.83,2020-05-03,2020-04-30,9.0,34.1173,-118.2614,Northeast L.A.
5717,Avalon,0.0,0.0,2020-05-03,2020-04-30,0.0,,,
5718,Avocado Heights,13.0,191.88,2020-05-03,2020-04-30,0.0,34.0361,-117.9912,San Gabriel Valley
5719,Azusa,99.0,153.88,2020-05-03,2020-04-30,12.0,34.1336,-117.9076,San Gabriel Valley
5720,Baldwin Hills,65.0,208.84,2020-05-03,2020-04-30,5.0,34.0047,-118.3415,South L.A.
5721,Baldwin Park,100.0,130.26,2020-05-03,2020-04-30,15.0,34.0853,-117.9609,San Gabriel Valley
5722,Bandini Islands,0.0,,2020-05-03,2020-04-30,0.0,,,
5723,Bassett,30.0,202.47,2020-05-03,2020-04-30,1.0,34.0758,-118.3678,Central L.A.
5724,Bel Air,29.0,344.05,2020-05-03,2020-04-30,1.0,34.0833,-118.4487,Westside
5725,Bell,137.0,377.08,2020-05-03,2020-04-30,11.0,33.9761,-118.1851,Southeast
5726,Bell Gardens,109.0,253.07,2020-05-03,2020-04-30,6.0,33.9653,-118.1515,Southeast
5727,Bellflower,139.0,178.81,2020-05-03,2020-04-30,10.0,33.88221,-118.118,Southeast
5728,Beverly Crest,32.0,255.49,2020-05-03,2020-04-30,0.0,34.1024,-118.4163,Westside
5729,Beverly Hills,112.0,324.45,2020-05-03,2020-04-30,6.0,34.0736,-118.4004,Westside
5730,Beverlywood,33.0,250.51,2020-05-03,2020-04-30,2.0,34.0409,-118.3919,Westside
5731,Bouquet Canyon,0.0,0.0,2020-05-03,2020-04-30,0.0,,,
5732,Boyle Heights,230.0,264.72,2020-05-03,2020-04-30,29.0,34.0339,-118.2054,Eastside
5733,Bradbury,1.0,93.55,2020-05-03,2020-04-30,0.0,,,
5734,Brentwood,65.0,209.98,2020-05-03,2020-04-30,1.0,34.0519,-118.4731,Westside
5735,Brookside,0.0,0.0,2020-05-03,2020-04-30,0.0,,,
5736,Burbank,256.0,238.85,2020-05-03,2020-04-30,19.0,34.1808,-118.309,San Fernando Valley
5737,Cadillac-Corning,20.0,280.86,2020-05-03,2020-04-30,2.0,34.040282,-118.38025,Central L.A.
5738,Calabasas,43.0,176.79,2020-05-03,2020-04-30,6.0,34.1383,-118.6608,Santa Monica Mountains
5739,Canoga Park,316.0,484.0,2020-05-03,2020-04-30,66.0,34.2011,-118.5981,San Fernando Valley
5740,Canyon Country,26.0,336.44,2020-05-03,2020-04-30,3.0,34.4245,-118.4711,Northwest County
5741,Carson,252.0,268.53,2020-05-03,2020-04-30,14.0,33.8374,-118.2559,Harbor
5742,Carthay,70.0,487.36,2020-05-03,2020-04-30,5.0,34.0573,-118.3679,Central L.A.
5743,Castaic,21.0,77.23,2020-05-03,2020-04-30,1.0,34.4889,-118.6229,Northwest County
5744,Central,142.0,364.18,2020-05-03,2020-04-30,24.0,34.0833,-118.4487,Westside
5745,Century City,30.0,234.52,2020-05-03,2020-04-30,0.0,34.0556,-118.4179,Westside
5746,Century Palms/Cove,102.0,302.08,2020-05-03,2020-04-30,10.0,33.9461,-118.2732,South L.A.
5747,Cerritos,56.0,111.85,2020-05-03,2020-04-30,5.0,33.8584,-118.0648,Southeast
5748,Charter Oak,0.0,0.0,2020-05-03,2020-04-30,0.0,,,
5749,Chatsworth,104.0,280.62,2020-05-03,2020-04-30,14.0,34.2506,-118.6148,San Fernando Valley
5750,Cheviot Hills,18.0,196.27,2020-05-03,2020-04-30,1.0,34.0458,-118.4079,Westside
5751,Chinatown,9.0,112.21,2020-05-03,2020-04-30,0.0,34.0623,-118.2383,Central L.A.
5752,Claremont,24.0,65.78,2020-05-03,2020-04-30,0.0,34.1261,-117.7158,Pomona Valley
5753,Cloverdale/Cochran,39.0,267.99,2020-05-03,2020-04-30,4.0,34.0626,-118.3465,Central L.A.
5754,Commerce,13.0,99.47,2020-05-03,2020-04-30,2.0,34.0006,-118.1598,Southeast
5755,Compton,218.0,218.21,2020-05-03,2020-04-30,13.0,33.8958,-118.2201,Southeast
5756,Country Club Park,68.0,448.76,2020-05-03,2020-04-30,6.0,34.0503,-118.3212,Central L.A.
5757,Covina,127.0,205.99,2020-05-03,2020-04-30,11.0,34.09,-117.8903,San Gabriel Valley
5758,Covina (Charter Oak),15.0,114.12,2020-05-03,2020-04-30,2.0,34.0994,-117.8464,San Gabriel Valley
5759,Crenshaw District,49.0,354.33,2020-05-03,2020-04-30,3.0,34.0158,-118.3453,South L.A.
5760,Crestview,65.0,571.78,2020-05-03,2020-04-30,3.0,34.0458,-118.3816,Westside
5761,Cudahy,80.0,328.58,2020-05-03,2020-04-30,10.0,33.9609,-118.1858,Southeast
5762,Culver City,67.0,168.07,2020-05-03,2020-04-30,3.0,34.0211,-118.3965,Westside
5763,Del Aire,8.0,182.11,2020-05-03,2020-04-30,1.0,33.9161,-118.3695,South Bay
5764,Del Rey,52.0,173.7,2020-05-03,2020-04-30,3.0,33.9878,-118.4229,Westside
5765,Del Sur,2.0,82.82,2020-05-03,2020-04-30,0.0,,,
5766,Desert View Highlands,3.0,120.34,2020-05-03,2020-04-30,0.0,,,
5767,Diamond Bar,35.0,60.85,2020-05-03,2020-04-30,1.0,34.0286,-117.8103,San Gabriel Valley
5768,Downey,235.0,205.67,2020-05-03,2020-04-30,20.0,33.9451,-118.1281,Southeast
5769,Downtown,73.0,265.39,2020-05-03,2020-04-30,10.0,34.0422,-118.2488,Central L.A.
5770,Duarte,85.0,345.2,2020-05-03,2020-04-30,12.0,34.1607,-117.9504,San Gabriel Valley
5771,Eagle Rock,95.0,239.97,2020-05-03,2020-04-30,10.0,34.1322,-118.2117,Northeast L.A.
5772,East Covina,0.0,0.0,2020-05-03,2020-04-30,0.0,,,
5773,East Hollywood,133.0,454.13,2020-05-03,2020-04-30,8.0,34.0948,-118.291,Central L.A.
5774,East La Mirada,8.0,151.17,2020-05-03,2020-04-30,1.0,,,
5775,East Lancaster,0.0,0.0,2020-05-03,2020-04-30,0.0,,,
5776,East Los Angeles,404.0,322.51,2020-05-03,2020-04-30,35.0,34.0316,-118.1724,Eastside
5777,East Pasadena,0.0,0.0,2020-05-03,2020-04-30,0.0,,,
5778,East Rancho Dominguez,23.0,150.25,2020-05-03,2020-04-30,0.0,33.898070000000004,-118.19535,Southeast
5779,East Whittier,4.0,75.39,2020-05-03,2020-04-30,0.0,,,
5780,Echo Park,20.0,140.29,2020-05-03,2020-04-30,3.0,34.0782,-118.2606,Central L.A.
5781,El Camino Village,12.0,136.5,2020-05-03,2020-04-30,1.0,33.8895,-118.3309,South Bay
5782,El Monte,175.0,149.23,2020-05-03,2020-04-30,24.0,34.0733,-118.0275,San Gabriel Valley
5783,El Segundo,28.0,166.81,2020-05-03,2020-04-30,1.0,33.9192,-118.4165,South Bay
5784,El Sereno,100.0,239.19,2020-05-03,2020-04-30,7.0,34.0875,-118.1715,Eastside
5785,Elizabeth Lake,1.0,60.2,2020-05-03,2020-04-30,0.0,,,
5786,Elysian Park,9.0,157.56,2020-05-03,2020-04-30,0.0,34.0838,-118.2366,Central L.A.
5787,Elysian Valley,24.0,235.96,2020-05-03,2020-04-30,3.0,34.0967,-118.2427,Central L.A.
5788,Encino,87.0,192.6,2020-05-03,2020-04-30,3.0,34.1517,-118.5214,San Fernando Valley
5789,Exposition,5.0,150.33,2020-05-03,2020-04-30,1.0,,,
5790,Exposition Park,140.0,311.69,2020-05-03,2020-04-30,7.0,34.0147,-118.2872,South L.A.
5791,Faircrest Heights,2.0,55.56,2020-05-03,2020-04-30,0.0,,,
5792,Figueroa Park Square,20.0,229.33,2020-05-03,2020-04-30,0.0,33.9602,-118.28399999999999,South L.A.
5793,Florence-Firestone,371.0,349.28,2020-05-03,2020-04-30,49.0,33.9632,-118.2426,South L.A.
5794,Franklin Canyon,0.0,0.0,2020-05-03,2020-04-30,0.0,,,
5795,Gardena,165.0,269.12,2020-05-03,2020-04-30,7.0,33.8938,-118.30799999999999,South Bay
5796,Glassell Park,112.0,354.39,2020-05-03,2020-04-30,9.0,34.1161,-118.229,Northeast L.A.
5797,Glendale,612.0,296.38,2020-05-03,2020-04-30,48.0,34.1425,-118.2551,Verdugos
5798,Glendora,47.0,151.52,2020-05-03,2020-04-30,1.0,34.1361,-117.8653,San Gabriel Valley
5799,Gramercy Place,31.0,288.0,2020-05-03,2020-04-30,2.0,34.0468,-118.3127,Central L.A.
5800,Granada Hills,126.0,216.53,2020-05-03,2020-04-30,12.0,34.2794,-118.5022,San Fernando Valley
5801,Green Meadows,70.0,325.51,2020-05-03,2020-04-30,15.0,33.9556,-118.2694,South L.A.
5802,Hacienda Heights,54.0,96.56,2020-05-03,2020-04-30,5.0,33.9931,-117.9687,San Gabriel Valley
5803,Hancock Park,66.0,387.35,2020-05-03,2020-04-30,3.0,34.0745,-118.3304,Central L.A.
5804,Harbor City,50.0,172.0,2020-05-03,2020-04-30,4.0,33.79,-118.2978,Harbor
5805,Harbor Gateway,73.0,167.43,2020-05-03,2020-04-30,4.0,33.8501,-118.2991,Harbor
5806,Harbor Pines,1.0,41.51,2020-05-03,2020-04-30,1.0,,,
5807,Harvard Heights,64.0,354.87,2020-05-03,2020-04-30,6.0,34.044000000000004,-118.3042,Central L.A.
5808,Harvard Park,136.0,358.51,2020-05-03,2020-04-30,13.0,33.9841,-118.3042,South L.A.
5809,Hawaiian Gardens,10.0,68.14,2020-05-03,2020-04-30,1.0,33.8314,-118.0728,Harbor
5810,Hawthorne,208.0,229.76,2020-05-03,2020-04-30,19.0,33.9194,-118.354,South Bay
5811,Hermosa Beach,24.0,122.01,2020-05-03,2020-04-30,1.0,33.8621,-118.4,South Bay
5812,Hi Vista,0.0,0.0,2020-05-03,2020-04-30,0.0,,,
5813,Hidden Hills,0.0,0.0,2020-05-03,2020-04-30,0.0,,,
5814,Highland Park,95.0,196.32,2020-05-03,2020-04-30,8.0,34.1145,-118.1842,Northeast L.A.
5815,Historic Filipinotown,66.0,475.85,2020-05-03,2020-04-30,6.0,34.0703,-118.26799999999999,Central L.A.
5816,Hollywood,198.0,290.09,2020-05-03,2020-04-30,8.0,34.1016,-118.3337,Central L.A.
5817,Hollywood Hills,64.0,217.44,2020-05-03,2020-04-30,6.0,34.1341,-118.3215,Central L.A.
5818,Huntington Park,164.0,275.7,2020-05-03,2020-04-30,22.0,33.9849,-118.2278,Southeast
5819,Hyde Park,72.0,252.27,2020-05-03,2020-04-30,11.0,33.9819,-118.3309,South L.A.
5820,Industry,1.0,228.83,2020-05-03,2020-04-30,0.0,,,
5821,Inglewood,348.0,306.39,2020-05-03,2020-04-30,33.0,33.961,-118.3554,South Bay
5822,Irwindale,2.0,137.08,2020-05-03,2020-04-30,0.0,,,
5823,Jefferson Park,22.0,272.51,2020-05-03,2020-04-30,1.0,34.0272,-118.3176,South L.A.
5824,Kagel/Lopez Canyons,1.0,70.82,2020-05-03,2020-04-30,0.0,,,
5825,Koreatown,146.0,282.44,2020-05-03,2020-04-30,14.0,34.0578,-118.3009,Central L.A.
5826,La Canada Flintridge,36.0,173.97,2020-05-03,2020-04-30,-1.0,34.2091,-118.2001,Verdugos
5827,La Crescenta-Montrose,17.0,85.85,2020-05-03,2020-04-30,1.0,34.2288,-118.2351,Verdugos
5828,La Habra Heights,3.0,55.0,2020-05-03,2020-04-30,1.0,,,
5829,La Mirada,66.0,133.07,2020-05-03,2020-04-30,6.0,33.919000000000004,-118.0105,Southeast
5830,La Puente,43.0,105.66,2020-05-03,2020-04-30,3.0,34.02,-117.9495,San Gabriel Valley
5831,La Rambla,6.0,289.16,2020-05-03,2020-04-30,0.0,33.744119,-118.301353,Harbor
5832,La Verne,18.0,98.04,2020-05-03,2020-04-30,1.0,34.1202,-117.7704,Pomona Valley
5833,Ladera Heights,15.0,212.13,2020-05-03,2020-04-30,0.0,33.9878,-118.3704,Westside
5834,Lafayette Square,14.0,307.08,2020-05-03,2020-04-30,1.0,34.0431,-118.3319,Central L.A.
5835,Lake Balboa,105.0,248.78,2020-05-03,2020-04-30,18.0,34.1839,-118.4954,San Fernando Valley
5836,Lake Hughes,0.0,0.0,2020-05-03,2020-04-30,0.0,,,
5837,Lake Los Angeles,20.0,153.92,2020-05-03,2020-04-30,3.0,34.6125,-117.8281,Antelope Valley
5838,Lake Manor,3.0,182.59,2020-05-03,2020-04-30,0.0,,,
5839,Lakeview Terrace,58.0,441.64,2020-05-03,2020-04-30,7.0,34.2764,-118.3612,San Fernando Valley
5840,Lakewood,85.0,105.77,2020-05-03,2020-04-30,6.0,33.8536,-118.134,Harbor
5841,Lancaster,338.0,209.2,2020-05-03,2020-04-30,31.0,34.6868,-118.1542,Antelope Valley
5842,Lawndale,60.0,178.5,2020-05-03,2020-04-30,5.0,33.8881,-118.3535,South Bay
5843,Leimert Park,33.0,216.61,2020-05-03,2020-04-30,2.0,34.0118,-118.3234,South L.A.
5844,Lennox,55.0,243.99,2020-05-03,2020-04-30,10.0,33.9397,-118.3529,South Bay
5845,Leona Valley,1.0,57.11,2020-05-03,2020-04-30,0.0,,,
5846,Lincoln Heights,111.0,340.52,2020-05-03,2020-04-30,41.0,34.0706,-118.2051,Eastside
5847,Little Armenia,93.0,1158.88,2020-05-03,2020-04-30,5.0,34.0981,-118.3005,Central L.A.
5848,Little Bangladesh,78.0,275.2,2020-05-03,2020-04-30,7.0,34.0691,-118.2956,Central L.A.
5849,Little Tokyo,5.0,159.59,2020-05-03,2020-04-30,0.0,34.0523,-118.2395,Central L.A.
5850,Littlerock,8.0,198.96,2020-05-03,2020-04-30,2.0,,,
5851,Littlerock/Juniper Hills,1.0,77.1,2020-05-03,2020-04-30,0.0,,,
5852,Littlerock/Pearblossom,6.0,168.11,2020-05-03,2020-04-30,0.0,34.5211,-117.9837,Antelope Valley
5853,Llano,1.0,114.03,2020-05-03,2020-04-30,0.0,,,
5854,Lomita,35.0,168.85,2020-05-03,2020-04-30,1.0,33.7922,-118.3151,South Bay
5855,Longwood,15.0,348.51,2020-05-03,2020-04-30,0.0,34.055296000000006,-118.33941499999999,Central L.A.
5856,Los Feliz,35.0,161.98,2020-05-03,2020-04-30,2.0,34.1124,-118.2851,Central L.A.
5857,Lynwood,204.0,283.15,2020-05-03,2020-04-30,26.0,33.9293,-118.2139,Southeast
5858,Malibu,31.0,239.18,2020-05-03,2020-04-30,1.0,34.0259,-118.7798,Santa Monica Mountains
5859,Manchester Square,14.0,164.01,2020-05-03,2020-04-30,1.0,33.8993,-118.2977,South Bay
5860,Mandeville Canyon,1.0,32.01,2020-05-03,2020-04-30,0.0,,,
5861,Manhattan Beach,66.0,183.34,2020-05-03,2020-04-30,0.0,33.8812,-118.4072,South Bay
5862,Mar Vista,57.0,134.21,2020-05-03,2020-04-30,5.0,34.0037,-118.469,Westside
5863,Marina Peninsula,9.0,206.42,2020-05-03,2020-04-30,0.0,33.9797,-118.4657,Westside
5864,Marina del Rey,11.0,116.88,2020-05-03,2020-04-30,0.0,33.9803,-118.4517,Westside
5865,Maywood,70.0,249.56,2020-05-03,2020-04-30,5.0,33.9885,-118.1874,Southeast
5866,Melrose,375.0,482.65,2020-05-03,2020-04-30,45.0,34.0837,-118.3366,Central L.A.
5867,Mid-city,39.0,259.48,2020-05-03,2020-04-30,3.0,34.0429,-118.3344,Central L.A.
5868,Miracle Mile,36.0,200.17,2020-05-03,2020-04-30,0.0,34.0597,-118.35,Central L.A.
5869,Mission Hills,80.0,331.62,2020-05-03,2020-04-30,8.0,34.2723,-118.4689,San Fernando Valley
5870,Monrovia,62.0,231.9,2020-05-03,2020-04-30,8.0,34.1481,-117.999,San Gabriel Valley
5871,Montebello,149.0,231.46,2020-05-03,2020-04-30,19.0,34.0095,-118.1054,Southeast
5872,Monterey Park,80.0,128.49,2020-05-03,2020-04-30,6.0,34.0625,-118.1228,San Gabriel Valley
