,ds,region,current_cases,new_cases,cases_7_day_avg,population_2010,cases_per_100k_7_day_avg
796,2020-03-27,Southeast,77.0,8.0,10.29,1190425.0,0.8643971690782704
797,2020-03-28,Southeast,113.0,36.0,15.0,1190425.0,1.2600541823298403
798,2020-03-29,Southeast,129.0,16.0,16.71,1190425.0,1.4037003591154422
799,2020-03-30,Southeast,160.0,31.0,20.57,1190425.0,1.7279543020349877
800,2020-03-31,Southeast,207.0,47.0,26.57,1190425.0,2.231975974966924
801,2020-04-01,Southeast,255.0,48.0,30.86,1190425.0,2.592351471113258
802,2020-04-02,Southeast,298.0,43.0,32.71,1190425.0,2.7477581536006053
803,2020-04-03,Southeast,336.0,38.0,37.0,1190425.0,3.1081336497469394
804,2020-04-04,Southeast,411.0,75.0,42.57,1190425.0,3.5760337694520867
805,2020-04-05,Southeast,514.0,103.0,55.0,1190425.0,4.620198668542748
806,2020-04-06,Southeast,562.0,48.0,57.43,1190425.0,4.824327446080182
807,2020-04-07,Southeast,639.0,77.0,61.71,1190425.0,5.183862906104963
808,2020-04-08,Southeast,703.0,64.0,64.0,1190425.0,5.376231177940651
809,2020-04-09,Southeast,775.0,72.0,68.14,1190425.0,5.724006132263688
810,2020-04-10,Southeast,839.0,64.0,71.86,1190425.0,6.036499569481488
811,2020-04-11,Southeast,902.0,63.0,70.14,1190425.0,5.892013356574333
812,2020-04-12,Southeast,923.0,21.0,58.43,1190425.0,4.908331058235504
813,2020-04-13,Southeast,955.0,32.0,56.14,1190425.0,4.715962786399816
814,2020-04-14,Southeast,1042.0,87.0,57.57,1190425.0,4.836087951781927
815,2020-04-15,Southeast,1095.0,53.0,56.0,1190425.0,4.704202280698071
816,2020-04-16,Southeast,1162.0,67.0,55.29,1190425.0,4.644559716067791
817,2020-04-17,Southeast,1239.0,77.0,57.14,1190425.0,4.799966398555139
818,2020-04-18,Southeast,1314.0,75.0,58.86,1190425.0,4.944452611462293
819,2020-04-19,Southeast,1354.0,40.0,61.57,1190425.0,5.172102400403218
820,2020-04-20,Southeast,1539.0,185.0,83.43,1190425.0,7.008421362118572
821,2020-04-21,Southeast,1711.0,172.0,95.57,1190425.0,8.028225213684188
822,2020-04-22,Southeast,1848.0,137.0,107.57,1190425.0,9.036268559548061
823,2020-04-23,Southeast,1969.0,121.0,115.29,1190425.0,9.684776445387152
824,2020-04-24,Southeast,2072.0,103.0,119.0,1190425.0,9.9964298464834
825,2020-04-25,Southeast,2140.0,68.0,118.0,1190425.0,9.912426234328077
826,2020-04-26,Southeast,2186.0,46.0,118.86,1190425.0,9.984669340781654
827,2020-04-27,Southeast,2257.0,71.0,102.57,1190425.0,8.616250498771446
828,2020-04-28,Southeast,2324.0,67.0,87.57,1190425.0,7.356196316441607
829,2020-04-29,Southeast,2438.0,114.0,84.29,1190425.0,7.08066446857215
830,2020-04-30,Southeast,2552.0,114.0,83.29,1190425.0,6.996660856416827
831,2020-05-01,Southeast,2685.0,133.0,87.57,1190425.0,7.356196316441607
832,2020-05-03,Southeast,2820.0,135.0,97.14,1190425.0,8.160110884768045
833,2020-05-04,Southeast,2874.0,54.0,98.29,1190425.0,8.256715038746668
834,2020-05-05,Southeast,3062.0,188.0,115.0,1190425.0,9.660415397862108
835,2020-05-06,Southeast,3162.0,100.0,119.71,1190425.0,10.056072411113679
836,2020-05-07,Southeast,3246.0,84.0,115.43,1190425.0,9.696536951088898
837,2020-05-08,Southeast,3365.0,119.0,116.14,1190425.0,9.756179515719177
838,2020-05-09,Southeast,3458.0,93.0,110.43,1190425.0,9.276518890312284
839,2020-05-10,Southeast,3514.0,56.0,99.14,1190425.0,8.32811810907869
840,2020-05-11,Southeast,3566.0,52.0,98.86,1190425.0,8.3045970976752
841,2020-05-12,Southeast,3705.0,139.0,91.86,1190425.0,7.716571812587942
842,2020-05-13,Southeast,3941.0,236.0,111.29,1190425.0,9.348761996765862
843,2020-05-14,Southeast,4042.0,101.0,113.71,1190425.0,9.552050738181741
844,2020-05-15,Southeast,4185.0,143.0,117.14,1190425.0,9.8401831278745
845,2020-05-16,Southeast,4356.0,171.0,128.29,1190425.0,10.776823403406347
846,2020-05-17,Southeast,4444.0,88.0,132.86,1190425.0,11.160719910956173
847,2020-05-18,Southeast,4552.0,108.0,140.86,1190425.0,11.832748808198755
848,2020-03-18,Verdugos,4.0,0.0,,453399.0,
849,2020-03-19,Verdugos,7.0,3.0,,453399.0,
850,2020-03-20,Verdugos,9.0,2.0,,453399.0,
851,2020-03-21,Verdugos,14.0,5.0,,453399.0,
852,2020-03-22,Verdugos,15.0,1.0,,453399.0,
853,2020-03-23,Verdugos,21.0,6.0,,453399.0,
854,2020-03-24,Verdugos,19.0,-2.0,2.14,453399.0,0.47199045432389575
855,2020-03-25,Verdugos,29.0,10.0,3.57,453399.0,0.7873859448300503
856,2020-03-26,Verdugos,47.0,18.0,5.71,453399.0,1.259376399153946
857,2020-03-27,Verdugos,54.0,7.0,6.43,453399.0,1.4181769258423595
858,2020-03-28,Verdugos,64.0,10.0,7.14,453399.0,1.5747718896601006
859,2020-03-29,Verdugos,76.0,12.0,8.71,453399.0,1.9210452603556691
860,2020-03-30,Verdugos,94.0,18.0,10.43,453399.0,2.3004020741113234
861,2020-03-31,Verdugos,131.0,37.0,16.0,453399.0,3.5289005930758557
862,2020-04-01,Verdugos,154.0,23.0,17.86,453399.0,3.9391352870209237
863,2020-04-02,Verdugos,205.0,51.0,22.57,453399.0,4.977955399107629
864,2020-04-03,Verdugos,219.0,14.0,23.57,453399.0,5.19851168617487
865,2020-04-04,Verdugos,202.0,-17.0,19.71,453399.0,4.34716441809532
866,2020-04-05,Verdugos,254.0,52.0,25.43,453399.0,5.608746380119938
867,2020-04-06,Verdugos,272.0,18.0,25.43,453399.0,5.608746380119938
868,2020-04-07,Verdugos,307.0,35.0,25.14,453399.0,5.544785056870438
869,2020-04-08,Verdugos,337.0,30.0,26.14,453399.0,5.7653413439376795
870,2020-04-09,Verdugos,386.0,49.0,25.86,453399.0,5.703585583558851
871,2020-04-10,Verdugos,431.0,45.0,30.29,453399.0,6.68064993526673
872,2020-04-11,Verdugos,461.0,30.0,37.0,453399.0,8.160582621487917
873,2020-04-12,Verdugos,478.0,17.0,32.0,453399.0,7.057801186151711
874,2020-04-13,Verdugos,488.0,10.0,30.86,453399.0,6.806367018895057
875,2020-04-14,Verdugos,556.0,68.0,35.57,453399.0,7.845187130981762
876,2020-04-15,Verdugos,587.0,31.0,35.71,453399.0,7.876065011171176
877,2020-04-16,Verdugos,603.0,16.0,31.0,453399.0,6.837244899084471
878,2020-04-17,Verdugos,647.0,44.0,30.86,453399.0,6.806367018895057
879,2020-04-18,Verdugos,686.0,39.0,32.14,453399.0,7.088679066341125
880,2020-04-19,Verdugos,694.0,8.0,30.86,453399.0,6.806367018895057
881,2020-04-20,Verdugos,716.0,22.0,32.57,453399.0,7.183518269780039
882,2020-04-21,Verdugos,796.0,80.0,34.29,453399.0,7.562875083535693
883,2020-04-22,Verdugos,846.0,50.0,37.0,453399.0,8.160582621487917
884,2020-04-23,Verdugos,891.0,45.0,41.14,453399.0,9.073685649946293
885,2020-04-24,Verdugos,975.0,84.0,46.86,453399.0,10.335267611970913
886,2020-04-25,Verdugos,994.0,19.0,44.0,453399.0,9.704476630958604
887,2020-04-26,Verdugos,1010.0,16.0,45.14,453399.0,9.955910798215259
888,2020-04-27,Verdugos,1054.0,44.0,48.29,453399.0,10.650663102477067
889,2020-04-28,Verdugos,1118.0,64.0,46.0,453399.0,10.145589205093085
890,2020-04-29,Verdugos,1177.0,59.0,47.29,453399.0,10.430106815409825
891,2020-04-30,Verdugos,1241.0,64.0,50.0,453399.0,11.02781435336205
892,2020-05-01,Verdugos,1286.0,45.0,44.43,453399.0,9.799315834397516
893,2020-05-03,Verdugos,1326.0,40.0,47.43,453399.0,10.46098469559924
894,2020-05-04,Verdugos,1372.0,46.0,51.71,453399.0,11.404965604247032
895,2020-05-05,Verdugos,1422.0,50.0,52.57,453399.0,11.594644011124858
896,2020-05-06,Verdugos,1478.0,56.0,51.43,453399.0,11.343209843868204
897,2020-05-07,Verdugos,1526.0,48.0,49.86,453399.0,10.996936473172635
898,2020-05-08,Verdugos,1553.0,27.0,44.57,453399.0,9.830193714586931
899,2020-05-09,Verdugos,1600.0,47.0,44.86,453399.0,9.89415503783643
900,2020-05-10,Verdugos,1626.0,26.0,42.86,453399.0,9.453042463701948
901,2020-05-11,Verdugos,1652.0,26.0,40.0,453399.0,8.822251482689639
902,2020-05-12,Verdugos,1700.0,48.0,39.71,453399.0,8.75829015944014
903,2020-05-13,Verdugos,1768.0,68.0,41.43,453399.0,9.137646973195794
904,2020-05-14,Verdugos,1805.0,37.0,39.86,453399.0,8.791373602500226
905,2020-05-15,Verdugos,1883.0,78.0,47.14,453399.0,10.39702337234974
906,2020-05-16,Verdugos,1912.0,29.0,44.57,453399.0,9.830193714586931
907,2020-05-17,Verdugos,1948.0,36.0,46.0,453399.0,10.145589205093085
908,2020-05-18,Verdugos,1962.0,14.0,44.29,453399.0,9.768437954208103
909,2020-03-18,Westside,13.0,0.0,,529427.0,
910,2020-03-19,Westside,37.0,24.0,,529427.0,
911,2020-03-20,Westside,55.0,18.0,,529427.0,
912,2020-03-21,Westside,71.0,16.0,,529427.0,
913,2020-03-22,Westside,82.0,11.0,,529427.0,
914,2020-03-23,Westside,104.0,22.0,,529427.0,
915,2020-03-24,Westside,125.0,21.0,16.0,529427.0,3.022135251885529
916,2020-03-25,Westside,141.0,16.0,18.29,529427.0,3.4546783598116453
917,2020-03-26,Westside,182.0,41.0,20.71,529427.0,3.911776316659332
918,2020-03-27,Westside,197.0,15.0,20.29,529427.0,3.8324452662973365
919,2020-03-28,Westside,231.0,34.0,22.86,529427.0,4.3178757411314495
920,2020-03-29,Westside,269.0,38.0,26.71,529427.0,5.045077036116405
921,2020-03-30,Westside,311.0,42.0,29.57,529427.0,5.585283712390943
922,2020-03-31,Westside,363.0,52.0,34.0,529427.0,6.422037410256749
923,2020-04-01,Westside,406.0,43.0,37.86,529427.0,7.151127539774133
924,2020-04-02,Westside,437.0,31.0,36.43,529427.0,6.881024201636864
925,2020-04-03,Westside,484.0,47.0,41.0,529427.0,7.744221582956668
926,2020-04-04,Westside,521.0,37.0,41.43,529427.0,7.825441467851092
927,2020-04-05,Westside,559.0,38.0,41.43,529427.0,7.825441467851092
928,2020-04-06,Westside,585.0,26.0,39.14,529427.0,7.392898359924976
929,2020-04-07,Westside,626.0,41.0,37.57,529427.0,7.096351338333708
930,2020-04-08,Westside,649.0,23.0,34.71,529427.0,6.55614466205917
931,2020-04-09,Westside,665.0,16.0,32.57,529427.0,6.15193407211948
932,2020-04-10,Westside,690.0,25.0,29.43,529427.0,5.558840028936945
933,2020-04-11,Westside,714.0,24.0,27.57,529427.0,5.207516805905252
934,2020-04-12,Westside,720.0,6.0,23.0,529427.0,4.344319424585448
935,2020-04-13,Westside,730.0,10.0,20.71,529427.0,3.911776316659332
936,2020-04-14,Westside,747.0,17.0,17.29,529427.0,3.2657949065687997
937,2020-04-15,Westside,769.0,22.0,17.14,529427.0,3.2374623885823732
938,2020-04-16,Westside,782.0,13.0,16.71,529427.0,3.15624250368795
939,2020-04-17,Westside,797.0,15.0,15.29,529427.0,2.8880280000831084
940,2020-04-18,Westside,820.0,23.0,15.14,529427.0,2.859695482096682
941,2020-04-19,Westside,832.0,12.0,16.0,529427.0,3.022135251885529
942,2020-04-20,Westside,904.0,72.0,24.86,529427.0,4.695642647617141
943,2020-04-21,Westside,964.0,60.0,31.0,529427.0,5.855387050528212
944,2020-04-22,Westside,998.0,34.0,32.71,529427.0,6.178377755573479
945,2020-04-23,Westside,1036.0,38.0,36.29,529427.0,6.854580518182866
946,2020-04-24,Westside,1056.0,20.0,37.0,529427.0,6.988687769985286
947,2020-04-25,Westside,1068.0,12.0,35.43,529427.0,6.692140748394018
948,2020-04-26,Westside,1081.0,13.0,35.57,529427.0,6.718584431848017
949,2020-04-27,Westside,1097.0,16.0,27.57,529427.0,5.207516805905252
950,2020-04-28,Westside,1118.0,21.0,22.0,529427.0,4.155435971342603
951,2020-04-29,Westside,1140.0,22.0,20.29,529427.0,3.8324452662973365
952,2020-04-30,Westside,1163.0,23.0,18.14,529427.0,3.426345841825219
953,2020-05-01,Westside,1222.0,59.0,23.71,529427.0,4.478426676387868
954,2020-05-03,Westside,1275.0,53.0,29.57,529427.0,5.585283712390943
955,2020-05-04,Westside,1297.0,22.0,30.86,529427.0,5.828943367074214
956,2020-05-05,Westside,1341.0,44.0,34.86,529427.0,6.584477180045596
957,2020-05-06,Westside,1371.0,30.0,36.14,529427.0,6.826248000196439
958,2020-05-07,Westside,1400.0,29.0,37.14,529427.0,7.015131453439285
959,2020-05-08,Westside,1416.0,16.0,36.14,529427.0,6.826248000196439
960,2020-05-09,Westside,1437.0,21.0,30.71,529427.0,5.8006108490877875
961,2020-05-10,Westside,1465.0,28.0,27.14,529427.0,5.1262969210108285
962,2020-05-11,Westside,1483.0,18.0,26.57,529427.0,5.018633352662407
963,2020-05-12,Westside,1505.0,22.0,23.43,529427.0,4.425539309479872
964,2020-05-13,Westside,1542.0,37.0,24.43,529427.0,4.614422762722717
965,2020-05-14,Westside,1566.0,24.0,23.71,529427.0,4.478426676387868
966,2020-05-15,Westside,1592.0,26.0,25.14,529427.0,4.748530014525137
967,2020-05-16,Westside,1620.0,28.0,26.14,529427.0,4.937413467767983
968,2020-05-17,Westside,1641.0,21.0,25.14,529427.0,4.748530014525137
969,2020-05-18,Westside,1650.0,9.0,23.86,529427.0,4.506759194374295
970,2020-03-30,nan,0.0,0.0,,,
971,2020-03-31,nan,0.0,0.0,,,
972,2020-04-01,nan,0.0,0.0,,,
973,2020-04-02,nan,0.0,0.0,,,
974,2020-04-03,nan,11.0,11.0,,,
975,2020-04-04,nan,17.0,6.0,,,
976,2020-04-05,nan,0.0,-17.0,0.0,,
977,2020-04-06,nan,0.0,0.0,0.0,,
978,2020-04-07,nan,0.0,0.0,0.0,,
979,2020-04-08,nan,0.0,0.0,0.0,,
980,2020-04-09,nan,0.0,0.0,0.0,,
981,2020-04-10,nan,0.0,0.0,-1.57,,
982,2020-04-11,nan,0.0,0.0,-2.43,,
983,2020-04-12,nan,0.0,0.0,0.0,,
984,2020-04-13,nan,0.0,0.0,0.0,,
985,2020-04-14,nan,0.0,0.0,0.0,,
986,2020-04-15,nan,0.0,0.0,0.0,,
987,2020-04-16,nan,5.0,5.0,0.71,,
988,2020-04-17,nan,6.0,1.0,0.86,,
989,2020-04-18,nan,6.0,0.0,0.86,,
990,2020-04-19,nan,6.0,0.0,0.86,,
991,2020-04-20,nan,7.0,1.0,1.0,,
992,2020-04-21,nan,6.0,-1.0,0.86,,
993,2020-04-22,nan,6.0,0.0,0.86,,
994,2020-04-23,nan,6.0,0.0,0.14,,
995,2020-04-24,nan,6.0,0.0,0.0,,
996,2020-04-25,nan,109.0,103.0,14.71,,
997,2020-04-26,nan,114.0,5.0,15.43,,
998,2020-04-27,nan,144.0,30.0,19.57,,
999,2020-04-28,nan,146.0,2.0,20.0,,
1000,2020-04-29,nan,157.0,11.0,21.57,,
1001,2020-04-30,nan,165.0,8.0,22.71,,
1002,2020-05-01,nan,172.0,7.0,23.71,,
1003,2020-05-03,nan,202.0,30.0,13.29,,
1004,2020-05-04,nan,232.0,30.0,16.86,,
1005,2020-05-05,nan,234.0,2.0,12.86,,
1006,2020-05-06,nan,255.0,21.0,15.57,,
1007,2020-05-07,nan,275.0,20.0,16.86,,
1008,2020-05-08,nan,164.0,-111.0,-0.14,,
1009,2020-05-09,nan,173.0,9.0,0.14,,
1010,2020-05-10,nan,174.0,1.0,-4.0,,
1011,2020-05-11,nan,181.0,7.0,-7.29,,
1012,2020-05-12,nan,190.0,9.0,-6.29,,
1013,2020-05-13,nan,210.0,20.0,-6.43,,
1014,2020-05-14,nan,214.0,4.0,-8.71,,
1015,2020-05-15,nan,216.0,2.0,7.43,,
1016,2020-05-16,nan,221.0,5.0,6.86,,
1017,2020-05-17,nan,229.0,8.0,7.86,,
1018,2020-05-18,nan,229.0,0.0,6.86,,
