,ds,region,current_cases,new_cases,cases_7_day_avg,population_2010,cases_per_100k_7_day_avg
702,2020-04-05,Santa Monica Mountains,77.0,9.0,7.57,82860.0,9.135891865797731
703,2020-04-06,Santa Monica Mountains,81.0,4.0,7.71,82860.0,9.304851556842868
704,2020-04-07,Santa Monica Mountains,85.0,4.0,7.29,82860.0,8.797972483707458
705,2020-04-08,Santa Monica Mountains,94.0,9.0,8.29,82860.0,10.004827419744146
706,2020-04-09,Santa Monica Mountains,100.0,6.0,6.86,82860.0,8.279024861211683
707,2020-04-10,Santa Monica Mountains,111.0,11.0,7.0,82860.0,8.447984552256818
708,2020-04-11,Santa Monica Mountains,119.0,8.0,7.29,82860.0,8.797972483707458
709,2020-04-12,Santa Monica Mountains,121.0,2.0,6.29,82860.0,7.59111754767077
710,2020-04-13,Santa Monica Mountains,131.0,10.0,7.14,82860.0,8.616944243301955
711,2020-04-14,Santa Monica Mountains,147.0,16.0,8.86,82860.0,10.692734733285059
712,2020-04-15,Santa Monica Mountains,155.0,8.0,8.71,82860.0,10.511706492879556
713,2020-04-16,Santa Monica Mountains,161.0,6.0,8.71,82860.0,10.511706492879556
714,2020-04-17,Santa Monica Mountains,171.0,10.0,8.57,82860.0,10.34274680183442
715,2020-04-18,Santa Monica Mountains,181.0,10.0,8.86,82860.0,10.692734733285059
716,2020-04-19,Santa Monica Mountains,192.0,11.0,10.14,82860.0,12.23750905141202
717,2020-04-20,Santa Monica Mountains,211.0,19.0,11.43,82860.0,13.794351918899348
718,2020-04-21,Santa Monica Mountains,211.0,0.0,9.14,82860.0,11.030654115375333
719,2020-04-22,Santa Monica Mountains,227.0,16.0,10.29,82860.0,12.418537291817522
720,2020-04-23,Santa Monica Mountains,272.0,45.0,15.86,82860.0,19.140719285541877
721,2020-04-24,Santa Monica Mountains,294.0,22.0,17.57,82860.0,21.204441226164615
722,2020-04-25,Santa Monica Mountains,301.0,7.0,17.14,82860.0,20.68549360366884
723,2020-04-26,Santa Monica Mountains,280.0,-21.0,12.57,82860.0,15.170166545981173
724,2020-04-27,Santa Monica Mountains,323.0,43.0,16.0,82860.0,19.309678976587016
725,2020-04-28,Santa Monica Mountains,329.0,6.0,16.86,82860.0,20.347574221578565
726,2020-04-29,Santa Monica Mountains,338.0,9.0,15.86,82860.0,19.140719285541877
727,2020-04-30,Santa Monica Mountains,348.0,10.0,10.86,82860.0,13.106444605358435
728,2020-05-01,Santa Monica Mountains,361.0,13.0,9.57,82860.0,11.549601737871107
729,2020-05-03,Santa Monica Mountains,392.0,31.0,13.0,82860.0,15.68911416847695
730,2020-05-04,Santa Monica Mountains,406.0,14.0,18.0,82860.0,21.72338884866039
731,2020-05-05,Santa Monica Mountains,429.0,23.0,15.14,82860.0,18.271783731595463
732,2020-05-06,Santa Monica Mountains,440.0,11.0,15.86,82860.0,19.140719285541877
733,2020-05-07,Santa Monica Mountains,449.0,9.0,15.86,82860.0,19.140719285541877
734,2020-05-08,Santa Monica Mountains,453.0,4.0,15.0,82860.0,18.102824040550324
735,2020-05-09,Santa Monica Mountains,469.0,16.0,15.43,82860.0,18.6217716630461
736,2020-05-10,Santa Monica Mountains,476.0,7.0,12.0,82860.0,14.48225923244026
737,2020-05-11,Santa Monica Mountains,498.0,22.0,13.14,82860.0,15.858073859522086
738,2020-05-12,Santa Monica Mountains,524.0,26.0,13.57,82860.0,16.377021482017863
739,2020-05-13,Santa Monica Mountains,557.0,33.0,16.71,82860.0,20.166545981173066
740,2020-05-14,Santa Monica Mountains,577.0,20.0,18.29,82860.0,22.07337678011103
741,2020-05-15,Santa Monica Mountains,591.0,14.0,19.71,82860.0,23.78711078928313
742,2020-05-16,Santa Monica Mountains,612.0,21.0,20.43,82860.0,24.656046343229544
743,2020-05-17,Santa Monica Mountains,591.0,-21.0,16.43,82860.0,19.82862659908279
744,2020-05-18,Santa Monica Mountains,597.0,6.0,14.14,82860.0,17.064928795558775
745,2020-05-19,Santa Monica Mountains,654.0,57.0,18.57,82860.0,22.411296162201303
746,2020-05-20,Santa Monica Mountains,675.0,21.0,16.86,82860.0,20.347574221578565
747,2020-05-21,Santa Monica Mountains,694.0,19.0,16.71,82860.0,20.166545981173066
748,2020-05-22,Santa Monica Mountains,706.0,12.0,16.43,82860.0,19.82862659908279
749,2020-05-23,Santa Monica Mountains,726.0,20.0,16.29,82860.0,19.659666908037654
750,2020-05-24,Santa Monica Mountains,743.0,17.0,21.71,82860.0,26.200820661356506
751,2020-05-25,Santa Monica Mountains,771.0,28.0,24.86,82860.0,30.002413709872073
752,2020-05-26,Santa Monica Mountains,813.0,42.0,22.71,82860.0,27.407675597393194
753,2020-03-18,South Bay,10.0,0.0,,735964.0,
754,2020-03-19,South Bay,20.0,10.0,,735964.0,
755,2020-03-20,South Bay,24.0,4.0,,735964.0,
756,2020-03-21,South Bay,29.0,5.0,,735964.0,
757,2020-03-22,South Bay,34.0,5.0,,735964.0,
758,2020-03-23,South Bay,40.0,6.0,,735964.0,
759,2020-03-24,South Bay,54.0,14.0,6.29,735964.0,0.8546613693061074
760,2020-03-25,South Bay,71.0,17.0,8.71,735964.0,1.1834818007402537
761,2020-03-26,South Bay,109.0,38.0,12.71,735964.0,1.72698664608595
762,2020-03-27,South Bay,119.0,10.0,13.57,735964.0,1.8438401878352746
763,2020-03-28,South Bay,147.0,28.0,16.86,735964.0,2.2908729231321097
764,2020-03-29,South Bay,181.0,34.0,21.0,735964.0,2.8534004380649054
765,2020-03-30,South Bay,213.0,32.0,24.71,735964.0,3.357501182123039
766,2020-03-31,South Bay,261.0,48.0,29.57,735964.0,4.01785956921806
767,2020-04-01,South Bay,303.0,42.0,33.14,735964.0,4.502937643689093
768,2020-04-02,South Bay,346.0,43.0,33.86,735964.0,4.6007685158513185
769,2020-04-03,South Bay,402.0,56.0,40.43,735964.0,5.493475224331625
770,2020-04-04,South Bay,440.0,38.0,41.86,735964.0,5.687778206542712
771,2020-04-05,South Bay,478.0,38.0,42.43,735964.0,5.765227647004473
772,2020-04-06,South Bay,523.0,45.0,44.29,735964.0,6.017957400090222
773,2020-04-07,South Bay,566.0,43.0,43.57,735964.0,5.920126527927997
774,2020-04-08,South Bay,609.0,43.0,43.71,735964.0,5.939149197515096
775,2020-04-09,South Bay,650.0,41.0,43.43,735964.0,5.901103858340897
776,2020-04-10,South Bay,681.0,31.0,39.86,735964.0,5.4160257838698636
777,2020-04-11,South Bay,727.0,46.0,41.0,735964.0,5.570924664793387
778,2020-04-12,South Bay,755.0,28.0,39.57,735964.0,5.3766216825823
779,2020-04-13,South Bay,774.0,19.0,35.86,735964.0,4.8725209385241675
780,2020-04-14,South Bay,812.0,38.0,35.14,735964.0,4.774690066361942
781,2020-04-15,South Bay,838.0,26.0,32.71,735964.0,4.444510872814432
782,2020-04-16,South Bay,859.0,21.0,29.86,735964.0,4.057263670505622
783,2020-04-17,South Bay,897.0,38.0,30.86,735964.0,4.193139881842047
784,2020-04-18,South Bay,933.0,36.0,29.43,735964.0,3.9988368996309602
785,2020-04-19,South Bay,952.0,19.0,28.14,735964.0,3.823556587006973
786,2020-04-20,South Bay,1027.0,75.0,36.14,735964.0,4.910566277698366
787,2020-04-21,South Bay,1152.0,125.0,48.57,735964.0,6.599507584610117
788,2020-04-22,South Bay,1191.0,39.0,50.43,735964.0,6.852237337695866
789,2020-04-23,South Bay,1239.0,48.0,54.29,735964.0,7.3767195134544625
790,2020-04-24,South Bay,1274.0,35.0,53.86,735964.0,7.3182927425798
791,2020-04-25,South Bay,1302.0,28.0,52.71,735964.0,7.162035099542913
792,2020-04-26,South Bay,1312.0,10.0,51.43,735964.0,6.98811354903229
793,2020-04-27,South Bay,1361.0,49.0,47.71,735964.0,6.482654042860792
794,2020-04-28,South Bay,1381.0,20.0,32.71,735964.0,4.444510872814432
795,2020-04-29,South Bay,1460.0,79.0,38.43,735964.0,5.221722801658777
796,2020-04-30,South Bay,1479.0,19.0,34.29,735964.0,4.659195286725981
797,2020-05-01,South Bay,1530.0,51.0,36.57,735964.0,4.9689930485730285
798,2020-05-03,South Bay,1593.0,63.0,41.57,735964.0,5.648374105255148
799,2020-05-04,South Bay,1611.0,18.0,42.71,735964.0,5.803272986178672
800,2020-05-05,South Bay,1698.0,87.0,48.14,735964.0,6.541080813735455
801,2020-05-06,South Bay,1757.0,59.0,53.71,735964.0,7.2979113108793365
802,2020-05-07,South Bay,1790.0,33.0,47.14,735964.0,6.4052046023990306
803,2020-05-08,South Bay,1805.0,15.0,46.57,735964.0,6.327755161937269
804,2020-05-09,South Bay,1843.0,38.0,44.71,735964.0,6.07502540885152
805,2020-05-10,South Bay,1852.0,9.0,37.0,735964.0,5.02741981944769
806,2020-05-11,South Bay,1864.0,12.0,36.14,735964.0,4.910566277698366
807,2020-05-12,South Bay,1902.0,38.0,29.14,735964.0,3.9594327983433972
808,2020-05-13,South Bay,1948.0,46.0,27.29,735964.0,3.7080618073710125
809,2020-05-14,South Bay,1977.0,29.0,26.71,735964.0,3.629253604795887
810,2020-05-15,South Bay,2002.0,25.0,28.14,735964.0,3.823556587006973
811,2020-05-16,South Bay,2040.0,38.0,28.14,735964.0,3.823556587006973
812,2020-05-17,South Bay,2064.0,24.0,30.29,735964.0,4.115690441380285
813,2020-05-18,South Bay,2087.0,23.0,31.86,735964.0,4.3290160931784705
814,2020-05-19,South Bay,2118.0,31.0,30.86,735964.0,4.193139881842047
815,2020-05-20,South Bay,2148.0,30.0,28.57,735964.0,3.881983357881636
816,2020-05-21,South Bay,2191.0,43.0,30.57,735964.0,4.1537357805544834
817,2020-05-22,South Bay,2223.0,32.0,31.57,735964.0,4.289611991890908
818,2020-05-23,South Bay,2258.0,35.0,31.14,735964.0,4.231185221016245
819,2020-05-24,South Bay,2278.0,20.0,30.57,735964.0,4.1537357805544834
820,2020-05-25,South Bay,2318.0,40.0,33.0,735964.0,4.483914974101994
821,2020-05-26,South Bay,2354.0,36.0,33.71,735964.0,4.580387084150855
822,2020-03-18,South L.A.,2.0,0.0,,749453.0,
823,2020-03-19,South L.A.,3.0,1.0,,749453.0,
824,2020-03-20,South L.A.,4.0,1.0,,749453.0,
825,2020-03-21,South L.A.,7.0,3.0,,749453.0,
826,2020-03-22,South L.A.,9.0,2.0,,749453.0,
827,2020-03-23,South L.A.,12.0,3.0,,749453.0,
828,2020-03-24,South L.A.,15.0,3.0,1.86,749453.0,0.2481810066808726
829,2020-03-25,South L.A.,26.0,11.0,3.43,749453.0,0.4576671252233296
830,2020-03-26,South L.A.,41.0,15.0,5.43,749453.0,0.7245284227296441
831,2020-03-27,South L.A.,31.0,-10.0,3.86,749453.0,0.5150423041871872
832,2020-03-28,South L.A.,46.0,15.0,5.57,749453.0,0.7432087135550862
833,2020-03-29,South L.A.,56.0,10.0,6.71,749453.0,0.8953196531336854
834,2020-03-30,South L.A.,63.0,7.0,7.29,749453.0,0.9727094294105167
835,2020-03-31,South L.A.,106.0,43.0,13.0,749453.0,1.734598433791045
836,2020-04-01,South L.A.,168.0,62.0,20.29,749453.0,2.7073078632015615
837,2020-04-02,South L.A.,206.0,38.0,23.57,749453.0,3.1449603911119177
838,2020-04-03,South L.A.,237.0,31.0,29.43,749453.0,3.926863992805419
839,2020-04-04,South L.A.,286.0,49.0,34.29,749453.0,4.5753369457457636
840,2020-04-05,South L.A.,337.0,51.0,40.14,749453.0,5.355906240951734
841,2020-04-06,South L.A.,364.0,27.0,43.0,749453.0,5.737517896385764
842,2020-04-07,South L.A.,403.0,39.0,42.43,749453.0,5.661462426596464
843,2020-04-08,South L.A.,445.0,42.0,39.57,749453.0,5.279850771162434
844,2020-04-09,South L.A.,480.0,35.0,39.14,749453.0,5.222475592198577
845,2020-04-10,South L.A.,515.0,35.0,39.71,749453.0,5.298531061987877
846,2020-04-11,South L.A.,542.0,27.0,36.57,749453.0,4.879558824902962
847,2020-04-12,South L.A.,552.0,10.0,30.71,749453.0,4.097655223209461
848,2020-04-13,South L.A.,572.0,20.0,29.71,749453.0,3.9642245744563036
849,2020-04-14,South L.A.,612.0,40.0,29.86,749453.0,3.984239171769277
850,2020-04-15,South L.A.,650.0,38.0,29.29,749453.0,3.908183701979977
851,2020-04-16,South L.A.,673.0,23.0,27.57,749453.0,3.6786829861245467
852,2020-04-17,South L.A.,717.0,44.0,28.86,749453.0,3.8508085230161195
853,2020-04-18,South L.A.,763.0,46.0,31.57,749453.0,4.212405581137176
854,2020-04-19,South L.A.,789.0,26.0,33.86,749453.0,4.517961766781906
855,2020-04-20,South L.A.,906.0,117.0,47.71,749453.0,6.365976252013135
856,2020-04-21,South L.A.,1034.0,128.0,60.29,749453.0,8.044533813327854
857,2020-04-22,South L.A.,1150.0,116.0,71.43,749453.0,9.530951240438027
858,2020-04-23,South L.A.,1258.0,108.0,83.57,749453.0,11.150799316301354
859,2020-04-24,South L.A.,1368.0,110.0,93.0,749453.0,12.409050334043629
860,2020-04-25,South L.A.,1411.0,43.0,92.57,749453.0,12.35167515507977
861,2020-04-26,South L.A.,1448.0,37.0,94.14,749453.0,12.56116127362223
862,2020-04-27,South L.A.,1538.0,90.0,90.29,749453.0,12.047453275922573
863,2020-04-28,South L.A.,1605.0,67.0,81.57,749453.0,10.88393801879504
864,2020-04-29,South L.A.,1712.0,107.0,80.29,749453.0,10.713146788391
865,2020-04-30,South L.A.,1754.0,42.0,70.86,749453.0,9.454895770648726
866,2020-05-01,South L.A.,1857.0,103.0,69.86,749453.0,9.321465121895569
867,2020-05-03,South L.A.,1975.0,118.0,80.57,749453.0,10.750507370041882
868,2020-05-04,South L.A.,2002.0,27.0,79.14,749453.0,10.559701542324868
869,2020-05-05,South L.A.,2191.0,189.0,93.29,749453.0,12.447745222182045
870,2020-05-06,South L.A.,2295.0,104.0,98.57,749453.0,13.152259047598713
871,2020-05-07,South L.A.,2369.0,74.0,93.86,749453.0,12.523800691971344
872,2020-05-08,South L.A.,2422.0,53.0,95.43,749453.0,12.733286810513802
873,2020-05-09,South L.A.,2506.0,84.0,92.71,749453.0,12.370355445905213
874,2020-05-10,South L.A.,2539.0,33.0,80.57,749453.0,10.750507370041882
875,2020-05-11,South L.A.,2590.0,51.0,84.0,749453.0,11.208174495265213
876,2020-05-12,South L.A.,2680.0,90.0,69.86,749453.0,9.321465121895569
877,2020-05-13,South L.A.,2795.0,115.0,71.43,749453.0,9.530951240438027
878,2020-05-14,South L.A.,2870.0,75.0,71.57,749453.0,9.549631531263467
879,2020-05-15,South L.A.,2961.0,91.0,77.0,749453.0,10.274159953993113
880,2020-05-16,South L.A.,3068.0,107.0,80.29,749453.0,10.713146788391
881,2020-05-17,South L.A.,3160.0,92.0,88.71,749453.0,11.836632850892583
882,2020-05-18,South L.A.,3227.0,67.0,91.0,749453.0,12.142189036537314
883,2020-05-19,South L.A.,3346.0,119.0,95.14,749453.0,12.694591922375386
884,2020-05-20,South L.A.,3463.0,117.0,95.43,749453.0,12.733286810513802
885,2020-05-21,South L.A.,3567.0,104.0,99.57,749453.0,13.285689696351872
886,2020-05-22,South L.A.,3687.0,120.0,103.71,749453.0,13.838092582189942
887,2020-05-23,South L.A.,3796.0,109.0,104.0,749453.0,13.87678747032836
888,2020-05-24,South L.A.,3887.0,91.0,103.86,749453.0,13.858107179502918
889,2020-05-25,South L.A.,4024.0,137.0,113.86,749453.0,15.19241366703449
890,2020-05-26,South L.A.,4229.0,205.0,126.14,749453.0,16.83094203372326
891,2020-03-18,Southeast,5.0,0.0,,1190425.0,
892,2020-03-19,Southeast,5.0,0.0,,1190425.0,
893,2020-03-20,Southeast,5.0,0.0,,1190425.0,
894,2020-03-21,Southeast,8.0,3.0,,1190425.0,
895,2020-03-22,Southeast,12.0,4.0,,1190425.0,
896,2020-03-23,Southeast,16.0,4.0,,1190425.0,
897,2020-03-24,Southeast,21.0,5.0,2.29,1190425.0,0.19236827183568894
898,2020-03-25,Southeast,39.0,18.0,4.86,1190425.0,0.4082575550748683
899,2020-03-26,Southeast,69.0,30.0,9.14,1190425.0,0.7677930150996494
900,2020-03-27,Southeast,77.0,8.0,10.29,1190425.0,0.8643971690782704
901,2020-03-28,Southeast,113.0,36.0,15.0,1190425.0,1.2600541823298403
902,2020-03-29,Southeast,129.0,16.0,16.71,1190425.0,1.4037003591154422
903,2020-03-30,Southeast,160.0,31.0,20.57,1190425.0,1.7279543020349877
904,2020-03-31,Southeast,207.0,47.0,26.57,1190425.0,2.231975974966924
905,2020-04-01,Southeast,255.0,48.0,30.86,1190425.0,2.592351471113258
906,2020-04-02,Southeast,298.0,43.0,32.71,1190425.0,2.7477581536006053
907,2020-04-03,Southeast,336.0,38.0,37.0,1190425.0,3.1081336497469394
908,2020-04-04,Southeast,411.0,75.0,42.57,1190425.0,3.5760337694520867
909,2020-04-05,Southeast,514.0,103.0,55.0,1190425.0,4.620198668542748
910,2020-04-06,Southeast,562.0,48.0,57.43,1190425.0,4.824327446080182
911,2020-04-07,Southeast,639.0,77.0,61.71,1190425.0,5.183862906104963
912,2020-04-08,Southeast,703.0,64.0,64.0,1190425.0,5.376231177940651
913,2020-04-09,Southeast,775.0,72.0,68.14,1190425.0,5.724006132263688
914,2020-04-10,Southeast,839.0,64.0,71.86,1190425.0,6.036499569481488
915,2020-04-11,Southeast,902.0,63.0,70.14,1190425.0,5.892013356574333
916,2020-04-12,Southeast,923.0,21.0,58.43,1190425.0,4.908331058235504
917,2020-04-13,Southeast,955.0,32.0,56.14,1190425.0,4.715962786399816
918,2020-04-14,Southeast,1042.0,87.0,57.57,1190425.0,4.836087951781927
919,2020-04-15,Southeast,1095.0,53.0,56.0,1190425.0,4.704202280698071
920,2020-04-16,Southeast,1162.0,67.0,55.29,1190425.0,4.644559716067791
921,2020-04-17,Southeast,1239.0,77.0,57.14,1190425.0,4.799966398555139
922,2020-04-18,Southeast,1314.0,75.0,58.86,1190425.0,4.944452611462293
923,2020-04-19,Southeast,1354.0,40.0,61.57,1190425.0,5.172102400403218
924,2020-04-20,Southeast,1539.0,185.0,83.43,1190425.0,7.008421362118572
925,2020-04-21,Southeast,1711.0,172.0,95.57,1190425.0,8.028225213684188
926,2020-04-22,Southeast,1848.0,137.0,107.57,1190425.0,9.036268559548061
927,2020-04-23,Southeast,1969.0,121.0,115.29,1190425.0,9.684776445387152
928,2020-04-24,Southeast,2072.0,103.0,119.0,1190425.0,9.9964298464834
929,2020-04-25,Southeast,2140.0,68.0,118.0,1190425.0,9.912426234328077
930,2020-04-26,Southeast,2186.0,46.0,118.86,1190425.0,9.984669340781654
931,2020-04-27,Southeast,2257.0,71.0,102.57,1190425.0,8.616250498771446
932,2020-04-28,Southeast,2324.0,67.0,87.57,1190425.0,7.356196316441607
933,2020-04-29,Southeast,2438.0,114.0,84.29,1190425.0,7.08066446857215
934,2020-04-30,Southeast,2552.0,114.0,83.29,1190425.0,6.996660856416827
935,2020-05-01,Southeast,2685.0,133.0,87.57,1190425.0,7.356196316441607
936,2020-05-03,Southeast,2820.0,135.0,97.14,1190425.0,8.160110884768045
937,2020-05-04,Southeast,2874.0,54.0,98.29,1190425.0,8.256715038746668
938,2020-05-05,Southeast,3062.0,188.0,115.0,1190425.0,9.660415397862108
939,2020-05-06,Southeast,3162.0,100.0,119.71,1190425.0,10.056072411113679
940,2020-05-07,Southeast,3246.0,84.0,115.43,1190425.0,9.696536951088898
941,2020-05-08,Southeast,3365.0,119.0,116.14,1190425.0,9.756179515719177
942,2020-05-09,Southeast,3458.0,93.0,110.43,1190425.0,9.276518890312284
943,2020-05-10,Southeast,3514.0,56.0,99.14,1190425.0,8.32811810907869
944,2020-05-11,Southeast,3566.0,52.0,98.86,1190425.0,8.3045970976752
945,2020-05-12,Southeast,3705.0,139.0,91.86,1190425.0,7.716571812587942
946,2020-05-13,Southeast,3941.0,236.0,111.29,1190425.0,9.348761996765862
947,2020-05-14,Southeast,4042.0,101.0,113.71,1190425.0,9.552050738181741
948,2020-05-15,Southeast,4185.0,143.0,117.14,1190425.0,9.8401831278745
949,2020-05-16,Southeast,4356.0,171.0,128.29,1190425.0,10.776823403406347
950,2020-05-17,Southeast,4444.0,88.0,132.86,1190425.0,11.160719910956173
951,2020-05-18,Southeast,4552.0,108.0,140.86,1190425.0,11.832748808198755
952,2020-05-19,Southeast,4760.0,208.0,150.71,1190425.0,12.660184387928682
953,2020-05-20,Southeast,5091.0,331.0,164.29,1190425.0,13.800953440997963
954,2020-05-21,Southeast,5269.0,178.0,175.29,1190425.0,14.724993174706512
955,2020-05-22,Southeast,5460.0,191.0,182.14,1190425.0,15.300417917970472
956,2020-05-23,Southeast,5620.0,160.0,180.57,1190425.0,15.168532246886617
957,2020-05-24,Southeast,5818.0,198.0,196.29,1190425.0,16.489069029968288
958,2020-05-25,Southeast,5979.0,161.0,203.86,1190425.0,17.124976373984083
959,2020-05-26,Southeast,6476.0,497.0,245.14,1190425.0,20.592645483755803
960,2020-03-18,Verdugos,4.0,0.0,,453399.0,
961,2020-03-19,Verdugos,7.0,3.0,,453399.0,
962,2020-03-20,Verdugos,9.0,2.0,,453399.0,
963,2020-03-21,Verdugos,14.0,5.0,,453399.0,
964,2020-03-22,Verdugos,15.0,1.0,,453399.0,
965,2020-03-23,Verdugos,21.0,6.0,,453399.0,
966,2020-03-24,Verdugos,19.0,-2.0,2.14,453399.0,0.47199045432389575
967,2020-03-25,Verdugos,29.0,10.0,3.57,453399.0,0.7873859448300503
968,2020-03-26,Verdugos,47.0,18.0,5.71,453399.0,1.259376399153946
969,2020-03-27,Verdugos,54.0,7.0,6.43,453399.0,1.4181769258423595
970,2020-03-28,Verdugos,64.0,10.0,7.14,453399.0,1.5747718896601006
971,2020-03-29,Verdugos,76.0,12.0,8.71,453399.0,1.9210452603556691
972,2020-03-30,Verdugos,94.0,18.0,10.43,453399.0,2.3004020741113234
973,2020-03-31,Verdugos,131.0,37.0,16.0,453399.0,3.5289005930758557
974,2020-04-01,Verdugos,154.0,23.0,17.86,453399.0,3.9391352870209237
975,2020-04-02,Verdugos,205.0,51.0,22.57,453399.0,4.977955399107629
976,2020-04-03,Verdugos,219.0,14.0,23.57,453399.0,5.19851168617487
977,2020-04-04,Verdugos,202.0,-17.0,19.71,453399.0,4.34716441809532
978,2020-04-05,Verdugos,254.0,52.0,25.43,453399.0,5.608746380119938
979,2020-04-06,Verdugos,272.0,18.0,25.43,453399.0,5.608746380119938
980,2020-04-07,Verdugos,307.0,35.0,25.14,453399.0,5.544785056870438
981,2020-04-08,Verdugos,337.0,30.0,26.14,453399.0,5.7653413439376795
982,2020-04-09,Verdugos,386.0,49.0,25.86,453399.0,5.703585583558851
983,2020-04-10,Verdugos,431.0,45.0,30.29,453399.0,6.68064993526673
984,2020-04-11,Verdugos,461.0,30.0,37.0,453399.0,8.160582621487917
985,2020-04-12,Verdugos,478.0,17.0,32.0,453399.0,7.057801186151711
986,2020-04-13,Verdugos,488.0,10.0,30.86,453399.0,6.806367018895057
987,2020-04-14,Verdugos,556.0,68.0,35.57,453399.0,7.845187130981762
988,2020-04-15,Verdugos,587.0,31.0,35.71,453399.0,7.876065011171176
989,2020-04-16,Verdugos,603.0,16.0,31.0,453399.0,6.837244899084471
990,2020-04-17,Verdugos,647.0,44.0,30.86,453399.0,6.806367018895057
991,2020-04-18,Verdugos,686.0,39.0,32.14,453399.0,7.088679066341125
992,2020-04-19,Verdugos,694.0,8.0,30.86,453399.0,6.806367018895057
993,2020-04-20,Verdugos,716.0,22.0,32.57,453399.0,7.183518269780039
994,2020-04-21,Verdugos,796.0,80.0,34.29,453399.0,7.562875083535693
995,2020-04-22,Verdugos,846.0,50.0,37.0,453399.0,8.160582621487917
996,2020-04-23,Verdugos,891.0,45.0,41.14,453399.0,9.073685649946293
997,2020-04-24,Verdugos,975.0,84.0,46.86,453399.0,10.335267611970913
998,2020-04-25,Verdugos,994.0,19.0,44.0,453399.0,9.704476630958604
999,2020-04-26,Verdugos,1010.0,16.0,45.14,453399.0,9.955910798215259
1000,2020-04-27,Verdugos,1054.0,44.0,48.29,453399.0,10.650663102477067
1001,2020-04-28,Verdugos,1118.0,64.0,46.0,453399.0,10.145589205093085
1002,2020-04-29,Verdugos,1177.0,59.0,47.29,453399.0,10.430106815409825
1003,2020-04-30,Verdugos,1241.0,64.0,50.0,453399.0,11.02781435336205
1004,2020-05-01,Verdugos,1286.0,45.0,44.43,453399.0,9.799315834397516
1005,2020-05-03,Verdugos,1326.0,40.0,47.43,453399.0,10.46098469559924
1006,2020-05-04,Verdugos,1372.0,46.0,51.71,453399.0,11.404965604247032
1007,2020-05-05,Verdugos,1422.0,50.0,52.57,453399.0,11.594644011124858
1008,2020-05-06,Verdugos,1478.0,56.0,51.43,453399.0,11.343209843868204
1009,2020-05-07,Verdugos,1526.0,48.0,49.86,453399.0,10.996936473172635
1010,2020-05-08,Verdugos,1553.0,27.0,44.57,453399.0,9.830193714586931
1011,2020-05-09,Verdugos,1600.0,47.0,44.86,453399.0,9.89415503783643
1012,2020-05-10,Verdugos,1626.0,26.0,42.86,453399.0,9.453042463701948
1013,2020-05-11,Verdugos,1652.0,26.0,40.0,453399.0,8.822251482689639
1014,2020-05-12,Verdugos,1700.0,48.0,39.71,453399.0,8.75829015944014
1015,2020-05-13,Verdugos,1768.0,68.0,41.43,453399.0,9.137646973195794
1016,2020-05-14,Verdugos,1805.0,37.0,39.86,453399.0,8.791373602500226
1017,2020-05-15,Verdugos,1883.0,78.0,47.14,453399.0,10.39702337234974
1018,2020-05-16,Verdugos,1912.0,29.0,44.57,453399.0,9.830193714586931
1019,2020-05-17,Verdugos,1948.0,36.0,46.0,453399.0,10.145589205093085
1020,2020-05-18,Verdugos,1962.0,14.0,44.29,453399.0,9.768437954208103
1021,2020-05-19,Verdugos,1977.0,15.0,39.57,453399.0,8.727412279250727
1022,2020-05-20,Verdugos,2003.0,26.0,33.57,453399.0,7.40407455684728
1023,2020-05-21,Verdugos,2093.0,90.0,41.14,453399.0,9.073685649946293
1024,2020-05-22,Verdugos,2115.0,22.0,33.14,453399.0,7.309235353408367
1025,2020-05-23,Verdugos,2146.0,31.0,33.43,453399.0,7.373196676657866
1026,2020-05-24,Verdugos,2205.0,59.0,36.71,453399.0,8.096621298238416
1027,2020-05-25,Verdugos,2235.0,30.0,39.0,453399.0,8.601695195622398
1028,2020-05-26,Verdugos,2271.0,36.0,42.0,453399.0,9.263364056824122
1029,2020-03-18,Westside,13.0,0.0,,529427.0,
1030,2020-03-19,Westside,37.0,24.0,,529427.0,
1031,2020-03-20,Westside,55.0,18.0,,529427.0,
1032,2020-03-21,Westside,71.0,16.0,,529427.0,
1033,2020-03-22,Westside,82.0,11.0,,529427.0,
1034,2020-03-23,Westside,104.0,22.0,,529427.0,
1035,2020-03-24,Westside,125.0,21.0,16.0,529427.0,3.022135251885529
1036,2020-03-25,Westside,141.0,16.0,18.29,529427.0,3.4546783598116453
1037,2020-03-26,Westside,182.0,41.0,20.71,529427.0,3.911776316659332
1038,2020-03-27,Westside,197.0,15.0,20.29,529427.0,3.8324452662973365
1039,2020-03-28,Westside,231.0,34.0,22.86,529427.0,4.3178757411314495
1040,2020-03-29,Westside,269.0,38.0,26.71,529427.0,5.045077036116405
1041,2020-03-30,Westside,311.0,42.0,29.57,529427.0,5.585283712390943
1042,2020-03-31,Westside,363.0,52.0,34.0,529427.0,6.422037410256749
1043,2020-04-01,Westside,406.0,43.0,37.86,529427.0,7.151127539774133
1044,2020-04-02,Westside,437.0,31.0,36.43,529427.0,6.881024201636864
1045,2020-04-03,Westside,484.0,47.0,41.0,529427.0,7.744221582956668
1046,2020-04-04,Westside,521.0,37.0,41.43,529427.0,7.825441467851092
1047,2020-04-05,Westside,559.0,38.0,41.43,529427.0,7.825441467851092
