,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long,region
5372,Agoura Hills,31.0,148.45,2020-05-08,2020-05-05,0.0,34.1364,-118.7745,Santa Monica Mountains
5373,Agua Dulce,2.0,48.1,2020-05-08,2020-05-05,1.0,,,
5374,Alhambra,110.0,126.84,2020-05-08,2020-05-05,11.0,34.0953,-118.12700000000001,San Gabriel Valley
5375,Alsace,33.0,265.17,2020-05-08,2020-05-05,1.0,33.9786,-118.4156,Westside
5376,Altadena,86.0,197.16,2020-05-08,2020-05-05,10.0,34.1902,-118.1313,Verdugos
5377,Anaverde,1.0,66.31,2020-05-08,2020-05-05,0.0,,,
5378,Angeles National Forest,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5379,Angelino Heights,10.0,399.68,2020-05-08,2020-05-05,1.0,34.0703,-118.2548,Central L.A.
5380,Arcadia,55.0,88.31,2020-05-08,2020-05-05,5.0,34.1397,-118.0353,San Gabriel Valley
5381,Arleta,147.0,427.7,2020-05-08,2020-05-05,5.0,34.2419,-118.4256,San Fernando Valley
5382,Artesia,15.0,89.31,2020-05-08,2020-05-05,0.0,33.8658,-118.0831,Southeast
5383,Athens Village,16.0,326.73,2020-05-08,2020-05-05,3.0,33.92,-118.2812,South L.A.
5384,Athens-Westmont,126.0,296.88,2020-05-08,2020-05-05,10.0,33.9238,-118.3019,South L.A.
5385,Atwater Village,34.0,231.83,2020-05-08,2020-05-05,0.0,34.1173,-118.2614,Northeast L.A.
5386,Avalon,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5387,Avocado Heights,14.0,206.64,2020-05-08,2020-05-05,1.0,34.0361,-117.9912,San Gabriel Valley
5388,Azusa,125.0,191.85,2020-05-08,2020-05-05,20.0,34.1336,-117.9076,San Gabriel Valley
5389,Baldwin Hills,85.0,273.09,2020-05-08,2020-05-05,16.0,34.0047,-118.3415,South L.A.
5390,Baldwin Park,128.0,166.73,2020-05-08,2020-05-05,12.0,34.0853,-117.9609,San Gabriel Valley
5391,Bandini Islands,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5392,Bassett,35.0,236.22,2020-05-08,2020-05-05,2.0,34.0758,-118.3678,Central L.A.
5393,Bel Air,31.0,367.78,2020-05-08,2020-05-05,1.0,34.0833,-118.4487,Westside
5394,Bell,146.0,401.85,2020-05-08,2020-05-05,9.0,33.9761,-118.1851,Southeast
5395,Bell Gardens,129.0,299.51,2020-05-08,2020-05-05,12.0,33.9653,-118.1515,Southeast
5396,Bellflower,171.0,219.98,2020-05-08,2020-05-05,16.0,33.88221,-118.118,Southeast
5397,Beverly Crest,33.0,263.47,2020-05-08,2020-05-05,-1.0,34.1024,-118.4163,Westside
5398,Beverly Hills,116.0,336.04,2020-05-08,2020-05-05,2.0,34.0736,-118.4004,Westside
5399,Beverlywood,33.0,250.51,2020-05-08,2020-05-05,0.0,34.0409,-118.3919,Westside
5400,Bouquet Canyon,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5401,Boyle Heights,286.0,329.17,2020-05-08,2020-05-05,31.0,34.0339,-118.2054,Eastside
5402,Bradbury,1.0,93.55,2020-05-08,2020-05-05,0.0,,,
5403,Brentwood,68.0,219.67,2020-05-08,2020-05-05,2.0,34.0519,-118.4731,Westside
5404,Brookside,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5405,Burbank,291.0,271.51,2020-05-08,2020-05-05,21.0,34.1808,-118.309,San Fernando Valley
5406,Cadillac-Corning,21.0,294.9,2020-05-08,2020-05-05,1.0,34.040282,-118.38025,Central L.A.
5407,Calabasas,47.0,193.23,2020-05-08,2020-05-05,1.0,34.1383,-118.6608,Santa Monica Mountains
5408,Canoga Park,365.0,559.05,2020-05-08,2020-05-05,17.0,34.2011,-118.5981,San Fernando Valley
5409,Canyon Country,28.0,362.32,2020-05-08,2020-05-05,1.0,34.4245,-118.4711,Northwest County
5410,Carson,285.0,303.69,2020-05-08,2020-05-05,19.0,33.8374,-118.2559,Harbor
5411,Carthay,67.0,466.48,2020-05-08,2020-05-05,-3.0,34.0573,-118.3679,Central L.A.
5412,Castaic,163.0,599.46,2020-05-08,2020-05-05,141.0,34.4889,-118.6229,Northwest County
5413,Central,174.0,446.25,2020-05-08,2020-05-05,20.0,34.0833,-118.4487,Westside
5414,Century City,30.0,234.52,2020-05-08,2020-05-05,0.0,34.0556,-118.4179,Westside
5415,Century Palms/Cove,120.0,355.39,2020-05-08,2020-05-05,8.0,33.9461,-118.2732,South L.A.
5416,Cerritos,64.0,127.83,2020-05-08,2020-05-05,4.0,33.8584,-118.0648,Southeast
5417,Charter Oak,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5418,Chatsworth,116.0,313.0,2020-05-08,2020-05-05,6.0,34.2506,-118.6148,San Fernando Valley
5419,Cheviot Hills,18.0,196.27,2020-05-08,2020-05-05,0.0,34.0458,-118.4079,Westside
5420,Chinatown,10.0,124.67,2020-05-08,2020-05-05,1.0,34.0623,-118.2383,Central L.A.
5421,Claremont,28.0,76.75,2020-05-08,2020-05-05,1.0,34.1261,-117.7158,Pomona Valley
5422,Cloverdale/Cochran,44.0,302.34,2020-05-08,2020-05-05,4.0,34.0626,-118.3465,Central L.A.
5423,Commerce,15.0,114.78,2020-05-08,2020-05-05,3.0,34.0006,-118.1598,Southeast
5424,Compton,266.0,266.26,2020-05-08,2020-05-05,24.0,33.8958,-118.2201,Southeast
5425,Country Club Park,76.0,501.55,2020-05-08,2020-05-05,6.0,34.0503,-118.3212,Central L.A.
5426,Covina,137.0,214.15,2020-05-08,2020-05-05,8.0,34.09,-117.8903,San Gabriel Valley
5427,Covina (Charter Oak),22.0,167.38,2020-05-08,2020-05-05,6.0,34.0994,-117.8464,San Gabriel Valley
5428,Crenshaw District,55.0,397.71,2020-05-08,2020-05-05,1.0,34.0158,-118.3453,South L.A.
5429,Crestview,70.0,615.76,2020-05-08,2020-05-05,2.0,34.0458,-118.3816,Westside
5430,Cudahy,96.0,394.3,2020-05-08,2020-05-05,13.0,33.9609,-118.1858,Southeast
5431,Culver City,93.0,233.29,2020-05-08,2020-05-05,8.0,34.0211,-118.3965,Westside
5432,Del Aire,10.0,227.63,2020-05-08,2020-05-05,0.0,33.9161,-118.3695,South Bay
5433,Del Rey,58.0,193.75,2020-05-08,2020-05-05,2.0,33.9878,-118.4229,Westside
5434,Del Sur,2.0,82.82,2020-05-08,2020-05-05,0.0,,,
5435,Desert View Highlands,4.0,160.45,2020-05-08,2020-05-05,1.0,,,
5436,Diamond Bar,41.0,71.29,2020-05-08,2020-05-05,4.0,34.0286,-117.8103,San Gabriel Valley
5437,Downey,271.0,237.17,2020-05-08,2020-05-05,27.0,33.9451,-118.1281,Southeast
5438,Downtown,84.0,305.38,2020-05-08,2020-05-05,6.0,34.0422,-118.2488,Central L.A.
5439,Duarte,94.0,381.54,2020-05-08,2020-05-05,5.0,34.1607,-117.9504,San Gabriel Valley
5440,Eagle Rock,108.0,272.8,2020-05-08,2020-05-05,8.0,34.1322,-118.2117,Northeast L.A.
5441,East Covina,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5442,East Hollywood,162.0,553.15,2020-05-08,2020-05-05,19.0,34.0948,-118.291,Central L.A.
5443,East La Mirada,9.0,170.07,2020-05-08,2020-05-05,1.0,,,
5444,East Lancaster,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5445,East Los Angeles,454.0,362.42,2020-05-08,2020-05-05,26.0,34.0316,-118.1724,Eastside
5446,East Pasadena,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5447,East Rancho Dominguez,26.0,169.85,2020-05-08,2020-05-05,1.0,33.898070000000004,-118.19535,Southeast
5448,East Whittier,4.0,75.39,2020-05-08,2020-05-05,0.0,,,
5449,Echo Park,27.0,189.39,2020-05-08,2020-05-05,4.0,34.0782,-118.2606,Central L.A.
5450,El Camino Village,12.0,136.5,2020-05-08,2020-05-05,0.0,33.8895,-118.3309,South Bay
5451,El Monte,216.0,184.19,2020-05-08,2020-05-05,19.0,34.0733,-118.0275,San Gabriel Valley
5452,El Segundo,30.0,178.72,2020-05-08,2020-05-05,1.0,33.9192,-118.4165,South Bay
5453,El Sereno,115.0,275.07,2020-05-08,2020-05-05,6.0,34.0875,-118.1715,Eastside
5454,Elizabeth Lake,1.0,60.2,2020-05-08,2020-05-05,0.0,,,
5455,Elysian Park,11.0,192.58,2020-05-08,2020-05-05,1.0,34.0838,-118.2366,Central L.A.
5456,Elysian Valley,26.0,255.63,2020-05-08,2020-05-05,0.0,34.0967,-118.2427,Central L.A.
5457,Encino,97.0,214.73,2020-05-08,2020-05-05,4.0,34.1517,-118.5214,San Fernando Valley
5458,Exposition,5.0,150.33,2020-05-08,2020-05-05,0.0,,,
5459,Exposition Park,157.0,349.53,2020-05-08,2020-05-05,10.0,34.0147,-118.2872,South L.A.
5460,Faircrest Heights,4.0,111.11,2020-05-08,2020-05-05,1.0,,,
5461,Figueroa Park Square,23.0,263.73,2020-05-08,2020-05-05,2.0,33.9602,-118.28399999999999,South L.A.
5462,Florence-Firestone,465.0,445.1,2020-05-08,2020-05-05,52.0,33.9632,-118.2426,South L.A.
5463,Franklin Canyon,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5464,Gardena,177.0,288.7,2020-05-08,2020-05-05,6.0,33.8938,-118.30799999999999,South Bay
5465,Glassell Park,131.0,414.5,2020-05-08,2020-05-05,10.0,34.1161,-118.229,Northeast L.A.
5466,Glendale,697.0,337.54,2020-05-08,2020-05-05,46.0,34.1425,-118.2551,Verdugos
5467,Glendora,66.0,303.03,2020-05-08,2020-05-05,13.0,34.1361,-117.8653,San Gabriel Valley
5468,Gramercy Place,40.0,371.61,2020-05-08,2020-05-05,4.0,34.0468,-118.3127,Central L.A.
5469,Granada Hills,149.0,256.05,2020-05-08,2020-05-05,15.0,34.2794,-118.5022,San Fernando Valley
5470,Green Meadows,87.0,404.56,2020-05-08,2020-05-05,6.0,33.9556,-118.2694,South L.A.
5471,Hacienda Heights,64.0,114.44,2020-05-08,2020-05-05,7.0,33.9931,-117.9687,San Gabriel Valley
5472,Hancock Park,70.0,410.82,2020-05-08,2020-05-05,3.0,34.0745,-118.3304,Central L.A.
5473,Harbor City,57.0,196.08,2020-05-08,2020-05-05,4.0,33.79,-118.2978,Harbor
5474,Harbor Gateway,81.0,185.78,2020-05-08,2020-05-05,4.0,33.8501,-118.2991,Harbor
5475,Harbor Pines,2.0,83.02,2020-05-08,2020-05-05,0.0,,,
5476,Harvard Heights,73.0,404.77,2020-05-08,2020-05-05,6.0,34.044000000000004,-118.3042,Central L.A.
5477,Harvard Park,170.0,448.13,2020-05-08,2020-05-05,17.0,33.9841,-118.3042,South L.A.
5478,Hawaiian Gardens,11.0,74.95,2020-05-08,2020-05-05,0.0,33.8314,-118.0728,Harbor
5479,Hawthorne,244.0,270.31,2020-05-08,2020-05-05,22.0,33.9194,-118.354,South Bay
5480,Hermosa Beach,25.0,127.1,2020-05-08,2020-05-05,1.0,33.8621,-118.4,South Bay
5481,Hi Vista,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5482,Hidden Hills,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5483,Highland Park,108.0,223.18,2020-05-08,2020-05-05,9.0,34.1145,-118.1842,Northeast L.A.
5484,Historic Filipinotown,79.0,569.57,2020-05-08,2020-05-05,7.0,34.0703,-118.26799999999999,Central L.A.
5485,Hollywood,212.0,310.6,2020-05-08,2020-05-05,11.0,34.1016,-118.3337,Central L.A.
5486,Hollywood Hills,68.0,231.03,2020-05-08,2020-05-05,3.0,34.1341,-118.3215,Central L.A.
5487,Huntington Park,196.0,329.5,2020-05-08,2020-05-05,21.0,33.9849,-118.2278,Southeast
5488,Hyde Park,89.0,311.83,2020-05-08,2020-05-05,6.0,33.9819,-118.3309,South L.A.
5489,Industry,7.0,1601.83,2020-05-08,2020-05-05,6.0,,,
5490,Inglewood,413.0,363.61,2020-05-08,2020-05-05,35.0,33.961,-118.3554,South Bay
5491,Irwindale,2.0,137.08,2020-05-08,2020-05-05,0.0,,,
5492,Jefferson Park,23.0,284.9,2020-05-08,2020-05-05,1.0,34.0272,-118.3176,South L.A.
5493,Kagel/Lopez Canyons,1.0,70.82,2020-05-08,2020-05-05,0.0,,,
5494,Koreatown,170.0,328.86,2020-05-08,2020-05-05,9.0,34.0578,-118.3009,Central L.A.
5495,La Canada Flintridge,41.0,198.13,2020-05-08,2020-05-05,2.0,34.2091,-118.2001,Verdugos
5496,La Crescenta-Montrose,17.0,85.85,2020-05-08,2020-05-05,0.0,34.2288,-118.2351,Verdugos
5497,La Habra Heights,4.0,73.33,2020-05-08,2020-05-05,1.0,,,
5498,La Mirada,75.0,151.21,2020-05-08,2020-05-05,4.0,33.919000000000004,-118.0105,Southeast
5499,La Puente,50.0,122.86,2020-05-08,2020-05-05,3.0,34.02,-117.9495,San Gabriel Valley
5500,La Rambla,6.0,289.16,2020-05-08,2020-05-05,0.0,33.744119,-118.301353,Harbor
5501,La Verne,20.0,98.04,2020-05-08,2020-05-05,0.0,34.1202,-117.7704,Pomona Valley
5502,Ladera Heights,17.0,240.42,2020-05-08,2020-05-05,1.0,33.9878,-118.3704,Westside
5503,Lafayette Square,14.0,307.08,2020-05-08,2020-05-05,0.0,34.0431,-118.3319,Central L.A.
5504,Lake Balboa,128.0,303.27,2020-05-08,2020-05-05,11.0,34.1839,-118.4954,San Fernando Valley
5505,Lake Hughes,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5506,Lake Los Angeles,25.0,192.4,2020-05-08,2020-05-05,3.0,34.6125,-117.8281,Antelope Valley
5507,Lake Manor,3.0,182.59,2020-05-08,2020-05-05,0.0,,,
5508,Lakeview Terrace,68.0,517.78,2020-05-08,2020-05-05,8.0,34.2764,-118.3612,San Fernando Valley
5509,Lakewood,99.0,123.19,2020-05-08,2020-05-05,7.0,33.8536,-118.134,Harbor
5510,Lancaster,394.0,243.86,2020-05-08,2020-05-05,41.0,34.6868,-118.1542,Antelope Valley
5511,Lawndale,75.0,223.12,2020-05-08,2020-05-05,5.0,33.8881,-118.3535,South Bay
5512,Leimert Park,39.0,255.99,2020-05-08,2020-05-05,6.0,34.0118,-118.3234,South L.A.
5513,Lennox,63.0,279.48,2020-05-08,2020-05-05,4.0,33.9397,-118.3529,South Bay
5514,Leona Valley,1.0,57.11,2020-05-08,2020-05-05,0.0,,,
5515,Lincoln Heights,150.0,460.17,2020-05-08,2020-05-05,26.0,34.0706,-118.2051,Eastside
5516,Little Armenia,152.0,1894.08,2020-05-08,2020-05-05,24.0,34.0981,-118.3005,Central L.A.
5517,Little Bangladesh,89.0,314.01,2020-05-08,2020-05-05,4.0,34.0691,-118.2956,Central L.A.
5518,Little Tokyo,8.0,255.35,2020-05-08,2020-05-05,1.0,34.0523,-118.2395,Central L.A.
5519,Littlerock,11.0,273.56,2020-05-08,2020-05-05,1.0,,,
5520,Littlerock/Juniper Hills,1.0,77.1,2020-05-08,2020-05-05,0.0,,,
5521,Littlerock/Pearblossom,7.0,196.13,2020-05-08,2020-05-05,0.0,34.5211,-117.9837,Antelope Valley
5522,Llano,1.0,114.03,2020-05-08,2020-05-05,0.0,,,
5523,Lomita,40.0,192.97,2020-05-08,2020-05-05,2.0,33.7922,-118.3151,South Bay
5524,Longwood,16.0,371.75,2020-05-08,2020-05-05,0.0,34.055296000000006,-118.33941499999999,Central L.A.
5525,Los Feliz,36.0,166.6,2020-05-08,2020-05-05,1.0,34.1124,-118.2851,Central L.A.
5526,Lynwood,255.0,353.94,2020-05-08,2020-05-05,30.0,33.9293,-118.2139,Southeast
5527,Malibu,31.0,239.18,2020-05-08,2020-05-05,0.0,34.0259,-118.7798,Santa Monica Mountains
5528,Manchester Square,16.0,187.44,2020-05-08,2020-05-05,0.0,33.8993,-118.2977,South Bay
5529,Mandeville Canyon,1.0,32.01,2020-05-08,2020-05-05,0.0,,,
5530,Manhattan Beach,68.0,188.89,2020-05-08,2020-05-05,0.0,33.8812,-118.4072,South Bay
5531,Mar Vista,62.0,145.98,2020-05-08,2020-05-05,4.0,34.0037,-118.469,Westside
5532,Marina Peninsula,9.0,206.42,2020-05-08,2020-05-05,0.0,33.9797,-118.4657,Westside
5533,Marina del Rey,11.0,116.88,2020-05-08,2020-05-05,0.0,33.9803,-118.4517,Westside
5534,Maywood,83.0,295.91,2020-05-08,2020-05-05,12.0,33.9885,-118.1874,Southeast
5535,Melrose,405.0,521.26,2020-05-08,2020-05-05,15.0,34.0837,-118.3366,Central L.A.
5536,Mid-city,43.0,286.09,2020-05-08,2020-05-05,2.0,34.0429,-118.3344,Central L.A.
5537,Miracle Mile,37.0,205.73,2020-05-08,2020-05-05,1.0,34.0597,-118.35,Central L.A.
5538,Mission Hills,90.0,373.07,2020-05-08,2020-05-05,5.0,34.2723,-118.4689,San Fernando Valley
5539,Monrovia,88.0,283.43,2020-05-08,2020-05-05,20.0,34.1481,-117.999,San Gabriel Valley
5540,Montebello,204.0,316.89,2020-05-08,2020-05-05,40.0,34.0095,-118.1054,Southeast
5541,Monterey Park,98.0,157.4,2020-05-08,2020-05-05,9.0,34.0625,-118.1228,San Gabriel Valley
5542,Mt. Washington,59.0,244.36,2020-05-08,2020-05-05,4.0,34.1003,-118.2097,Northeast L.A.
5543,Newhall,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5544,North Hills,232.0,376.78,2020-05-08,2020-05-05,24.0,34.2362,-118.4851,San Fernando Valley
5545,North Hollywood,463.0,305.77,2020-05-08,2020-05-05,32.0,34.187,-118.3813,San Fernando Valley
5546,North Lancaster,3.0,250.42,2020-05-08,2020-05-05,0.0,,,
5547,North Whittier,6.0,71.77,2020-05-08,2020-05-05,0.0,34.0396,-117.9991,San Gabriel Valley
5548,Northeast San Gabriel,21.0,87.37,2020-05-08,2020-05-05,1.0,34.0961,-118.1058,San Gabriel Valley
5549,Northridge,208.0,298.01,2020-05-08,2020-05-05,16.0,34.2379,-118.5302,San Fernando Valley
5550,Norwalk,236.0,219.29,2020-05-08,2020-05-05,15.0,33.9022,-118.0817,Southeast
5551,Pacific Palisades,39.0,183.18,2020-05-08,2020-05-05,1.0,34.0481,-118.5265,Westside
5552,Pacoima,397.0,515.73,2020-05-08,2020-05-05,28.0,34.2625,-118.427,San Fernando Valley
5553,Palisades Highlands,3.0,78.0,2020-05-08,2020-05-05,0.0,,,
5554,Palmdale,495.0,475.06,2020-05-08,2020-05-05,21.0,34.5794,-118.1093,Antelope Valley
5555,Palms,155.0,353.26,2020-05-08,2020-05-05,12.0,34.0237,-118.4151,Westside
5556,Palos Verdes Estates,40.0,295.81,2020-05-08,2020-05-05,2.0,33.7871,-118.3976,South Bay
5557,Palos Verdes Peninsula,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5558,Panorama City,403.0,535.55,2020-05-08,2020-05-05,25.0,34.2247,-118.4498,San Fernando Valley
5559,Paramount,171.0,305.23,2020-05-08,2020-05-05,9.0,33.8895,-118.1598,Southeast
5560,Park La Brea,13.0,95.73,2020-05-08,2020-05-05,0.0,34.0702,-118.3497,Central L.A.
5561,Pearblossom/Llano,2.0,102.25,2020-05-08,2020-05-05,0.0,,,
5562,Pellissier Village,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5563,Pico Rivera,249.0,387.34,2020-05-08,2020-05-05,19.0,33.9831,-118.0967,Southeast
5564,Pico-Union,336.0,803.02,2020-05-08,2020-05-05,52.0,34.0446,-118.277,Central L.A.
5565,Placerita Canyon,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5566,Playa Del Rey,1.0,31.29,2020-05-08,2020-05-05,0.0,,,
5567,Playa Vista,20.0,182.7,2020-05-08,2020-05-05,0.0,33.9728,-118.4276,Westside
5568,Pomona,240.0,153.27,2020-05-08,2020-05-05,28.0,34.0551,-117.75,Pomona Valley
5569,Porter Ranch,64.0,179.84,2020-05-08,2020-05-05,3.0,39.4346,-121.0205,
5570,Quartz Hill,29.0,224.7,2020-05-08,2020-05-05,0.0,34.6453,-118.2181,Antelope Valley
5571,Rancho Dominguez,12.0,450.96,2020-05-08,2020-05-05,1.0,33.8508,-118.2249,Harbor
5572,Rancho Palos Verdes,75.0,175.45,2020-05-08,2020-05-05,8.0,33.7445,-118.387,South Bay
5573,Rancho Park,12.0,182.93,2020-05-08,2020-05-05,0.0,34.0454,-118.4207,Westside
5574,Redondo Beach,117.0,170.31,2020-05-08,2020-05-05,4.0,33.8492,-118.3884,South Bay
5575,Regent Square,3.0,107.91,2020-05-08,2020-05-05,0.0,,,
5576,Reseda,298.0,388.95,2020-05-08,2020-05-05,24.0,34.2011,-118.536,San Fernando Valley
5577,Reseda Ranch,23.0,496.12,2020-05-08,2020-05-05,1.0,34.216,-118.5356,San Fernando Valley
5578,Reynier Village,9.0,212.87,2020-05-08,2020-05-05,0.0,34.0368,-118.3856,Central L.A.
5579,Rolling Hills,2.0,103.09,2020-05-08,2020-05-05,0.0,,,
5580,Rolling Hills Estates,13.0,160.24,2020-05-08,2020-05-05,0.0,33.7878,-118.3581,South Bay
5581,Roosevelt,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5582,Rosemead,50.0,90.33,2020-05-08,2020-05-05,7.0,34.0806,-118.0728,San Gabriel Valley
5583,Rosewood,5.0,388.8,2020-05-08,2020-05-05,1.0,,,
5584,Rosewood/East Gardena,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5585,Rosewood/West Rancho Dominguez,11.0,327.28,2020-05-08,2020-05-05,1.0,34.0057,-118.4304,Westside
5586,Rowland Heights,67.0,131.32,2020-05-08,2020-05-05,6.0,33.9761,-117.9053,San Gabriel Valley
5587,San Clemente Island,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5588,San Dimas,31.0,89.81,2020-05-08,2020-05-05,1.0,34.1067,-117.8067,San Gabriel Valley
5589,San Fernando,125.0,507.88,2020-05-08,2020-05-05,6.0,34.2819,-118.439,San Fernando Valley
5590,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5591,San Gabriel,44.0,107.44,2020-05-08,2020-05-05,7.0,34.0968,-118.1057,San Gabriel Valley
5592,San Jose Hills,28.0,138.47,2020-05-08,2020-05-05,2.0,34.0592,-117.8426,San Gabriel Valley
5593,San Marino,12.0,90.38,2020-05-08,2020-05-05,0.0,34.1214,-118.1065,San Gabriel Valley
5594,San Pasqual,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5595,San Pedro,634.0,812.42,2020-05-08,2020-05-05,21.0,33.7361,-118.2922,Harbor
5596,Sand Canyon,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5597,Santa Catalina Island,2.0,749.06,2020-05-08,2020-05-05,0.0,,,
5598,Santa Clarita,463.0,210.05,2020-05-08,2020-05-05,27.0,34.3917,-118.5426,Northwest County
5599,Santa Fe Springs,31.0,168.81,2020-05-08,2020-05-05,2.0,33.9472,-118.0853,Southeast
5600,Santa Monica,206.0,222.83,2020-05-08,2020-05-05,16.0,34.0242,-118.4965,Westside
5601,Santa Monica Mountains,19.0,102.04,2020-05-08,2020-05-05,3.0,34.1203,-118.9318,
5602,Saugus,4.0,2580.65,2020-05-08,2020-05-05,1.0,,,
5603,Saugus/Canyon Country,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5604,Shadow Hills,9.0,202.61,2020-05-08,2020-05-05,0.0,34.2575,-118.355,San Fernando Valley
5605,Sherman Oaks,163.0,186.81,2020-05-08,2020-05-05,13.0,34.15,-118.4489,San Fernando Valley
5606,Sierra Madre,5.0,45.5,2020-05-08,2020-05-05,0.0,34.1617,-118.0528,San Gabriel Valley
5607,Signal Hill,9.0,76.29,2020-05-08,2020-05-05,1.0,33.8045,-118.1678,Harbor
5608,Silverlake,132.0,299.44,2020-05-08,2020-05-05,4.0,34.0869,-118.2702,Central L.A.
5609,South Antelope Valley,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5610,South Carthay,25.0,235.96,2020-05-08,2020-05-05,0.0,34.0561,-118.3734,Central L.A.
5611,South Edwards,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5612,South El Monte,40.0,181.95,2020-05-08,2020-05-05,4.0,34.0493,-118.0469,San Gabriel Valley
5613,South Gate,304.0,309.71,2020-05-08,2020-05-05,21.0,33.955999999999996,-118.2113,Southeast
5614,South Park,154.0,405.68,2020-05-08,2020-05-05,12.0,34.0418,-118.2639,Central L.A.
5615,South Pasadena,99.0,379.99,2020-05-08,2020-05-05,6.0,34.1165,-118.1468,San Gabriel Valley
5616,South San Gabriel,14.0,158.23,2020-05-08,2020-05-05,2.0,34.0492,-118.0949,San Gabriel Valley
5617,South Whittier,81.0,136.77,2020-05-08,2020-05-05,6.0,33.9608,-118.0417,San Gabriel Valley
5618,Southeast Antelope Valley,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5619,St Elmo Village,24.0,523.56,2020-05-08,2020-05-05,6.0,34.0431,-118.34299999999999,Central L.A.
5620,Stevenson Ranch,21.0,100.16,2020-05-08,2020-05-05,2.0,34.3873,-118.5802,Northwest County
5621,Studio City,57.0,254.01,2020-05-08,2020-05-05,1.0,34.1413,-118.3878,San Fernando Valley
5622,Sun Valley,184.0,350.59,2020-05-08,2020-05-05,19.0,34.2274,-118.3811,San Fernando Valley
5623,Sun Village,7.0,115.97,2020-05-08,2020-05-05,0.0,,,
5624,Sunland,108.0,529.2,2020-05-08,2020-05-05,2.0,34.266,-118.3114,Verdugos
5625,Sunrise Village,1.0,77.16,2020-05-08,2020-05-05,0.0,,,
5626,Sycamore Square,1.0,154.56,2020-05-08,2020-05-05,0.0,,,
5627,Sylmar,466.0,565.55,2020-05-08,2020-05-05,33.0,34.3058,-118.4572,San Fernando Valley
5628,Tarzana,87.0,281.77,2020-05-08,2020-05-05,6.0,34.1509,-118.5517,San Fernando Valley
5629,Temple City,65.0,178.3,2020-05-08,2020-05-05,8.0,34.1072,-118.0579,San Gabriel Valley
5630,Temple-Beaudry,196.0,496.43,2020-05-08,2020-05-05,19.0,34.0629,-118.2513,Central L.A.
5631,Thai Town,19.0,193.7,2020-05-08,2020-05-05,4.0,34.1018,-118.3036,Central L.A.
5632,Toluca Lake,13.0,149.36,2020-05-08,2020-05-05,2.0,34.1502,-118.355,San Fernando Valley
5633,Toluca Terrace,2.0,153.14,2020-05-08,2020-05-05,0.0,,,
5634,Toluca Woods,3.0,161.46,2020-05-08,2020-05-05,0.0,,,
5635,Torrance,311.0,208.35,2020-05-08,2020-05-05,13.0,33.8408,-118.3454,South Bay
5636,Tujunga,88.0,316.43,2020-05-08,2020-05-05,7.0,34.2633,-118.3027,Verdugos
5637,Twin Lakes/Oat Mountain,4.0,241.25,2020-05-08,2020-05-05,0.0,,,
5638,Universal City,0.0,0.0,2020-05-08,2020-05-05,0.0,,,
5639,University Hills,7.0,204.14,2020-05-08,2020-05-05,0.0,,,
5640,University Park,103.0,375.15,2020-05-08,2020-05-05,8.0,34.0315,-118.2797,South L.A.
5641,Val Verde,4.0,120.88,2020-05-08,2020-05-05,-87.0,,,
5642,Valencia,5.0,162.76,2020-05-08,2020-05-05,0.0,,,
5643,Valinda,35.0,149.76,2020-05-08,2020-05-05,5.0,34.0433,-117.9331,San Gabriel Valley
5644,Valley Glen,97.0,323.16,2020-05-08,2020-05-05,6.0,34.1838,-118.4172,San Fernando Valley
5645,Valley Village,152.0,614.89,2020-05-08,2020-05-05,20.0,34.1633,-118.3842,San Fernando Valley
5646,Van Nuys,429.0,460.33,2020-05-08,2020-05-05,38.0,34.1899,-118.4514,San Fernando Valley
5647,Venice,52.0,153.46,2020-05-08,2020-05-05,1.0,33.9764,-118.4667,
